          ID   lat_alloc   lon_alloc  area_alloc     lat_ori     lon_ori    area_ori   area_diff  area_error loc_km_diff alloc_score      ix      ix     lat_mod     lon_mod    area_mod      Modify
         127      41.021    -121.671   14695.934      41.023    -121.672   14314.000     381.934       0.027       0.238       0.074    7000    5878      41.023    -121.672   14314.000            
         128      40.971    -120.137     114.437      40.970    -120.137     116.000      -1.563      -0.013       0.111       0.032    7184    5884      40.970    -120.137     116.000            
         129      40.846    -121.987   15573.571      40.849    -121.989   15195.000     378.571       0.025       0.373       0.100    6962    5899      40.849    -121.989   15195.000            
         130      40.837    -120.787      56.653      40.840    -120.786      56.000       0.653       0.012       0.343       0.103    7106    5900      40.840    -120.786      56.000            
         131      40.804    -122.762    1789.358      40.803    -122.761    1789.000       0.358       0.000       0.140       0.028    6869    5904      40.803    -122.761    1789.000            
         132      40.721    -122.421   19402.244      40.720    -122.422   19018.000     384.244       0.020       0.140       0.048    6910    5914      40.720    -122.422   19018.000            
         133      40.596    -122.537     518.339      40.599    -122.541     514.000       4.339       0.008       0.474       0.103    6896    5929      40.599    -122.541     514.000            
         134      40.454    -120.946     175.032      40.454    -120.943     183.000      -7.968      -0.044       0.255       0.085    7087    5946      40.454    -120.943     183.000            
         135      40.362    -123.429     312.453      40.367    -123.432     315.000      -2.547      -0.008       0.611       0.128    6789    5957      40.367    -123.432     315.000            
         136      40.279    -121.004     268.691      40.282    -121.023     289.000     -20.309      -0.070       1.650       0.387    7080    5967      40.282    -121.023     289.000            
         137      40.179    -120.604     184.043      40.182    -120.606     182.000       2.043       0.011       0.374       0.086    7128    5979      40.182    -120.606     182.000            
         138      40.179    -121.087    1278.590      40.175    -121.088    1259.000      19.590       0.016       0.452       0.106    7070    5979      40.175    -121.088    1259.000            
         139      40.112    -121.146     201.814      40.116    -121.145     220.000     -18.186      -0.083       0.452       0.158    7063    5987      40.116    -121.145     220.000            
         140      39.896    -121.204      74.316      39.897    -121.201      72.000       2.316       0.032       0.280       0.098    7056    6013      39.897    -121.201      72.000            
         141      39.896    -120.188     209.602      39.894    -120.191     213.000      -3.398      -0.016       0.340       0.080    7178    6013      39.894    -120.191     213.000            
         142      39.887    -120.479     112.009      39.885    -120.478     109.000       3.009       0.028       0.239       0.075    7143    6014      39.885    -120.478     109.000            
         143      39.854    -121.579      23.441      39.853    -121.577      19.000       4.441       0.234       0.204       0.327    7011    6018      39.853    -121.577      19.000            
         144      39.812    -122.337    1919.935      39.815    -122.340    1941.000     -21.065      -0.011       0.420       0.092    6920    6023      39.815    -122.340    1941.000            
         145      39.721    -121.021      66.846      39.724    -121.018      63.000       3.846       0.061       0.421       0.167    7078    6034      39.724    -121.018      63.000            
         146      39.587    -122.529     779.012      39.585    -122.530     789.000      -9.988      -0.013       0.239       0.057    6897    6050      39.585    -122.530     789.000            
         147      39.579    -121.112      62.277      39.583    -121.114      63.000      -0.723      -0.011       0.477       0.129    7067    6051      39.583    -121.114      63.000            
         148      39.537    -121.479    9312.994      39.540    -121.481    9301.000      11.994       0.001       0.376       0.076    7023    6056      39.540    -121.481    9301.000            
         149      39.512    -121.629      15.248      39.516    -121.626      20.000      -4.752      -0.238       0.514       0.463    7005    6059      39.516    -121.626      20.000            
