        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
   1160550   -32.179    26.821      462.35     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160580   -33.238    26.996    29701.79    29704.13        0.00        2.34       0     828   493    -999  -999     29704.1      -999.0
   1160600   -33.188    27.388     2520.77     2691.65        0.07      170.87       0     830   493    -999  -999      2691.6      -999.0
   1160601   -33.013    26.954     1527.03     1565.27        0.03       38.24       0     828   492    -999  -999      1565.3      -999.0
   1160602   -32.754    27.088      485.92      484.84       -0.00       -1.09       0     829   491    -999  -999       484.8      -999.0
   1160605   -32.754    27.096      101.60     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160607   -32.638    27.196       32.98     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160610   -32.854    27.371      120.48     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160611   -32.913    27.388      104.35     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160612   -32.788    27.263       15.25     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160615   -32.763    27.371       61.16     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160620   -32.754    26.854      235.98     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160621   -32.638    26.938       72.03     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160625   -32.704    26.579      228.82     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160630   -32.713    26.296     1249.78     1667.71        0.33      417.94       0     826   491    -999  -999      1667.7      -999.0
   1160631   -32.496    26.363      494.48      616.35        0.25      121.88       0     826   490    -999  -999       616.4      -999.0
   1160635   -32.554    26.671       82.54     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160640   -32.871    27.388      412.82     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160641   -32.729    27.296       29.19     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160650   -30.738    29.829      732.84      753.34        0.03       20.50       0     840   483    -999  -999       753.3      -999.0
   1160660   -32.804    27.854      504.31      648.72        0.29      144.41       0     833   492    -999  -999       648.7      -999.0
   1160670   -32.579    27.621      489.91      524.47        0.07       34.55       0     830   491    -999  -999       524.5      -999.0
   1160671   -32.579    27.363       90.45     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160675   -32.513    27.521      216.54     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160680   -29.779    29.471      537.75      740.39        0.38      202.64       0     838   480    -999  -999       740.4      -999.0
   1160684   -32.496    27.996      110.80     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160685   -29.746    29.538      140.90     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160687   -29.988    29.854       97.48     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160688   -30.404    29.896      868.79      650.51       -0.25     -218.27       1     839   482    -999  -999       650.5      -999.0
   1160690   -32.054    26.788     1406.02     1384.03       -0.02      -21.99       1     827   489    -999  -999      1384.0      -999.0
   1160700   -29.746    29.904     1740.38     1816.49        0.04       76.11       0     840   479    -999  -999      1816.5      -999.0
   1160701   -30.171    30.696     4349.15     4390.34        0.01       41.18       0     844   481    -999  -999      4390.3      -999.0
   1160705   -29.863    30.246      114.74     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160708   -29.846    30.238       16.46     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160709   -29.746    30.321      105.07     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160710   -29.446    30.146      351.52     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160715   -29.379    30.279      336.84     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160717   -29.421    30.488      430.60      448.12        0.04       17.53       0     843   478    -999  -999       448.1      -999.0
   1160720   -29.513    30.096      296.44      364.77        0.23       68.33       0     841   479    -999  -999       364.8      -999.0
   1160721   -29.488    30.238      949.13     1073.80        0.13      124.67       0     841   478    -999  -999      1073.8      -999.0
   1160730   -31.921    26.788     2190.98     1841.72       -0.16     -349.25       1     827   488    -999  -999      1841.7      -999.0
   1160731   -31.746    26.588      809.58      810.19        0.00        0.61       0     827   487    -999  -999       810.2      -999.0
   1160740   -31.921    28.446     4919.31     4979.63        0.01       60.32       0     834   488    -999  -999      4979.6      -999.0
   1160750   -29.071    30.246     1540.21     1540.51        0.00        0.30       0     841   477    -999  -999      1540.5      -999.0
   1160751   -29.029    30.363     1952.89     2278.40        0.17      325.51       0     842   477    -999  -999      2278.4      -999.0
   1160752   -29.363    29.879      267.18      289.44        0.08       22.26       0     839   478    -999  -999       289.4      -999.0
   1160755   -29.263    29.871      190.01     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160756   -29.238    29.788      110.83     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160760   -31.588    28.788     1207.04     1236.81        0.02       29.77       0     835   487    -999  -999      1236.8      -999.0
   1160765   -31.071    28.354      339.63     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160770   -31.029    28.888     2563.84     2302.59       -0.10     -261.25       1     835   484    -999  -999      2302.6      -999.0
   1160775   -30.571    29.154     2471.81     2360.19       -0.05     -111.62       1     837   482    -999  -999      2360.2      -999.0
   1160780   -31.496    29.529      107.18     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160785   -30.571    29.421     1020.89      836.40       -0.18     -184.49       1     838   482    -999  -999       836.4      -999.0
   1160788   -29.713    30.871     4078.86     4141.98        0.02       63.12       0     844   479    -999  -999      4142.0      -999.0
   1160790   -29.163    30.629      317.23     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160793   -29.004    30.788       49.46     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160795   -29.529    31.088      241.89     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160798   -29.604    31.013      356.62      483.19        0.35      126.57       0     845   479    -999  -999       483.2      -999.0
   1160800   -27.438    29.979      673.82      662.34       -0.02      -11.48       1     841   470    -999  -999       662.3      -999.0
   1160810   -28.313    30.146      308.39     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160815   -28.404    30.013      659.93      422.96       -0.36     -236.97       1     840   474    -999  -999       423.0      -999.0
   1160820   -27.854    29.838      128.36     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160825   -27.896    29.954      151.40     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160830   -27.929    29.954      842.68      778.01       -0.08      -64.67       1     840   473    -999  -999       778.0      -999.0
   1160840   -29.071    29.746      117.47     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160850   -28.054    30.371     5914.76     5913.91       -0.00       -0.85       0     842   472    -999  -999      5913.9      -999.0
   1160851   -27.604    29.946     1523.51     1123.16       -0.26     -400.35       1     840   470    -999  -999      1123.2      -999.0
