        ID       lat       lon   area_CaMa  area_GRanD       error        diff      ix      iy     cap_mcm  year  damname                         rivname
      1341    21.496  -101.737      2560.1      2290.2         0.1       269.9     314     274        30.0  1949  Cuarenta                        RioLagos                      
      1343    21.354  -101.212       837.4       724.6         0.2       112.8     315     275        41.3  1991  JesusMaria                      LaLaja                        
      1345    20.846  -100.821      5222.2      4976.0         0.0       246.2     317     277       251.0  1968  IgnacioAllende                  LaLaja                        
      1346    20.679  -102.979       666.1       530.5         0.3       135.5     309     278       101.8  1991  PuenteCalderon                  Calderon                      
      1347    20.662   -99.504     12893.7     12666.4         0.0       227.2     322     278      1426.0  1994  Zimapan                         Moctezuma                     
      1349    20.479  -104.779       500.7       495.4         0.0         5.3     302     279        20.0  1977  Corrinchis                      Mascota                       
      1350    20.438   -99.371       768.6       525.1         0.5       243.5     323     279        21.0  1950  VicenteAguirre                  Alfajayucan                   
      1355    20.154   -99.362      2454.5      2718.6        -0.1      -264.1     323     281       182.0  1951  Endho                           Tula                          
      1357    20.054  -100.671      8635.3      8556.8         0.0        78.5     318     280      1220.0  1949  Solis                           Lerma                         
      1358    20.029  -104.312       882.1      1166.1        -0.2      -284.0     304     279       150.0  1958  Tacotan                         Amuquila                      
      1359    20.004  -100.229      5710.4      5608.2         0.0       102.2     320     280       358.0  1935  Tepuxtepec                      Lerma                         
      1360    19.979  -104.371      2375.6      2170.4         0.1       205.2     302     280       324.0  1993  Trigomil                        Ayuquila                      
      1361    19.962   -97.446      1447.8      1428.0         0.0        19.9     330     281        60.0  1962  LaSoledad                       Apulco                        
      1362    19.912  -104.062      1647.1      1762.7        -0.1      -115.6     304     280       174.0  1973  BasilioVadillo                  SanMigue                      
      1366    19.629  -101.262       597.2       667.3        -0.1       -70.1     315     283        84.0  1939  Cointzio                        GrandedeMorelia               
      1367    19.554   -98.196       534.9       297.2         0.8       237.7     328     282        54.5  1959  SanJoseAtlangatepec             Zahuapan                      
      1369    19.462  -100.054       387.2       617.6        -0.4      -230.5     320     282       210.0  1944  VillaVictoria                   Malacatepec                   
      1371    19.387  -100.421       668.4       445.3         0.5       223.1     319     283       220.0  1954  ElBosque                        Zitacuaro                     
      1372    19.304  -102.771      3562.6      4277.6        -0.2      -715.1     310     283       600.0  1986  Chilatan                        Tepalcatepec                  
      1373    19.204  -100.179       610.9       616.0        -0.0        -5.1     321     284       400.0  1944  ValledeBravo                    ValledeBravo                  
      1374    18.962  -103.396      1150.2      1319.5        -0.1      -169.3     308     284       294.0  1994  Trojes                          Coahuayana                    
      1375    18.921  -101.929       900.0       628.3         0.4       271.8     313     285        50.0  1957  Zicuiran                        Zicuiran                      
      1376    18.912   -98.112      4440.4      4069.9         0.1       370.5     328     285       424.0  1946  ManuelAvilaCamacho              Atoyac                        
      1377    18.704  -100.671     10768.8     10667.4         0.0       101.3     318     285       530.0  1985  ElGallo                         Cutzamala                     
      1378    18.387  -100.262      1657.8      1632.5         0.0        25.3     320     287       250.0  1968  VicenteGuerrero                 Poliutla                      
      1379    18.271  -101.896    111134.9    111031.1         0.0       103.8     313     287      9340.0  1963  ElInfiernillo                   Balsas                        
      1380    18.237   -96.412      3170.6      3981.7        -0.2      -811.1     334     287      6520.0  1955  PresidenteAlemanTemascal        RioTonto                      
      1381    18.079  -100.512      1043.8      1579.2        -0.3      -535.4     319     289       102.5  1983  AndresFigueroa                  Ajuchitlan                    
      1382    18.046  -102.179    112507.9    112361.7         0.0       146.2     312     289       710.0  1968  JoseM.Morelos                   Balsas                        
      1383    17.996   -96.262     13701.1     13583.2         0.0       117.9     335     288      4400.0  1991  CerrodeOro                      SantoDomingo                  
      1384    17.946   -99.987     52487.6     52464.0         0.0        23.5     321     289       782.0  1986  CarlosRamirezUlloa              Balsas                        
      1385    17.721   -97.821       963.3       911.0         0.1        52.2     329     289        46.8  1969  Yosocuta                        Huajuapan                     
      1386    17.446   -93.454     35752.5     35572.6         0.0       179.9     347     291      1485.0  1985  Penitas                         Grijalva                      
      1387    17.179   -93.596     34463.2     34302.1         0.0       161.1     346     292      8300.0  1964  Netzahualcoyotl                 Grijalva                      
      1388    16.938   -93.096     26412.1     25209.0         0.0      1203.1     348     293      1613.0  1980  ManuelMorenoTorres              Grijalva                      
      1389    16.821   -99.162      1144.1       887.9         0.3       256.1     324     293       131.5  1985  ElGuineo                        Nexpa                         
      1390    16.446   -95.396      9672.1      9514.9         0.0       157.2     339     295       942.0  1961  PresidenteBenitoJuarez          Tehuantepec                   
      1391    16.404   -92.779     18308.6     18214.8         0.0        93.8     349     295      9200.0  1974  LaAngostura                     Grijalva                      
      1393    15.279   -90.487      5627.9      5427.5         0.0       200.4     359     299       460.0  1983  PuebloViejo                     Chixoy                        
      1394    53.779   -77.437     94486.6     94357.9         0.0       128.7     411     145     61720.0  1977  LaGrande2                       LaGrande                      
      1395    53.737   -78.571     96786.6     96649.8         0.0       136.7     406     146      1200.0  1978  LaGrande1                       LaGrande                      
      1396    53.721   -75.962     64322.0     64184.7         0.0       137.3     417     146     60020.0  1981  LaGrande3                       LaGrande                      
      1397    52.212   -76.587     41606.1     41103.2         0.0       502.9     413     152      8490.0  1980  Opinaca                         Eastmain                      
      1398    50.754   -87.996     13289.9     12690.4         0.0       599.4     369     157       851.1  1942  WabooseLakeMainSluice           Ogoki                         
      1399    50.004   -82.171     34447.1     34420.3         0.0        26.8     392     161       357.6  1963  LittleLong                      Mattagami                     
      1400    49.921   -86.487      4379.8      4335.7         0.0        44.2     374     161       312.2  1939  KenogamiDiversionDam            Kenogami                      
      1401    49.879   -81.562     22363.5     21932.2         0.0       431.3     394     161        45.6  1933  AbitibiCanyon                   Abitibi                       
      1402    49.304   -88.312     24436.8     24379.9         0.0        56.9     367     163     12360.0  1950  PinePortageMain                 Nipigon                       
      1403    49.137   -88.354     24436.8     24671.4        -0.0      -234.7     367     163        72.8  1958  CameronFalls                    Nipigon                       
      1404    48.796   -87.112       987.7       980.0         0.0         7.7     372     165       119.6  1948  AgusabonMain                    Aguasabon                     
      1405    48.746   -80.579      9383.0      9339.6         0.0        43.5     398     165      1650.0  1921  TwinFalls                       Abitibi                       
      1406    48.704   -80.937      2781.6      2627.6         0.1       154.0     397     166       392.3  1938  FrederickHouse                  FrederickHouse                
      1407    59.637  -109.054       420.4       422.1        -0.0        -1.7     285     122         8.1  1976  WhiteRiverDam                   Charlot                       
      1409    47.962   -84.504      2268.5      3107.1        -0.3      -838.5     384     168       646.1  1959  Hollingsworth                   Michipicoten                  
      1410    47.929   -78.571     13769.4     13692.8         0.0        76.6     407     168       232.0  1954  Rapide2                         Ottawa                        
      1411    47.771   -78.312     13344.8     12919.4         0.0       425.4     407     169       610.0  1949  Rapide7MainDam                  Ottawa                        
      1412    47.612   -77.304      8757.9      7843.9         0.1       914.0     411     170      1874.9  1948  Dozois                          Ottawa                        
      1413    47.554   -79.237     23716.8     23572.1         0.0       144.7     404     170      9266.0  1911  RapidesdesQuinze                Ottawa                        
      1414    47.312   -76.471      1670.0      1686.9        -0.0       -16.9     414     171      1300.5  1957  Cabonga                         GensdeTerre                   
      1415    47.271   -84.437      3046.4      2966.2         0.0        80.2     382     172       520.0  1956  UpperFalls                      Montreal                      
      1417    47.212   -75.179       893.9       915.8        -0.0       -21.9     420     171       500.0  1942  Mitchinamecus                   Mitchinamecus                 
      1418    47.137   -79.462      7750.1      7750.9        -0.0        -0.8     402     172       171.0  1971  LowerNotchGeneratingStation     Montreal                      
      1419    47.121   -79.504       904.6      1101.5        -0.2      -196.9     402     173        33.3  1910  Matabitchuan                    Matabitchuan                  
      1420    46.912   -83.212      4190.9      4036.8         0.0       154.1     388     173       384.8  1949  RockyIslandControlDam           Mississagi                    
      1421    46.812   -87.679       324.4       265.8         0.2        58.6     369     174        19.9  1913  LakeIndependenceDam             IronRiver                     
      1423    46.721   -75.987     15171.7     14824.7         0.0       347.0     417     174      3049.0  1927  Mercier                         Gatineau                      
      1424    46.687   -89.229      1717.0      1712.2         0.0         4.8     363     174        12.7  1930  Victoria                        WestBranchofOntonagonRiver    
      1426    46.629   -75.121       485.1       701.7        -0.3      -216.5     421     173       618.1  1954  Kiamika                         Kiamika                       
      1427    46.587   -89.546       410.3       411.1        -0.0        -0.9     362     175       340.4  1906  BerglandDam                     WestBranchofOntonagonRiver    
      1428    46.562   -87.571       437.7       357.2         0.2        80.4     370     174        51.4  1941  Hoist                           Dead                          
      1430    46.521   -75.421       973.0      1106.9        -0.1      -133.9     420     174       377.7  1953  Kiamika2                        Kiamika                       
      1432    46.429   -83.387      6581.8      6748.7        -0.0      -166.9     387     174       191.2  1970  Wells                           Mississagi                    
      1435    46.404   -89.121       560.6       495.9         0.1        64.7     364     175        44.4  1938  BondFalls                       MiddleBranchofOntonagonRiver  
      1436    46.387   -81.579      8275.3      7689.1         0.1       586.3     394     175       304.6  1921  BigEddy                         Spanish                       
      1437    46.379   -78.721     50270.1     49944.7         0.0       325.4     405     175       438.5  1952  OttoHolden                      Ottawa                        
      1439    46.312   -83.287      8955.2      8944.4         0.0        10.8     387     175        61.7  1961  RedRockFalls                    Mississagi                    
      1440    46.246   -85.854       285.3       283.0         0.0         2.3     378     176        34.5  1977  ManistiqueLakeDam               ManistiqueRiver               
      1441    46.196   -77.754     59502.6     59507.7        -0.0        -5.1     409     176      1290.0  1950  DesJoachimsMainDam              Ottawa                        
      1444    46.162   -88.237      1862.1      1653.9         0.1       208.2     368     176       154.6  1941  Way                             Michigamme                    
      1445    46.112   -89.871       609.5       618.2        -0.0        -8.7     362     176        83.9  1925  RestLake                        ManitowishRiver               
      1446    46.104   -75.646      8041.3      7612.1         0.1       429.3     418     176       714.2  1930  Rapide-des-Cedres               Lievre                        
      1448    45.996   -86.287       510.0       739.5        -0.3      -229.5     374     176        42.9  1878  CarpenterDam                    IndianRiver                   
      1449    45.987   -88.204      1862.1      1822.3         0.0        39.8     368     176        42.2  1943  PeavyFalls                      Michigamme                    
      1452    45.837   -75.646      9129.1      8919.4         0.0       209.7     418     177       103.6  1929  HighFalls                       DuLievre                      
      1453    45.704   -89.846       946.1       819.8         0.2       126.3     361     178        82.8  1927  Willow                          Tomahawk                      
      1454    45.646   -89.421      2226.8      2227.0        -0.0        -0.2     362     177        30.5  1876  Rhinelander                     Wisconsin                     
      1455    45.629   -84.479      2190.6      3841.6        -0.4     -1651.0     382     179       102.3  1922  CheboyganDam                    CheboyganRiver                
      1456    45.587   -76.671     79026.6     76092.5         0.0      2934.2     414     178       122.7  1950  ChenauxMainDam                  Ottawa                        
      1457    45.554   -84.396      1543.2      1496.3         0.0        47.0     383     179       129.6  1902  Alverno                         Black                         
      1459    45.479   -89.679      3317.3      3340.4        -0.0       -23.1     363     178        22.4  1910  KingsDam                        Wisconsin                     
      1460    45.471   -76.254     91230.9     91232.6        -0.0        -1.8     415     179       151.0  1931  ChatsFallsMain                  Ottawa                        
      1461    45.446   -89.729      5803.2      5221.5         0.1       581.8     362     179        18.7  1938  Tomahawk                        Wisconsin                     
      1462    45.421   -76.346      8182.7      8435.2        -0.0      -252.5     414     179        96.2  1976  ArnpriorMainDam                 Madawaska                     
      1463    45.421   -77.787      2706.1      2685.4         0.0        20.6     409     178       372.5  1942  BarkLake                        Madawaska                     
      1464    45.404   -76.504      8182.7      8093.2         0.0        89.5     414     179        35.5  1948  Stewartville                    Madawaska                     
      1465    45.354   -88.229      1105.0      1262.1        -0.1      -157.1     367     178        14.2  1924  CaldronFalls                    Peshtigo                      
      1466    45.279   -88.196      1661.2      1444.9         0.1       216.3     367     179        19.7  1910  HighFalls                       Peshtigo                      
      1468    45.246   -76.754      7553.8      7517.6         0.0        36.1     413     180        43.5  1942  BarrettChute                    Madawaska                     
      1469    45.196   -76.912      7553.8      7264.5         0.0       289.3     413     180       318.5  1967  MountainChuteMain               Madawaska                     
      1470    45.104   -83.521      3216.4      3193.1         0.0        23.3     386     180        34.0  1924  NorwayPoint                     ThunderBay                    
      1471    45.021   -83.796       438.3       436.8         0.0         1.4     385     181        49.5  1930  UpperSouthDam                   ThunderBay                    
      1472    45.012   -85.754       405.6       369.8         0.1        35.8     378     180       107.3  1910  LelandDam                       Trib.LakeMichigan             
      1477    44.854   -79.537      5702.7      5704.5        -0.0        -1.8     403     181        50.0  1917  SwiftRapids                     Severn                        
      1478    44.754   -85.612       777.7       713.6         0.1        64.1     378     182        13.8  1867  UnionStreetDam                  BoardmanRiver                 
      1479    44.729   -89.762       879.0       919.5        -0.0       -40.5     360     181       169.0  1936  BigEauPleine                    BigEauPleine                  
      1480    44.671   -89.654     12870.9     12671.6         0.0       199.4     362     182       164.1  1942  DuBay                           Wisconsin                     
      1481    44.662   -84.129      3826.0      3527.1         0.1       299.0     384     182        14.8  1917  Mio                             AuSable                       
      1484    44.562   -83.804      4246.2      4153.0         0.0        93.2     385     182        30.8  1924  Alcona                          AuSable                       
      1485    44.487   -75.796    766420.3    766085.8         0.0       334.6     417     183     29960.0  1958  Iroquois                        St.Lawrence                   
      1486    44.479   -83.579      4246.2      4477.6        -0.1      -231.4     385     182        37.0  1912  Cooke                           AuSable                       
      1487    44.462   -83.721      4246.2      4393.2        -0.0      -147.0     385     182        15.5  1913  Loud                            AuSable                       
      1489    44.437   -83.437      5421.7      4541.7         0.2       880.0     387     183        37.0  1918  Foote                           AuSable                       
      1490    44.371   -85.821      2461.7      2535.7        -0.0       -74.0     378     183        85.1  1925  Hodenpyl                        Manistee                      
      1491    44.321   -80.512       377.8       189.2         1.0       188.6     399     183        24.7  1961  EugeniaFalls1                   Beaver                        
      1492    44.262   -85.937      3718.9      3585.1         0.0       133.8     377     183        48.7  1918  Tippy                           Manistee                      
      1493    44.196   -88.454     15445.5     15271.7         0.0       173.7     367     184      1356.8  1922  Neenah                          FoxRiver                      
      1496    44.037   -84.346       698.4       480.9         0.5       217.5     383     184        18.5  1925  Secord                          Tittabawassee                 
      1497    44.037   -86.496       529.8       501.2         0.1        28.6     375     184       126.4  1913  HamlinLakeDam                   BigSableRiver                 
      1499    43.896   -75.046       452.8       533.2        -0.2       -80.4     421     185       222.0  1924  StillwaterNorthDam              BeaverRiver                   
      1501    43.862   -89.954     20404.3     18179.6         0.1      2224.7     361     185       215.9  1950  CastleRock                      Wisconsin                     
      1503    43.821   -84.379       698.4      1277.7        -0.5      -579.3     383     184        81.7  1925  Edenville                       Tittabawassee                 
      1504    43.812   -89.154      2615.3      2089.5         0.3       525.7     363     185        27.1  1910  Princeton                       Fox                           
      1505    43.787   -89.337       936.2      1036.8        -0.1      -100.6     363     186        23.4  1922  Montello                        Fox                           
      1506    43.737   -80.337       810.0       783.6         0.0        26.4     399     185        61.2  1942  Shand                           Grand                         
      1507    43.679   -84.379      2529.0      2645.0        -0.0      -116.0     383     185        18.5  1925  Sanford                         Tittabawassee                 
      1508    43.679   -80.721       817.8       561.9         0.5       255.9     398     186        55.6  1959  Conestogo                       Conestogo                     
      1510    43.546   -75.921       670.2       489.6         0.4       180.6     417     186        93.0  1914  BennettsBridge                  SalmonRiver                   
      1511    43.454   -88.846       409.6       402.0         0.0         7.7     365     186        70.3  1913  UpperBeaverDam                  BeaverDamCreek                
      1512    43.346   -88.596      1669.0      1397.6         0.2       271.4     366     187        23.1  1939  Hustisford                      Rock                          
      1513    43.329   -78.237       691.6       578.1         0.2       113.5     408     187        12.4  1917  OakOrchardCreekDam              OakOrchardCreek               
      1514    43.312   -75.104      1229.4       954.6         0.3       274.8     420     187       114.5  1914  Hinckley                        WestCanadaCreek               
      1515    43.312   -89.721     23922.8     23693.4         0.0       229.4     362     187       238.3  1914  PrairieduSac                    Wisconsin                     
      1517    43.271   -76.204      3753.0      3606.9         0.0       146.1     416     188       315.0  1909  CaughdenoyDam                   OneidaRiver                   
      1522    43.121   -83.496      1321.3      1320.8         0.0         0.5     387     188        36.9  1954  HollowayDam                     FlintRiver                    
      1524    43.096   -89.379       471.8       603.8        -0.2      -131.9     362     188       197.4  1959  MendotaLocks                    YaharaRiver                   
      1527    43.046   -81.179      1490.3      1439.6         0.0        50.7     396     188        48.1  1952  Fanshawe                        NorthThames                   
      1528    42.946   -76.737      2221.8      4299.7        -0.5     -2077.8     413     189       817.8  1912  MudLockandCanalDam              SenecaRiver                   
      1530    42.904   -76.546       507.1       507.2        -0.0        -0.1     415     190        79.2  1972  OwascoLakeOutletDam             OwascoOutlet                  
      1532    42.904   -76.862      2221.8      2081.3         0.1       140.6     413     189       292.4  1915  Waterloo                        SenecaCanal                   
      1536    42.654   -77.062       653.3       577.5         0.1        75.9     412     190       203.5  1880  KeukaLakeOutletDam              KeukaLakeOutlet               
      1539    42.562   -85.954      4134.1      3989.5         0.0       144.6     377     190        25.5  1936  Allegan                         Kalamazoo                     
      1540    42.512   -83.671       525.1       393.0         0.3       132.0     386     190        14.8  1946  KentLakeDam                     HuronRiver                    
      1545    42.212   -83.437      2385.4      2302.6         0.0        82.8     386     192        30.8  1924  FrenchLanding                   Huron                         
      1546    42.204   -83.554      2385.4      2258.4         0.1       127.0     386     192        22.2  1932  FordLake                        Huron                         
      1550    42.062   -75.371      1178.4      1175.2         0.0         3.2     420     192       555.1  1964  CannonsvilleDam                 WestBranchofDelawareRiver     
      1552    41.896   -77.137       529.5       734.2        -0.3      -204.8     412     194       176.6  1979  TiogaDam                        TiogaRiver                    
      1553    41.837   -79.004      5578.2      5534.6         0.0        43.5     405     193      1603.5  1965  KinzuaDam                       AlleghenyRiver                
      1556    41.671   -86.129      9424.9      9118.0         0.0       306.9     376     194        12.0  1903  TwinBranch                      St.Joseph                     
      1559    41.504   -80.462       520.4       460.6         0.1        59.8     399     194       548.9  1933  Pymatuning                      ShenangoRiver                 
      1560    41.454   -75.187       499.2       572.7        -0.1       -73.5     419     195       333.0  1926  Wallenpaupack                   LackawaxenRiver               
      1563    41.362   -88.371     17380.6     15866.6         0.1      1514.0     367     195        36.5  1975  CollinsStationCoolingLakeDam    OffstreamIllinoisRiver        
      1566    41.271   -80.454      1845.1      1544.7         0.2       300.4     399     195       433.0  1965  ShenangoDam                     ShenangoRiver                 
      1569    41.237   -84.404      5875.2      5860.2         0.0        15.0     383     196        12.1  1913  DefiancePowerDam                AuglaizeRiver                 
      1571    41.179   -81.321       498.7       540.3        -0.1       -41.6     396     195        22.5  1913  LakeRockwellDam                 CuyahogaRiver                 
      1574    41.129   -80.971       549.2       716.4        -0.2      -167.2     396     197        57.5  1916  LakeMiltonDam                   MahoningRiver                 
      1575    41.046   -77.604       879.4       877.3         0.0         2.1     409     197       229.4  1969  FosterJosephSayersDam           BaldEagleCreek                
      1576    41.046   -81.004       549.2       650.7        -0.2      -101.5     396     197       172.7  1943  BerlinDam                       MahoningRiver                 
      1579    40.954   -78.529      1292.7       941.1         0.4       351.6     406     197       257.8  1965  CurwensvilleDam                 WestBranchofSusquehannaRiver  
      1582    40.921   -79.279      1059.5       879.4         0.2       180.1     404     197       115.9  1941  MahoningCreekDam                MahoningCreek                 
      1586    40.846   -85.471      1944.9      1978.2        -0.0       -33.3     380     198       188.8  1968  J.EdwardRoushLakeDam            WabashRiver                   
      1587    40.804   -85.671      1173.3      1460.9        -0.2      -287.6     379     198       325.1  1966  SalamonieLakeDam                SalamonieRiver                
      1588    40.779   -86.762      4582.3      4572.2         0.0        10.0     373     197        20.2  1923  Norway                          Tippecanoe                    
      1592    40.712   -85.954      2315.8      2287.4         0.0        28.5     377     198       454.4  1967  MississinewaLakeDam             MississinewaRiver             
      1597    40.654   -86.754      4582.3      4630.6        -0.0       -48.3     373     197        50.0  1925  Oakdale                         Tippecanoe                    
      1600    40.621   -82.321       464.7       492.1        -0.1       -27.3     390     198       108.2  1937  PleasantHillDam                 ClearForkofMohicanRiver       
      1604    40.554   -89.721     37520.1     37485.5         0.0        34.6     362     198        31.6  1970  PowertonCoolingLakeDam          OffstreamIllinoisRiver        
      1613    40.429   -78.004      2482.3      2479.7         0.0         2.5     408     199      1074.4  1973  RaystownDam                     RaystownBranchJuniataRiver    
      1615    40.379   -76.037       567.9       461.0         0.2       106.9     416     199       160.2  1977  BlueMarshDam                    TulpehockenCreek              
      1616    40.362   -83.071      1059.9      1014.3         0.0        45.6     389     198       162.8  1948  DelawareDam                     OlentangyRiver                
      1620    40.196   -81.221       487.6       319.2         0.5       168.4     396     200        82.3  1937  PiedmontDam                     StillwaterCreek               
      1621    40.187   -82.962       495.5       299.8         0.7       195.7     389     200       166.3  1974  AlumCreekDam                    AlumCreekofBigWalnutCreek     
      1623    40.154   -83.129      2403.6      2490.0        -0.0       -86.4     388     199        40.7  1924  O'Shaughnessy                   Scioto                        
      1625    40.137   -88.879       801.6       752.7         0.1        49.0     365     200       308.4  1977  ClintonLakeDam                  SaltCreek                     
      1631    39.996   -82.079      1958.8      1939.7         0.0        19.0     392     200       338.0  1960  DillonDam                       LickingRiver                  
      1634    39.954   -83.746       397.2       245.9         0.6       151.3     386     201        78.6  1973  ClarenceJ.BrownDam              BuckCreek                     
      1637    39.904   -85.987       602.3       599.4         0.0         2.9     377     201        74.0  1944  GeistReservoirDam               FallCreek                     
      1639    39.829   -88.954      2432.5      2385.9         0.0        46.6     365     201        71.0  1922  LakeDecaturDam                  SangamonRiver                 
      1640    39.821   -86.304       519.0       410.6         0.3       108.4     375     201       135.7  1967  EagleCreekReservoirDam          EagleCreek                    
      1643    39.796   -79.371      1124.8      1116.6         0.0         8.2     403     202       370.0  1944  YoughioghenyDam                 YoughioghenyRiver             
      1644    39.762   -89.596       731.3       698.5         0.0        32.7     361     202       124.8  1933  SpauldingDam                    SugarCreek                    
      1645    39.721   -87.071       570.1       560.7         0.0         9.5     373     201       163.8  1960  CecilM.HardenLakeDam            RaccoonCreek                  
      1646    39.721   -79.854      3448.7      3642.7        -0.1      -194.0     402     202        89.2  1926  LakeLynnDam                     CheatRiver                    
      1649    39.621   -83.221       510.5       698.2        -0.3      -187.7     387     202       126.5  1968  DeerCreekDam                    DeerCreek                     
      1651    39.521   -89.254       332.0       319.3         0.0        12.8     364     203        35.2  1961  LakeTaylorvilleDam              SouthForkofSangamonRiver      
      1653    39.504   -79.129       299.4       273.8         0.1        25.6     404     202        39.2  1952  SavageRiverDam                  SavageRiver                   
      1654    39.487   -86.912       517.7       755.4        -0.3      -237.7     374     202       281.4  1953  CaglesMillLakeDam               MillCreek                     
      1655    39.546   -84.029       588.8       588.3         0.0         0.6     384     202       298.7  1976  CaesarCreekLakeDam              CaesarCreek                   
      1656    39.446   -84.996       968.8       978.6        -0.0        -9.7     381     202       443.6  1974  BrookvilleLakeDam               EastForkofWhitewaterRiver     
      1657    39.429   -79.121      1275.4       682.8         0.9       592.6     404     203       161.5  1981  JenningsRandolph                NorthBranchofPatapscoRiver    
      1658    39.429   -76.546       814.0       787.4         0.0        26.6     414     203       113.4  1923  LochRavenDam                    GunpowderRiver                
      1659    39.412   -88.779      2562.8      2737.3        -0.1      -174.5     366     202      1266.2  1970  LakeShelbyvilleDam              KaskaskiaRiver                
      1662    39.404   -75.054       718.2       555.2         0.3       163.0     420     203        24.8  1869  UnionLakeDam                    MauriceRiver                  
      1664    39.379   -76.887       687.1       422.3         0.6       264.8     413     203       218.3  1953  LibertyDam                      NorthBranchofPatapscoRiver    
      1665    39.362   -81.321     69499.9     69570.0        -0.0       -70.0     396     203       219.1  1976  WillowIslandLockandDam          OhioRiver                     
      1667    39.312   -80.029      2972.6      3040.6        -0.0       -68.0     401     204       437.9  1938  TygartDam                       TygartRiver                   
      1670    39.246   -83.354      1472.7      1495.6        -0.0       -22.8     387     203       178.9  1973  PaintCreekDam                   PaintCreek                    
      1672    39.196   -77.004       389.1       204.4         0.9       184.7     412     204        33.3  1943  BrightonDam                     PatuxentRiver                 
      1674    39.187   -89.479       301.9       199.7         0.5       102.3     363     204        48.0  1978  LakeGlennShoalsDam              MiddleForkofShoalCreek        
      1675    39.187   -83.437       374.7       296.6         0.3        78.1     386     204       107.4  1952  RockyForkLakeDam                RockyForkofPaintCreek         
      1679    39.121   -76.879       389.1       342.0         0.1        47.1     412     204        27.1  1953  RockyGorgeDam                   PatuxentRiver                 
      1683    39.021   -84.146       846.4       868.5        -0.0       -22.1     385     204       363.6  1973  WilliamH.HarshaLakeDam          EastForkofLittleMiamiRiver    
      1684    39.004   -86.504      1119.0      1118.8         0.0         0.2     375     204       544.0  1965  MonroeLakeDam                   SaltCreek                     
      1691    38.837   -80.621       727.9       416.3         0.7       311.6     398     205        81.3  1976  BurnsvilleLakeDam               LittleKanawhaRiver            
      1693    38.762   -77.621       358.4       193.3         0.9       165.1     410     205        34.5  1968  T.NelsonElliottDam              BroadRun                      
      1697    38.696   -77.279      1684.6      1533.2         0.1       151.4     411     206        41.6  1955  UpperOccoquanDam                OccoquanRiver                 
      1699    38.662   -80.687      1566.6      1394.7         0.1       171.9     398     206       327.2  1960  SuttonDam                       ElkRiver                      
      1700    38.646   -85.137     18007.3     17989.1         0.0        18.2     381     206        31.2  1839  KentuckyRiverLockandDam1        KentuckyRiver                 
      1703    38.437   -86.704       576.9       433.7         0.3       143.2     374     207       372.1  1978  PatokaLakeDam                   PatokaRiver                   
      1709    38.221   -80.887      2108.7      2074.0         0.0        34.7     397     207       509.9  1965  SummersvilleDam                 GauleyRiver                   
      1714    38.121   -83.529      2150.2      2134.7         0.0        15.6     387     208       757.5  1974  CaveRunLakeDam                  LickingRiver                  
      1715    38.104   -78.471       666.8       667.9        -0.0        -1.1     406     208        61.7  1966  SouthRivannaDam                 NoName                        
      1716    38.037   -88.962      1418.4      1262.8         0.1       155.5     365     208       749.8  1971  RendLakeDam                     BigMuddyRiver                 
      1717    38.012   -77.712       789.0       884.9        -0.1       -95.9     409     208       376.2  1972  NorthAnnaDam                    NorthAnnaRiver                
      1718    38.004   -85.304       913.1       914.1        -0.0        -1.0     380     208       359.8  1983  TaylorsvilleLakeDam             SaltRiver                     
      1720    37.987   -89.946     14964.8     14971.1        -0.0        -6.3     361     208        31.1  1974  KaskaskiaLockandDam             KaskaskiaRiver                
      1721    37.946   -79.962       790.9       894.7        -0.1      -103.8     401     208       519.9  1978  GathrightDam                    JacksonRiver                  
      1724    37.787   -84.704      1075.6      1136.3        -0.1       -60.7     381     210       284.3  1925  DixRiverDam                     DixRiver                      
      1727    37.721   -89.154       711.2       523.9         0.4       187.3     364     210       204.8  1940  CrabOrchardLakeDam              CrabOrchardCreek              
      1732    37.621   -86.496      1188.2      1176.8         0.0        11.4     375     210       412.5  1959  RoughRiverLakeDam               RoughRiver                    
      1733    37.596   -81.821      1320.8      1383.2        -0.0       -62.4     394     210       251.3  1976  R.D.BaileyDam                   GuyandotRiver                 
      1735    37.429   -82.404      1027.1      1004.3         0.0        22.7     392     211       202.7  1969  FishtrapDam                     LevisaForkofBigSandyRiver     
      1739    37.337   -83.471       902.7      1057.0        -0.1      -154.3     387     212       207.1  1960  BuckhornLakeDam                 MiddleforkKentuckyRiver       
      1740    37.279   -86.246      1825.0      1824.8         0.0         0.2     376     211       751.7  1963  NolinLakeDam                    NolinRiver                    
      1741    37.246   -85.337      1922.5      1763.1         0.1       159.4     379     211       892.1  1969  GreenRiverLakeDam               GreenRiver                    
      1742    37.229   -82.346       314.2       575.2        -0.5      -261.0     390     212       179.7  1963  JohnW.FlannaganDam              PoundRiver                    
      1745    37.221   -77.529      4128.8      3452.8         0.2       676.0     410     211        98.1  1968  BrasfieldDam                    AppomattoxRiver               
      1747    37.171   -88.429    418965.3    372514.7         0.1     46450.6     367     212       911.2  1980  SmithlandLockandDam             OhioRiver                     
      1748    37.087   -79.404      4663.4      3812.9         0.2       850.4     403     212       117.1  1963  Leesville                       RoanokeRiver                  
      1750    37.071   -80.587      4787.0      6171.1        -0.2     -1384.0     397     213       286.2  1939  Claytor                         NewRiver                      
