ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,loc_km_diff,ix,iy,Station Name,River Name
1226,35.33,136.687,1954.132,35.55,136.909,1076,31.655,12015,10563,間島（廃止）,長良川
1227,35.274,136.676,2006.706,35.46,136.836,1598,25.245,12007,10603,南濃大橋,長良川
1228,35.603,136.838,241.512,35.441,136.774,1608,18.887,12124,10366,下洞戸,板取川
1229,35.476,136.86,282.764,35.429,136.75,1607,11.265,12140,10458,関,津保川
1230,35.542,136.827,144.446,35.398,136.701,-9999,19.647,12116,10410,谷口,武儀川
1231,35.449,136.735,128.165,35.362,136.688,1914,10.555,12050,10477,古川橋,伊自良川
1232,35.395,136.759,6.421,35.33,136.689,1959.9,9.617,12067,10516,荒田川放水路,荒田川
1233,35.384,136.712,1.04,35.273,136.676,1967,12.743,12033,10524,出村,荒田川
1234,35.373,136.752,90.239,35.604,136.839,241,26.818,12062,10532,八幡橋(廃止),境川
1235,35.481,136.569,608.958,35.476,136.86,287,26.416,11930,10454,岡島,揖斐川
1236,35.36,136.658,1188.47,35.542,136.828,146,25.415,11994,10541,万石,揖斐川
1237,35.476,136.524,116.836,35.45,136.735,121,19.369,11898,10458,市場,粕川
1238,35.633,136.616,258.27,35.393,136.759,-9999,29.62,11964,10345,板所,根尾川
1239,35.51,136.656,388.12,35.384,136.716,13.6,15.004,11993,10433,山口,根尾川
1240,35.287,136.469,67.616,35.372,136.752,50.8,27.406,11858,10594,文條橋,牧田川
1241,35.287,136.469,67.616,35.481,136.569,606,23.364,11858,10594,None,None
1242,35.306,136.594,179.406,35.36,136.658,1196,8.353,11948,10580,烏江,牧田川
1243,35.355,136.595,47.337,35.475,136.524,117.29,14.793,11949,10545,塩田橋,杭瀬川
1244,35.308,136.594,179.387,35.632,136.616,229,36.004,11948,10579,高渕,杭瀬川
1245,35.508,136.66,388.517,35.51,136.656,386.8,0.426,11996,10435,山口（廃止）,根尾川
1246,35.695,136.484,224.996,35.291,136.473,68.37,44.834,11869,10300,徳山（廃止）,揖斐川
1247,35.642,136.499,270.012,35.291,136.473,68.37,39.014,11880,10338,杉原,揖斐川
1248,35.598,136.42,114.89,35.306,136.594,180,36.043,11823,10370,広瀬,坂内川
1249,35.238,136.678,4904.972,35.355,136.595,45,15.016,12009,10629,木曽成戸,木曽川
1250,35.227,136.68,4905.933,35.308,136.596,174,11.797,12010,10637,木曽成戸第2,木曽川
1251,35.185,136.68,4909.416,35.507,136.659,384.76,35.775,12010,10667,葛木,木曽川
1252,35.135,136.684,4913.612,35.695,136.484,221.2,64.732,12013,10703,木曽船頭平,木曽川
1253,35.108,136.712,4940.519,35.642,136.5,272,62.299,12033,10723,弥富,木曽川
1254,35.053,136.733,4968.685,35.598,136.42,114,66.829,12048,10762,横満蔵,木曽川
1255,35.252,136.622,1591.265,35.238,136.674,4968,4.982,11968,10619,今尾,揖斐川
1256,35.213,136.622,1622.764,35.226,136.679,4968,5.387,11968,10647,西小島,揖斐川
1257,35.135,136.67,1769.693,35.184,136.681,4975,5.528,12003,10703,揖斐油島,揖斐川
1258,35.031,136.715,3898.981,35.132,136.68,4978,11.651,12035,10778,城南,揖斐川
1259,35.138,136.651,11.751,35.11,136.714,4982,6.529,11989,10701,多度橋,多度川
1260,35.123,136.649,22.704,35.053,136.728,4987,10.593,11988,10712,肱江川,肱江川
1261,35.237,136.673,2041.092,35.252,136.622,1605,4.932,12005,10630,長良成戸,長良川
1262,35.19,136.673,2043.645,35.213,136.624,1607,5.14,12005,10664,外浜,長良川
1263,35.135,136.67,1769.693,35.135,136.67,1802,0,12003,10703,長良油島,長良川
1264,35.087,136.692,3875.8,35.027,136.71,1839,6.856,12019,10738,長島,長良川
1265,35.762,137.705,1062.157,35.14,136.65,14.6,118.049,12748,10252,桃山,木曽川
1266,35.48,137.384,2241.87,35.126,136.654,23.8,77.141,12517,10455,大井,木曽川
1267,35.474,137.138,2431.968,35.238,136.674,1971,49.641,12340,10459,八百津,木曽川
1268,35.535,137.447,203.031,35.189,136.67,1973,80.376,12562,10415,知原,付知川
1269,34.849,136.442,86.303,35.135,136.67,1976,37.948,11839,10909,亀山,鈴鹿川
1270,34.874,136.515,212.763,35.087,136.695,1981,28.785,11891,10891,中富田,鈴鹿川
1271,34.902,136.594,263.392,35.762,137.704,1060,138.881,11948,10871,高岡,鈴鹿川
1272,34.912,136.61,263.937,35.48,137.384,2188,94.55,11960,10864,南川,派川
1273,34.883,136.483,87.628,35.474,137.139,2425,88.712,11868,10885,川崎,安楽川
1274,34.92,136.597,54.314,35.535,137.446,203,103.096,11950,10858,河原田,内部川
1275,34.645,136.408,304.992,34.849,136.443,92,22.857,11814,11056,大仰,雲出川
1276,34.658,136.467,428.744,34.876,136.514,208,24.563,11857,11047,須賀瀬橋,雲出川
1277,34.651,136.499,526.923,34.902,136.595,269,29.199,11880,11052,舞出,雲出川
1278,34.648,136.513,527.417,34.907,136.617,268.6,30.269,11890,11054,雲出橋,雲出川
1279,34.648,136.53,528.283,34.883,136.484,89,26.408,11902,11054,川原,雲出古川
1280,34.674,136.416,75.458,34.919,136.596,51,31.781,11820,11035,入田橋,長野川
1281,34.651,136.424,25.304,34.645,136.408,304,1.61,11826,11052,下川原橋,波瀬川
1282,34.588,136.399,37.998,34.657,136.467,432.6,9.873,11808,11097,三谷橋,中村川
1283,34.62,136.453,72.447,34.649,136.5,-9999,5.377,11847,11074,島田橋,中村川
1284,34.648,136.473,8.472,34.647,136.513,541,3.668,11861,11054,平生,赤川
1285,34.506,136.54,377.334,34.657,136.535,545.7,16.757,11909,11156,両郡,櫛田川
1286,34.523,136.572,407.412,34.674,136.416,-9999,22.032,11932,11144,櫛田頭首工,櫛田川
1287,34.545,136.585,408.298,34.651,136.425,25,18.806,11942,11128,櫛田橋,櫛田川
1288,34.49,136.555,12.757,34.588,136.4,37.5,17.907,11920,11168,西山橋,佐奈川
1289,34.351,136.162,32.638,34.62,136.453,77,40.061,11637,11268,三軒屋,蓮川
1290,34.387,136.158,21.661,34.648,136.474,8.5,40.989,11634,11242,青田,青田川
1291,34.381,136.222,81.641,34.506,136.54,389,32.346,11680,11246,塩ヶ瀬,蓮川
1292,34.42,136.284,206.632,34.524,136.572,418,28.866,11725,11218,田引,櫛田川
1293,34.465,136.655,779.203,34.546,136.585,423,11.048,11992,11186,岩出,宮川
1294,34.483,136.71,5.899,34.489,136.555,15,14.255,12032,11173,岡本,勢田川
1295,34.499,136.731,14.866,34.351,136.162,32,54.819,12047,11161,勢田大橋,勢田川
1296,34.509,136.737,18.953,34.387,136.16,21,54.724,12051,11154,防潮水門内,勢田川
1297,34.494,136.684,790.376,34.381,136.222,82,44.274,12013,11165,度会橋,宮川
1299,35.152,137.217,869.723,34.422,136.285,210,117.617,12397,10691,猿投,矢作川
1300,33.749,135.938,2248.906,34.464,136.654,780,103.221,11476,11701,相賀,熊野川
1301,33.737,135.98,2308.343,34.483,136.711,6,106.753,11506,11710,鮒田（外）,熊野川
1302,33.735,135.987,2354.539,34.5,136.731,15,109.142,11511,11711,成川,熊野川
1303,33.728,136.008,2356.371,34.508,136.736,19.6,109.528,11526,11716,あけぼの(外),熊野川
1304,33.762,135.977,38.372,34.494,136.683,788.7,104.087,11504,11692,高岡,相野谷川
1305,33.74,135.98,45.316,34.623,136.657,-9999,116.141,11506,11708,鮒田（内）,相野谷川
1306,33.719,135.997,4.07,35.152,137.218,-9999,194.58,11518,11723,下田,市田川
1307,33.724,136.009,5.802,33.75,135.938,2251,7.183,11527,11719,あけぼの(内),市田川
1308,33.74,135.98,45.316,33.739,135.98,2295,0.111,11506,11708,鮒田（外）,熊野川
1309,33.78,135.987,18.897,33.736,135.988,2342,4.881,11511,11679,大里,相野谷川
1310,33.74,135.98,45.316,33.724,136.008,2360,3.144,11506,11708,鮒田（内）,相野谷川
1311,34.208,135.767,147.336,33.761,135.976,37.8,53.211,11353,11371,広瀬（廃止）,熊野川
1312,34.178,135.742,202.949,33.739,135.98,45.6,53.433,11335,11392,猿谷,熊野川
1313,34.213,135.835,108.812,33.718,135.996,5,56.887,11402,11367,九尾,熊野川
1314,34.167,135.758,213.178,33.724,136.008,7.1,54.302,11346,11400,辻堂,熊野川
1316,34.133,135.697,101.532,33.739,135.981,-9999,50.984,11302,11425,川原樋,川原樋川
1317,34.347,135.692,628.927,33.78,135.987,-9999,68.536,11299,11271,五條,紀の川
1318,34.326,135.658,845.915,33.739,135.981,-9999,71.619,11274,11286,隅田,紀の川
1320,34.315,135.615,875.961,34.207,135.768,141.6,18.496,11243,11294,橋本,紀の川
1321,34.299,135.573,933.125,34.178,135.742,203.7,20.556,11213,11305,応其,紀の川
1322,34.294,135.559,935.967,34.213,135.835,120.8,26.963,11203,11309,九度山,紀の川
1323,34.294,135.523,1086.207,34.167,135.758,214.2,25.831,11177,11309,三谷,紀の川
1324,34.269,135.441,1169.609,34.158,135.742,132.33,30.349,11118,11327,麻生津,紀の川
1325,34.265,135.422,1189.192,34.133,135.696,103.6,29.193,11104,11330,荒見,紀の川
1326,34.248,135.372,1224.159,34.347,135.692,634.4,31.442,11068,11342,竹房,紀の川
1327,34.251,135.313,1571.2,34.326,135.658,802.8,32.835,11026,11340,船戸第一（廃止）,紀の川
1328,34.251,135.312,1571.236,34.315,135.614,835.2,28.698,11025,11340,船戸,紀の川
1329,34.252,135.31,1571.354,34.299,135.573,896.8,24.774,11024,11339,船戸第二,紀の川
1330,34.249,135.259,1574.168,34.293,135.559,900.1,28.056,10987,11341,布施屋,紀の川
1331,34.251,135.251,1595.708,34.294,135.523,1048.9,25.497,10981,11340,永穂,紀の川
1332,34.248,135.227,1597.238,34.268,135.441,1136.2,19.833,10964,11342,小豆島,紀の川
1333,34.256,135.203,1627.842,34.263,135.421,1156.2,20.094,10947,11336,六十谷（廃止）,紀の川
1334,34.228,135.155,1632.308,34.247,135.371,1216.3,20.011,10912,11356,湊,紀の川
1335,34.163,135.278,224.392,34.25,135.313,1558,10.176,11001,11403,野上,貴志川
1336,34.206,135.313,260.508,34.251,135.311,1558,4.995,11026,11372,井ノ口,貴志川
1337,34.219,135.327,260.878,34.251,135.31,1558,3.88,11036,11363,貴志,貴志川
1338,34.237,135.335,307.152,34.249,135.261,1583.9,6.947,11042,11350,高島,貴志川
1340,34.288,136.003,123.669,34.251,135.25,1599,69.467,11523,11313,柏木,紀の川
1341,34.328,135.703,155.262,34.248,135.227,1614.2,44.715,11307,11284,丹原（廃止）,大和丹生川
1342,34.366,135.94,268.69,34.258,135.204,1630.2,68.797,11477,11257,衣引,紀の川
1343,34.392,135.87,472.438,34.228,135.157,1635,68.104,11427,11238,妹背,紀の川
1345,34.309,136.02,35.179,34.163,135.279,218.9,70.162,11535,11298,中奥,中奥川
1346,34.401,135.965,123.67,34.207,135.313,256.7,63.759,11495,11232,高見,高見川
1347,34.598,135.769,194.222,34.218,135.327,260,58.551,11354,11090,板東,大和川
1348,34.592,135.745,525.097,34.237,135.336,308,54.448,11337,11094,河合,大和川
1349,34.599,135.709,651.641,34.28,135.015,-9999,72.942,11311,11089,王寺,大和川
1350,34.585,135.684,711.826,34.288,136.003,123.7,44.103,11293,11099,藤井,大和川
1351,34.57,135.635,723.167,34.328,135.701,134.25,27.522,11258,11110,国豊橋,大和川
1352,34.583,135.617,950.568,34.366,135.939,268,38.136,11245,11101,柏原,大和川
1353,34.59,135.498,1060.215,34.393,135.87,463.7,40.558,11159,11096,香ヶ丘,大和川
1354,34.606,135.452,1065.3,34.309,136.02,35.7,61.722,11126,11084,堺,大和川
1355,34.626,135.791,104.807,34.4,135.965,123.4,29.729,11370,11070,番条,佐保川
1356,34.584,135.751,161.876,34.598,135.769,250,2.266,11341,11100,保田,曽我川
1357,34.601,135.717,53.26,34.592,135.745,523,2.756,11317,11088,新竜田（廃止）,竜田川
1358,34.59,135.709,45.751,34.599,135.71,655,1.003,11311,11096,張井（廃止）,葛下川
1359,34.57,135.622,213.187,34.586,135.684,743,5.96,11248,11110,道明寺,石川
1360,34.595,135.49,1060.681,34.571,135.636,753,13.656,11153,11092,遠里小野,大和川
1361,34.59,135.755,319.762,34.582,135.617,962,12.692,11344,11096,太子橋（廃止）,大和川
1362,34.595,135.774,58.545,34.59,135.497,1065.6,25.418,11358,11092,塩津,琵琶湖
1363,35.455,136.194,73.759,34.606,135.452,1070,116.001,11660,10473,片山,琵琶湖
1364,35.283,136.248,9.604,34.625,135.791,105,84.09,11699,10597,彦根,琵琶湖
1365,35.294,136.015,2.887,34.584,135.751,163,82.376,11531,10589,大溝,琵琶湖
1366,35.197,136.065,6.222,34.601,135.719,52.9,73.292,11567,10659,沖ノ島,琵琶湖
1367,35.122,135.927,2.986,34.59,135.709,45.5,62.295,11468,10713,堅田,琵琶湖
1368,35.015,135.86,1.311,34.57,135.621,45.5,53.995,11420,10790,三保ヶ崎,琵琶湖
1369,34.973,135.906,3715.492,34.595,135.489,1066,56.702,11453,10820,鳥居川,瀬田川
1370,34.941,135.91,3734.976,34.586,135.755,312.3,41.861,11456,10843,千町,瀬田川
1371,34.935,135.913,3736.467,34.595,135.775,-9999,39.778,11458,10847,瀬浚,瀬田川
1372,34.931,135.916,3927.788,35.455,136.198,-9999,63.556,11460,10850,関ノ津,瀬田川
1373,34.941,135.916,189.903,35.283,136.248,-9999,48.536,11460,10843,黒津,大戸川
1374,34.985,136.119,292.568,35.294,136.013,-9999,35.616,11606,10811,三雲1（廃止）,野洲川
1375,34.985,136.119,292.568,35.204,136.061,-9999,24.865,11606,10811,三雲,野洲川
1376,35.019,136.063,353.241,35.116,135.926,45,16.491,11566,10787,中郡橋,野洲川
1377,35.024,136.045,366.714,35.014,135.861,-9999,16.83,11553,10783,石部上,野洲川
1378,35.024,136.044,366.75,34.973,135.906,3783,13.811,11552,10783,石部下,野洲川
1379,35.062,136.008,379.108,34.941,135.911,3802,16.081,11526,10756,野洲,野洲川
1380,35.102,135.991,381.512,34.936,135.913,3805,19.745,11514,10727,服部,野洲川
1381,35.013,135.969,34.68,34.931,135.916,3999,10.305,11498,10791,旭橋,琵琶湖
1382,35.402,136.233,403.381,34.941,135.916,193,58.735,11688,10511,野寺橋,高時川
1383,35.109,136.052,201.874,34.986,136.119,-9999,14.953,11558,10722,仁保橋,日野川
1384,34.96,136.192,143.95,34.986,136.119,298,7.264,11659,10829,新城上,野洲川
1385,34.962,136.19,144.956,35.02,136.063,363,13.261,11657,10828,新城下,野洲川
1386,34.966,136.145,160.956,35.023,136.045,374,11.106,11625,10825,柏貴,野洲川
1387,34.96,136.14,117.649,35.024,136.044,375.6,11.279,11621,10829,宇川,野洲川
1388,34.926,136.067,104.846,35.062,136.004,388,16.147,11569,10854,黄瀬,大戸川
1390,35.013,135.942,42.496,35.102,135.989,391,10.764,11479,10791,西矢倉,草津川
1391,35.098,135.916,18.297,35.018,135.965,36,9.937,11460,10730,雄琴沖,琵琶湖
1392,34.917,136.077,88.045,35.402,136.233,359.8,55.653,11576,10860,内裏野橋,大戸川
1393,34.894,135.805,4102.396,35.109,136.053,-9999,32.886,11380,10877,宇治,宇治川
1394,34.927,135.77,4167.436,34.961,136.193,142.8,38.823,11355,10853,向島,宇治川
1395,34.897,135.717,4234.459,34.962,136.191,142.9,43.904,11317,10875,淀,宇治川
1396,34.891,135.685,4235.186,34.967,136.145,160,42.867,11294,10879,宇治川三川,宇治川
1397,34.867,135.67,7113.236,34.96,136.14,125.7,44.172,11283,10896,高浜,淀川
1398,34.815,135.634,7217.009,34.926,136.067,98.7,41.46,11257,10934,枚方,淀川
1400,34.724,135.516,7312.02,35.013,135.943,42,50.518,11172,10999,本川毛馬,淀川
1401,34.702,135.466,7315.613,35.096,135.913,-9999,59.83,11136,11015,福島,淀川
1403,34.96,135.81,35.01,34.917,136.078,86.6,24.944,11384,10829,勧修寺,山科川
1404,34.759,135.869,1471.006,34.894,135.804,4218,16.114,11426,10974,加茂,木津川
1405,34.767,135.805,1560.025,34.927,135.77,4282,18.036,11380,10968,祝園,木津川
1406,34.802,135.799,1597.048,34.898,135.718,4354,12.973,11376,10943,飯岡,木津川
1407,34.887,135.703,1689.847,34.89,135.686,4354,1.588,11307,10882,八幡,木津川
1408,35.208,135.751,66.361,34.868,135.669,7050,38.455,11341,10651,上黒田,桂川
1409,35.09,135.512,541.196,34.814,135.634,7281,32.585,11169,10736,新町,桂川
1410,35.017,135.588,693.164,34.724,135.518,7281,33.129,11224,10788,亀岡,桂川
1411,35.015,135.608,730.229,34.699,135.468,-9999,37.32,11238,10790,請田,桂川
1412,35.027,135.647,746.95,34.958,135.811,32,16.815,11266,10781,保津峡,桂川
1413,35.012,135.678,820.387,34.759,135.869,1456,33.056,11289,10792,天竜寺,桂川
1414,34.983,135.713,834.087,34.767,135.803,1526,25.337,11314,10813,桂,桂川
1415,34.927,135.731,1075.743,34.802,135.798,1559,15.16,11327,10853,羽束師,桂川
1416,34.908,135.717,1084.076,34.886,135.704,1596,2.714,11317,10867,納所,桂川
1417,34.966,135.759,172.697,35.204,135.748,66,26.423,11347,10825,深草,鴨川
1420,34.694,135.523,3.14,35.089,135.511,540,43.834,11177,11021,桜の宮,淀川
1422,34.687,135.483,284.763,35.017,135.588,681,37.848,11148,11026,西の鼻,淀川
1423,34.828,135.615,51.435,35.015,135.607,727,20.758,11243,10924,芥川,芥川
1424,34.906,135.37,60.671,35.027,135.647,741,28.639,11067,10868,南田原,猪名川
1425,34.873,135.397,230.482,35.012,135.679,818,30.023,11086,10892,虫生,猪名川
1426,34.853,135.416,254.146,34.982,135.713,887,30.681,11100,10906,銀橋,猪名川
1428,34.826,135.422,301.142,34.928,135.73,1090,30.347,11104,10926,小戸,猪名川
1429,34.797,135.423,320.158,34.908,135.718,1100,29.657,11105,10947,軍行橋,猪名川
1430,34.767,135.43,327.866,34.966,135.759,156,37.315,11110,10968,猪名川橋,猪名川
1431,34.763,135.453,44.59,34.694,135.523,-9999,9.984,11127,10971,利倉,猪名川
1432,34.763,135.438,328.309,34.686,135.483,-9999,9.484,11116,10971,上食満,藻川
1433,34.937,135.409,66.299,34.829,135.614,62,22.243,11095,10846,千軒（機構）,一庫大路次川
1434,34.738,135.453,377.425,34.906,135.37,59.3,20.125,11127,10989,戸ノ内,猪名川
1435,34.89,135.469,23.581,34.873,135.396,235.2,6.935,11138,10880,上止々呂美,余野川
1436,34.856,135.441,37.745,34.854,135.415,255.1,2.387,11118,10904,吉田橋上流,余野川
1437,34.852,135.438,40.044,34.826,135.422,309.8,3.235,11116,10907,吉田橋（廃止）,余野川
1440,34.71,136.153,149.41,34.797,135.423,322.8,67.534,11631,11009,依那古,木津川
1441,34.745,136.12,172.093,34.77,135.434,360.5,62.868,11607,10984,大内,木津川
1442,34.747,136.117,181.294,34.764,135.454,377.2,60.732,11605,10983,大野木橋（廃止）,木津川
1443,34.759,136.116,211.284,34.763,135.438,360.4,62.073,11604,10974,朝屋,木津川
1444,34.765,136.113,215.078,34.937,135.409,68,67.152,11602,10970,長田（廃止）,木津川
1445,34.778,136.101,502.64,34.737,135.453,383,59.502,11593,10960,岩倉,木津川
1446,34.767,136.058,524.435,34.889,135.469,22.8,55.554,11562,10968,島ヶ原,木津川
1447,34.766,135.965,1208.556,34.856,135.441,40.7,48.974,11495,10969,上有市,木津川
1448,34.774,136.16,94.503,34.851,135.443,40.7,66.157,11636,10963,荒木,服部川
1449,34.784,136.123,271.236,34.711,136.154,149.4,8.582,11609,10956,伊賀上野橋,服部川
1450,34.802,136.163,152.561,34.745,136.121,175.5,7.4,11638,10943,佐那具,柘植川
1451,34.612,136.148,75.847,34.747,136.118,184,15.227,11627,11080,比奈知（廃止）,名張川
1452,34.619,136.11,88.879,34.759,136.115,215.2,15.538,11600,11075,中川原（廃止）,名張川
1453,34.62,136.081,436.683,34.764,136.114,218.1,16.259,11579,11074,名張,名張川
1454,34.653,136.076,477.111,34.778,136.1,501.4,14.04,11575,11050,家野（機構）,名張川
1455,34.598,136.063,209.219,34.768,136.058,524.9,18.865,11566,11090,安部田（機構）,宇陀川
1458,34.831,135.784,1639.83,34.766,135.965,1198.8,18.065,11365,10922,天ヶ瀬,宇治川
1459,34.885,135.822,10.75,34.774,136.161,94,33.366,11392,10883,槇尾山,宇治川
1460,34.945,136.003,155.535,34.785,136.123,263,20.868,11523,10840,大鳥居,大戸川
1461,35.113,134.997,230.819,34.801,136.163,154,111.98,10798,10719,小野前,加古川
1462,35.063,135.008,584.406,34.612,136.148,77.1,115.656,10806,10755,船町,加古川
1463,34.965,134.973,894.019,34.616,136.11,87,111.026,10781,10826,板波,加古川
1464,34.899,134.938,988.11,34.62,136.082,428.6,109.214,10756,10873,大門,加古川
1465,34.838,134.92,1324.699,34.652,136.078,465.5,108.027,10743,10917,大島,加古川
1466,34.801,134.915,1653.206,34.598,136.063,211.2,107.564,10739,10944,国包,加古川
1467,34.748,134.809,1720.074,34.88,135.828,352,94.375,10663,10982,藍屋,加古川
1468,35.083,135.042,280.894,34.886,135.813,17.3,73.71,10831,10741,谷川,篠山川
1469,34.878,134.949,153.426,34.945,136.004,153.5,96.698,10764,10888,古川第二,東条川
1470,34.856,134.901,146.605,35.113,134.997,223.4,29.829,10729,10904,万願寺,万願寺川
1471,34.801,134.951,277.56,35.063,135.008,582,29.529,10765,10944,別所橋,美嚢川
1472,34.878,134.951,153.408,34.964,134.973,893.2,9.751,10765,10888,古川（廃止）,東条川
1473,34.801,134.988,262.598,34.899,134.938,973.4,11.795,10792,10944,三木（廃止）,美嚢川
1474,34.806,134.93,285.229,34.838,134.921,1319,3.644,10750,10940,正法寺（廃止）,美嚢川
1475,35.128,134.592,164.469,34.801,134.915,1656,46.757,10507,10708,下三方,揖保川
1476,35.098,134.583,368.339,34.748,134.808,1730,43.935,10500,10730,曲里,揖保川
1477,34.997,134.553,482.105,35.082,135.042,280,45.605,10479,10803,山崎第二,揖保川
1478,34.866,134.549,615.525,34.879,134.95,152.2,36.69,10476,10897,龍野,揖保川
1479,34.803,134.56,783.001,34.857,134.901,149.4,31.763,10484,10942,上川原,揖保川
1480,34.78,134.574,784.204,34.802,134.951,282,34.589,10494,10959,網干,揖保川
1481,34.922,134.54,49.39,34.876,134.953,152.2,38.094,10469,10857,東栗栖,栗栖川
1482,34.973,134.583,47.522,34.798,134.991,259.7,42.047,10500,10820,塩野,林田川
1483,34.853,134.565,92.764,34.806,134.932,289.5,33.973,10487,10906,誉,林田川
1484,34.815,134.556,98.257,35.129,134.592,154.1,34.99,10481,10934,構,林田川
1485,34.78,134.574,784.204,35.1,134.583,383.1,35.51,10494,10959,浜田,中川
1486,35.208,134.62,24.934,34.997,134.553,485.7,24.193,10527,10651,西公文,公文川
1487,35.172,134.622,21.337,34.866,134.549,622.4,34.595,10528,10677,福野,草木川
1488,34.998,134.553,482.013,34.804,134.561,795.5,21.535,10479,10802,山崎（廃止）,揖保川
1489,34.944,134.551,541.035,34.78,134.584,798.2,18.442,10477,10841,香島（廃止）,揖保川
1490,36.098,136.297,1277.9,34.921,134.54,52.2,206.05,11734,10010,五松橋,九頭竜川
1491,36.102,136.209,1302.38,34.973,134.583,48.6,193.474,11671,10007,中角,九頭竜川
1492,36.11,136.185,1310.622,34.853,134.565,82.4,202.634,11654,10001,高屋,九頭竜川
1493,36.147,136.165,2647.335,34.814,134.556,95.8,207.826,11639,9975,布施田,九頭竜川
1494,36.205,136.148,2688.898,34.78,134.573,802.5,213.114,11627,9933,三国,九頭竜川
1496,36.008,136.163,550.188,35.208,134.62,25,165.6,11638,10075,三尾野,日野川
1497,36.049,136.169,783.35,35.172,134.621,21.3,170.702,11642,10045,久喜津,日野川
1498,36.087,136.185,1272.719,34.999,134.554,484.9,190.904,11654,10018,深谷,日野川
1499,36.022,136.29,353.133,34.944,134.551,538.8,198.007,11729,10065,天神橋,足羽川
1500,36.012,136.308,333.147,36.099,136.298,1206,9.695,11742,10072,下新橋,足羽川
1501,35.995,136.373,251.297,36.103,136.208,1240,19.098,11789,10084,上宇坂,足羽川
1502,35.941,136.373,34.338,36.111,136.185,1308,25.357,11789,10123,小畑,足羽川
1503,35.873,136.738,86.965,36.146,136.163,2633,60.041,12052,10172,箱ヶ瀬,九頭竜川
1504,35.905,136.667,342.267,36.205,136.146,2716,57.548,12001,10149,朝日,九頭竜川
1505,35.948,136.727,98.59,36.008,136.164,688,51.211,12044,10118,石徹白,石徹白川
1506,35.92,136.672,145.013,36.05,136.17,761,47.512,12004,10138,山原,石徹白川
1507,35.967,136.626,119.118,36.086,136.185,1281,41.885,11971,10104,下打波（廃止）,打波川
1508,35.878,136.509,188.782,36.021,136.289,351,25.412,11887,10168,中島,真名川
1509,35.895,136.526,199.914,36.012,136.307,333.2,23.64,11899,10156,上若生子,真名川
1510,35.937,136.553,236.01,35.995,136.373,251.4,17.464,11919,10126,五条方下流,真名川
1511,35.991,136.517,249.753,35.941,136.373,34.2,14.124,11893,10087,麻生島,真名川
1512,35.449,135.897,60.919,35.871,136.752,10.3,90.475,11446,10477,新道,北川
1513,35.469,135.842,100.057,35.905,136.667,338,88.977,11407,10463,天徳寺,北川
1514,35.494,135.78,198.249,35.948,136.728,96.8,99.471,11362,10445,高塚,北川
1515,35.506,135.747,207.659,35.92,136.671,142.75,95.399,11338,10436,西津,北川
1516,35.301,135.266,806.227,35.972,136.631,122,144.318,10992,10584,綾部,由良川
1517,35.31,135.172,944.788,35.878,136.508,191,136.491,10924,10577,戸田,由良川
1518,35.305,135.126,1350.373,35.896,136.526,202.6,142.805,10891,10581,福知山,由良川
1519,35.344,135.11,1572.808,35.937,136.553,237.8,146.318,10880,10553,天津上,由良川
1520,35.383,135.155,1701.234,35.991,136.518,249.6,140.614,10912,10525,波美,由良川
1521,35.39,135.183,1712.286,35.449,135.897,62,65.176,10932,10520,大雲橋,由良川
1522,35.427,135.222,1764.388,35.469,135.843,99,56.573,10960,10493,地頭,由良川
1523,35.452,135.269,1821.823,35.493,135.78,202,46.602,10994,10475,大川橋,由良川
1524,35.484,135.281,1838.531,35.507,135.746,223,42.269,11003,10452,西島,由良川
1525,35.512,135.288,1849.954,35.301,135.267,755.2,23.488,11008,10432,由良,由良川
1526,35.273,135.158,369.309,35.311,135.171,929.6,4.379,10914,10604,長田,土師川
1527,35.323,135.685,6.075,35.304,135.124,1344.3,51.06,11294,10568,田歌,由良川
1531,35.216,135.237,124.785,35.343,135.111,1617.9,18.165,10971,10645,三和（廃止）,土師川
1536,35.337,134.859,221.141,35.384,135.156,1745.4,27.494,10699,10558,京口,円山川
1537,35.419,134.79,693.961,35.389,135.183,-9999,35.853,10649,10499,上小田,円山川
1538,35.452,134.774,721.405,35.428,135.222,1797.3,40.763,10638,10475,赤崎,円山川
1539,35.483,134.799,836.157,35.452,135.27,1857,42.889,10656,10453,府市場,円山川
1540,35.542,134.831,1102.939,35.484,135.283,1871.3,41.505,10679,10410,立野,円山・奈佐川
1541,35.588,134.801,1246.29,35.512,135.285,1871.3,44.688,10657,10377,玄武洞,円山川
1542,35.608,134.805,1260.422,35.273,135.159,379.5,49.139,10660,10363,結和橋,円山川
1543,35.626,134.819,1271.219,35.323,135.686,-9999,85.568,10670,10350,城崎,円山川
1544,35.32,134.61,40.629,35.215,135.236,124.7,58.139,10520,10570,中間,大屋川
1545,35.372,134.765,219.729,35.337,134.86,226.1,9.468,10631,10533,十二所,大屋川
1546,35.465,134.869,198.664,35.419,134.789,700,8.878,10706,10466,弘原,出石川
1547,35.549,134.784,30.983,35.452,134.774,729.3,10.8,10645,10405,宮井,奈佐川（上流）
1548,35.274,134.224,209.928,35.483,134.799,837,57.163,10242,10603,智頭,千代川
1549,35.342,134.202,352.115,35.544,134.828,1090.2,61.097,10226,10554,用瀬,千代川
