ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,ix,ix,lat_mod,lon_mod,area_mod,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
3649510,-15.521,-50.712,5278.671,-15.519,-50.705,5370,-91.319,-0.017,0.738,0.161,7758,6332,-15.519,-50.705,5370,,Travessao,"VERMELHO, RIO",BR,2020/1/31,2018/5/18,3649421,-999
3649511,-15.921,-50.171,229.281,-15.922,-50.172,231,-1.191,-0.005,0.462,0.096,7790,6356,-15.922,-50.172,231,,Balneario Cachoeira Grande,"VERMELHO, RIO",BR,2020/1/31,2018/5/18,3649510,474
3649515,-15.896,-50.438,229.135,-15.897,-50.439,260,-2.232,-0.009,0.64,0.134,7774,6354,-15.897,-50.439,260,,Colonia Dos Alemaes,"UVA, RIO",BR,2020/1/31,2018/5/18,3649510,-999
3649610,-15.313,-54.179,5329.698,-15.315,-54.176,5346,-15.322,-0.003,0.782,0.159,7550,6319,-15.315,-54.176,5346,,Rio Das Mortes,"MORTES, RIO DAS",BR,2020/1/31,2018/5/18,3649614,551
3649614,-15.246,-53.054,17719.768,-15.249,-53.055,17160,561.695,0.033,0.839,0.201,7617,6315,-15.249,-53.055,17160,,Toriqueje,"MORTES, RIO DAS",BR,2020/1/31,2018/5/18,3649617,339
3649617,-14.671,-52.354,25286.771,-14.672,-52.355,24950,336.98,0.014,0.464,0.106,7659,6281,-14.672,-52.355,24950,,Xavantina,"MORTES, RIO DAS",BR,2020/1/31,2018/5/18,3649618,266
3649618,-14.088,-51.696,40780.598,-14.087,-51.696,44320,-3539.66,-0.08,0.702,0.206,7699,6246,-14.087,-51.696,44320,,Trecho Medo,"MORTES, RIO DAS",BR,2020/1/31,2018/5/18,3649619,232
3649619,-12.296,-50.962,58651.348,-12.292,-50.964,59163,-509.082,-0.009,0.652,0.137,7743,6138,-12.292,-50.964,59163,,Santo Antonio Do Leverger,"MORTES, RIO DAS",BR,2020/1/31,2018/5/18,3649418,205
3649630,-12.888,-50.829,10834.663,-12.884,-50.832,8039,2802.97,0.349,1.252,0.599,7751,6173,-12.884,-50.832,8039,,Jusante Barra Do Forquilha,"CRISTALINO, RIO",BR,2020/1/31,2018/5/18,3649409,112
3649640,-13.563,-50.404,18331.992,-13.561,-50.401,18600,-261.33,-0.014,0.827,0.176,7776,6214,-13.561,-50.401,18600,,Jusante Do Rio Pintado,"CRIXAS-ACU, RIO",BR,2020/1/31,2018/5/18,3649413,-999
3649850,-6.671,-48.471,3472.551,-6.672,-48.47,3488,-15.025,-0.004,0.645,0.132,7892,5801,-6.672,-48.47,3488,,Piraque,"LONTRA, RIO",BR,2020/1/31,2018/5/18,3649418,211
3649855,-7.154,-48.612,1575.027,-7.154,-48.62,1600,-24.973,-0.016,1.397,0.291,7884,5830,-7.154,-48.62,1600,,Muricilandia,"MURICIZAL, RIO",BR,2020/1/31,2018/5/18,3649418,193
3649860,-7.613,-49.046,1195.062,-7.614,-49.045,1386,-167.611,-0.121,0.741,0.251,7858,5857,-7.614,-49.045,1386,,Arapoema,"JENIPAPO, RIBEIRAO",BR,2020/1/31,2018/5/18,3649418,211
3649870,-9.188,-49.387,1666.371,-9.184,-49.377,1686,-26.568,-0.016,0.912,0.194,7838,5952,-9.184,-49.377,1686,,Ponte Rio Piranhas,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,3649416,163
3649900,-5.129,-49.321,739404.438,-5.128,-49.324,731270,8139.188,0.011,0.35,0.081,7841,5708,-5.128,-49.324,731270,,Itupiranga,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649950,65.59999847
3649901,-5.338,-49.129,695844,-5.339,-49.124,690920,4924.188,0.007,0.35,0.077,7853,5721,-5.339,-49.124,690920,,Maraba,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649900,69.76999664
3649902,-5.788,-47.462,296801.719,-5.789,-47.469,298559,-1757.312,-0.006,1.263,0.257,7953,5748,-5.789,-47.469,298559,,Descarreto,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649901,114
3649903,-6.288,-47.387,289062.812,-6.289,-47.392,290570,-1507.188,-0.005,0.332,0.07,7957,5778,-6.289,-47.392,290570,,Tocantinopolis,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649902,126
3649904,-7.338,-47.479,274319.938,-7.338,-47.473,276520,-2198.125,-0.008,0.495,0.105,7952,5841,-7.338,-47.473,276520,,Carolina,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649903,122
3649905,-8.388,-48.112,241835.297,-8.392,-48.111,243841,-2004.5,-0.008,0.331,0.072,7914,5904,-8.392,-48.111,243841,,Tupiratins,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649904,125
3649906,-9.571,-48.379,184420.672,-9.568,-48.379,186834,-2411.078,-0.013,1.19,0.248,7898,5974,-9.568,-48.379,186834,,Miracema Do Tocantins,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,3649905,129
3649950,-3.754,-49.654,758444.5,-3.758,-49.653,742300,16149.75,0.022,0.555,0.133,7821,5626,-3.758,-49.653,742300,,Tucurui,"TOCANTINS, RIO",BR,2020/1/31,2018/5/18,-999,1.870000005
3649960,-5.488,-49.221,37497.086,-5.487,-49.221,37600,-102.215,-0.003,0.708,0.144,7847,5730,-5.487,-49.221,37600,,Fazenda Alegria,"ITACAIUNAS, RIO",BR,2020/1/31,2018/5/18,3649900,-999
3649965,-5.779,-49.796,8670.228,-5.783,-49.8,9398,-717.483,-0.076,1.252,0.312,7813,5747,-5.783,-49.8,9398,,Fazenda Rio Branco,"PARAUAPEBAS, RIO",BR,2020/1/31,2018/5/18,3649960,-999
3650010,0.996,-52.046,10616.314,0.98,-52.05,7246,3370.314,0.465,1.598,0.785,7678,5341,0.98,-52.05,7246,,Sierra Do Navio,"AMAPARI, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650150,-2.513,-47.771,32829.457,-2.513,-47.768,38178,-5346.898,-0.14,0.955,0.313,7934,5551,-2.513,-47.768,38178,,Badajos,"CAPIM, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650202,-1.804,-46.312,32912.539,-1.801,-46.316,31850,1062.648,0.033,1.18,0.269,8022,5509,-1.801,-46.316,31850,,Alto Bonito,"GURUPI, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650205,-3.338,-46.879,13963.391,-3.341,-46.877,14240,2034.418,0.143,0.248,0.192,7988,5601,-3.341,-46.877,14240,,Fazenda Rural Zebu,"GURUPI, RIO",BR,2020/1/31,2018/5/18,3650202,-999
3650220,-1.863,-46.704,1688.073,-1.858,-46.709,1444,362.566,0.251,0.111,0.273,7998,5512,-1.858,-46.709,1444,,Sete Ilhas,"PIRIA, RIO",BR,2020/1/31,2018/5/18,3650221,-999
3650221,-1.738,-46.587,2718.435,-1.735,-46.591,1683,1034.896,0.615,0.782,0.771,8005,5505,-1.735,-46.591,1683,,Tararua-Ponte,"PIRIA, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650250,-2.054,-45.954,2553.659,-2.054,-45.956,3300,-745.095,-0.226,0.495,0.318,8043,5524,-2.054,-45.956,3300,,Maracacume,"MARACACUME, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650270,-2.946,-45.671,3839.603,-2.944,-45.667,4000,-160.397,-0.04,0.916,0.215,8060,5577,-2.944,-45.667,4000,,Alto Turi,"TURIACU, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650280,-4.696,-46.938,5487.792,-4.696,-46.933,5600,-110.957,-0.02,1.092,0.234,7984,5682,-4.696,-46.933,5600,,Vale Do Pindare,"PINDARE, RIO",BR,2020/1/31,2018/5/18,3650285,140
3650285,-3.663,-45.462,35464.355,-3.661,-45.458,34030,1446.211,0.042,0.332,0.109,8073,5620,-3.661,-45.458,34030,,Pindare-Mirim,"PINDARE, RIO",BR,2020/1/31,2018/5/18,-999,4
3650310,-4.029,-45.779,5943.504,-4.032,-45.777,6800,-856.498,-0.126,0.805,0.269,8054,5642,-4.032,-45.777,6800,,Esperantina,"ZUTIUA, RIO",BR,2020/1/31,2018/5/18,-999,50
3650320,-5.821,-46.137,4500.427,-5.817,-46.133,4070,433.701,0.107,1.333,0.373,8032,5750,-5.817,-46.133,4070,,Grajau,"GRAJAU, RIO",BR,2020/1/31,2018/5/18,3650321,-999
3650321,-5.821,-46.146,4502.409,-5.822,-46.144,4160,343.701,0.083,0.399,0.162,8032,5750,-5.822,-46.144,4160,,Grajau Ii,"GRAJAU, RIO",BR,2020/1/31,2018/5/18,-999,148
3650330,-5.771,-45.979,3739.355,-5.767,-45.983,4410,-669.787,-0.152,1.252,0.385,8042,5747,-5.767,-45.983,4410,,Fazenda Remanso,"MEARIM, RIO",BR,2020/1/31,2018/5/18,3650335,165
3650335,-4.221,-44.762,25459.797,-4.219,-44.765,27650,-2190.166,-0.079,1.294,0.323,8114,5654,-4.219,-44.765,27650,,Bacabal,"MEARIM, RIO",BR,2020/1/31,2018/5/18,-999,9
3650340,-5.646,-45.262,4556.408,-5.65,-45.267,4860,-295.801,-0.061,1.333,0.315,8085,5739,-5.65,-45.267,4860,,Rio Corda,"CORDA, RIO",BR,2020/1/31,2018/5/18,3650335,-999
3650341,-5.738,-45.321,2999.707,-5.736,-45.324,4800,-1799.308,-0.375,0.673,0.584,8081,5745,-5.736,-45.324,4800,,Rio Corda Ii,"CORDA, RIO",BR,2020/1/31,2018/5/18,3650340,139
3650350,-6.371,-44.362,6081.731,-6.369,-44.356,6800,-715.883,-0.105,0.7,0.228,8139,5783,-6.369,-44.356,6800,,Mirador,"ITAPECURU, RIO",BR,2020/1/31,2018/5/18,3650355,140
3650355,-4.871,-43.362,32675.641,-4.865,-43.358,32700,28.58,0.001,0.774,0.156,8199,5692,-4.865,-43.358,32700,,Caxias,"ITAPECURU, RIO",BR,2020/1/31,2018/5/18,3650359,39
3650359,-3.629,-44.379,49909.352,-3.628,-44.379,49500,409.34,0.008,1.611,0.33,8138,5619,-3.628,-44.379,49500,,Cantanhede,"ITAPECURU, RIO",BR,2020/1/31,2018/5/18,-999,15
3650360,-5.704,-43.587,5323.235,-5.706,-43.586,4970,354.255,0.071,0.7,0.211,8185,5743,-5.706,-43.586,4970,,Mendes,"CORRENTES, RIO",BR,2020/1/31,2018/5/18,3650355,139
3650370,-4.438,-43.904,5568.061,-4.44,-43.901,3180,2389.671,0.751,0.807,0.913,8166,5667,-4.44,-43.901,3180,,Fazenda Sobral,"CODOZINHO, RIO",BR,2020/1/31,2018/5/18,3650359,44
3650380,-3.579,-43.696,4210.208,-3.581,-43.697,4240,-29.795,-0.007,0.865,0.178,8179,5615,-3.581,-43.697,4240,,Munim,"MUNIM, RIO",BR,2020/1/31,2018/5/18,3650385,38
3650385,-3.463,-43.904,12618.946,-3.459,-43.899,12450,174.323,0.014,1.006,0.215,8166,5608,-3.459,-43.899,12450,,Nina Rodrigues,"MUNIM, RIO",BR,2020/1/31,2018/5/18,-999,5
3650410,-7.529,-46.029,9065.13,-7.53,-46.03,8800,268.223,0.03,0.781,0.187,8039,5852,-7.53,-46.03,8800,,Balsas,"BALSAS, RIO DAS",BR,2020/1/31,2018/5/18,-999,235
3650415,-7.538,-46.037,9054.917,-7.534,-46.036,8800,254.916,0.029,1.105,0.25,8038,5853,-7.534,-46.036,8800,,Balsas,"BALSAS, RIO DAS",BR,2020/1/31,2018/5/18,3650485,235
3650430,-9.579,-45.029,804.276,-9.578,-45.029,1700,-891.078,-0.524,0.55,0.936,8099,5975,-9.578,-45.029,1700,,Contrato (Uniao),"CONTRATO, RIO",BR,2020/1/31,2018/5/18,3650485,381
3650450,-8.588,-44.004,3900.341,-8.583,-44,4020,-121.674,-0.03,1.329,0.289,8161,5916,-8.583,-44,4020,,Barra De Santana,"SANTANA, RIO",BR,2020/1/31,2018/5/18,3650485,200
3650455,-7.229,-42.546,34473.73,-7.233,-42.544,35000,-522.129,-0.015,0.912,0.194,8248,5834,-7.233,-42.544,35000,,Sao Francisco Do Piaui,"PIAUI, RIO",BR,2020/1/31,2018/5/18,3650481,150
3650460,-7.188,-41.771,17678.445,-7.189,-41.77,17400,278.562,0.016,0.644,0.145,8294,5832,-7.189,-41.77,17400,,Santa Cruz Do Piaui Ii,"ITAIM, RIO",BR,2020/1/31,2018/5/18,3650481,-999
3650470,-5.204,-42.696,51455.516,-5.202,-42.697,50000,1464.422,0.029,1.237,0.277,8239,5712,-5.202,-42.697,50000,,Fazenda Cantinho Ii,"POTI, RIO",BR,2020/1/31,2018/5/18,3650481,80
3650471,-5.221,-41.737,19184.109,-5.223,-41.737,19300,-96.273,-0.005,0.597,0.123,8296,5714,-5.223,-41.737,19300,,Fazenda Boa Esperanca,"POTI, RIO",BR,2020/1/31,2018/5/18,3650470,180
3650475,-3.904,-42.229,11285.272,-3.903,-42.23,11000,286.275,0.026,0.784,0.183,8267,5635,-3.903,-42.23,11000,,Esperantina,"LONGA, RIO",BR,2020/1/31,2018/5/18,3650477,50
3650477,-3.721,-41.979,21830.963,-3.724,-41.974,24100,-2268.873,-0.094,0.157,0.109,8282,5624,-3.724,-41.974,24100,,Tinguis,"LONGA, RIO",BR,2020/1/31,2018/5/18,-999,50
3650480,-3.471,-42.504,297888.031,-3.47,-42.5,290000,7889.219,0.027,1.047,0.237,8250,5609,-3.47,-42.5,290000,,Porto Formosa,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,3650481,20
3650481,-3.454,-42.371,298156.219,-3.454,-42.37,322823,-24666.875,-0.076,0.71,0.204,8258,5608,-3.454,-42.37,322823,,Luzilandia,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,-999,26
3650485,-6.763,-43.021,140139.234,-6.767,-43.017,135550,4584.453,0.034,1.251,0.284,8219,5807,-6.767,-43.017,135550,,Floriano,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,3650480,85
3650488,-8.279,-45.662,25530.83,-8.281,-45.667,26000,-466.986,-0.018,1.193,0.252,8061,5897,-8.281,-45.667,26000,,Fazenda Paracati,"PARNAIBA, RIO",BR,2020/1/31,2018/5/18,3650485,180
3650510,-3.113,-40.829,3974.689,-3.117,-40.833,3580,390.556,0.109,1.254,0.36,8351,5588,-3.117,-40.833,3580,,Granja,"COREAU, RIO",BR,2020/1/31,2018/5/18,3650511,9
3650511,-3.121,-40.821,3970.558,-3.122,-40.822,3720,250.556,0.067,0.471,0.161,8351,5588,-3.122,-40.822,3720,,Granja Ii,"COREAU, RIO",BR,2020/1/31,2018/5/18,-999,9
3650520,-3.363,-39.837,2690.591,-3.364,-39.834,2800,-105.409,-0.038,1.109,0.251,8410,5602,-3.364,-39.834,2800,,Amontada,"ARACATIACU, RIO",BR,2020/1/31,2018/5/18,-999,33
3650525,-3.688,-40.346,11269.121,-3.68,-40.35,11160,107.735,0.01,1.597,0.329,8379,5622,-3.68,-40.35,11160,,Sobral,"ACARAU, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650526,-4.379,-40.546,1555.981,-4.378,-40.549,1550,9.884,0.006,0.845,0.175,8368,5663,-4.378,-40.549,1550,,Fazenda Cajazeiras,"ACARAU, RIO",BR,2020/1/31,2018/5/18,3650525,190
3650530,-3.913,-40.379,2800.792,-3.909,-40.38,2700,101.806,0.038,0.566,0.151,8378,5635,-3.909,-40.38,2700,,Groairas,"GROAIRAS, RIO",BR,2020/1/31,2018/5/18,3650525,80
3650535,-4.838,-40.004,168.284,-4.75,-40.07,1300,-1153.042,-0.887,10.26,7.937,8397,5680,-4.75,-40.07,1300,,Patos,"ARACATIACU, RIO",BR,2020/1/31,2018/5/18,3650520,-999
3650540,-3.679,-39.246,7332.926,-3.68,-39.25,7350,-15.574,-0.002,1.047,0.211,8446,5621,-3.68,-39.25,7350,,Santo Luiz Do Curu,"CURU, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650545,-3.754,-38.954,461.831,-3.75,-38.95,410,52.274,0.127,1.254,0.378,8463,5626,-3.75,-38.95,410,,Sitios Novos,"SAO GONCALO, RIO",BR,2020/1/31,2018/5/18,-999,-999
3650610,-6.321,-40.162,5869.366,-6.324,-40.162,5960,-84.109,-0.014,0.456,0.102,8391,5780,-6.324,-40.162,5960,,Arneiroz,"JAGUARIBE, RIO",BR,2020/1/31,2018/5/18,3650645,325
3650620,-7.304,-38.987,4262.297,-7.3,-38.985,3200,1225.861,0.383,1.175,0.618,8461,5838,-7.3,-38.985,3200,,Podimirim,"PORCOS, RIACHO DOS",BR,2020/1/31,2018/5/18,3650650,370
3650630,-5.596,-39.379,4788.442,-5.595,-39.381,5200,-406.512,-0.078,0.743,0.212,8438,5736,-5.595,-39.381,5200,,Senador Pompeu,"BANABUIU, RIO",BR,2020/1/31,2018/5/18,3650634,173
3650634,-5.121,-38.446,17262.207,-5.122,-38.446,17900,-637.797,-0.036,0.554,0.138,8494,5708,-5.122,-38.446,17900,,Morada Nova Ii,"BANABUIU, RIO",BR,2020/1/31,2018/5/18,-999,50
3650635,-5.121,-38.454,17230.117,-5.12,-38.45,15317,1913.115,0.125,1.045,0.334,8493,5708,-5.12,-38.45,15317,,Morada Nova,"BANABUIU, RIO",BR,2020/1/31,2018/5/18,3650634,-999
3650640,-6.554,-39.512,3546.08,-6.558,-39.509,3700,-147.603,-0.04,0.11,0.053,8430,5794,-6.558,-39.509,3700,,Sitio Poco Dantas,"BASTIOES, RIO DOS",BR,2020/1/31,2018/5/18,3650645,230
3650645,-6.371,-39.296,20633.807,-6.367,-39.3,21770,-1136.197,-0.052,1.251,0.292,8443,5783,-6.367,-39.3,21770,,Iguatu,"JAGUARIBE, RIO",BR,2020/1/31,2018/5/18,3650649,213
3650649,-5.229,-38.196,48302.23,-5.227,-38.198,48200,103.07,0.002,0.701,0.142,8509,5714,-5.227,-38.198,48200,,Peixe Gordo,"JAGUARIBE, RIO",BR,2020/1/31,2018/5/18,-999,50
3650650,-6.671,-38.962,10135.746,-6.667,-38.967,8900,1235.82,0.139,1.332,0.405,8463,5801,-6.667,-38.967,8900,,Ponte Patos,"SALGADO, RIO",BR,2020/1/31,2018/5/18,3650745,220
3650690,-4.504,-38.362,2034.765,-4.501,-38.361,2000,34.764,0.017,0.843,0.186,8499,5671,-4.501,-38.361,2000,,Cristais,"PIRANJI, RIO",BR,2020/1/31,2018/5/18,-999,50
3650710,-5.596,-37.688,6589.858,-5.593,-37.684,6480,120.561,0.019,1.003,0.219,8540,5736,-5.593,-37.684,6480,,Pedra De Abelhas (Brejo Apodi),"APODI, RIO",BR,2020/1/31,2018/5/18,-999,70
3650720,-5.646,-37.246,1592.255,-5.644,-37.255,1520,73.183,0.048,1.458,0.34,8566,5739,-5.644,-37.255,1520,,Upanema,"CARMO, RIO DO",BR,2020/1/31,2018/5/18,-999,45
3650730,-7.204,-37.929,4557.146,-7.204,-37.928,4710,-152.277,-0.032,0.553,0.136,8525,5833,-7.204,-37.928,4710,,Pianco,"PIANCO, RIO",BR,2020/1/31,2018/5/18,3650750,249
3650740,-6.113,-38.204,2197.136,-6.111,-38.201,2050,150.331,0.073,0.843,0.242,8508,5767,-6.111,-38.201,2050,,Pau Dos Ferros,"APODI, RIO",BR,2020/1/31,2018/5/18,3650710,175
3650745,-6.404,-38.871,12391.816,-6.407,-38.867,12000,394.072,0.033,0.892,0.211,8468,5785,-6.407,-38.867,12000,,Ico,"SALGADO, RIO",BR,2020/1/31,2018/5/18,3650649,160
3650750,-6.379,-37.354,21640.146,-6.378,-37.353,21350,291.289,0.014,0.645,0.143,8559,5783,-6.378,-37.353,21350,,Jardim De Piranhas,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,-999,115
3650755,-6.921,-38.379,1107.13,-6.919,-38.381,1050,84.439,0.08,0.939,0.268,8498,5816,-6.919,-38.381,1050,,Varzea Grande,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,3650750,265
3650760,-7.113,-38.487,499.406,-7.117,-38.483,475,28.24,0.059,1.407,0.341,8491,5827,-7.117,-38.483,475,,Sao Jose De Piranhas,"PIRANHAS, RIO",BR,2020/1/31,2018/5/18,3650755,320
3650765,-7.063,-38.004,1063.264,-7.07,-38,910,154.697,0.17,1.594,0.489,8520,5824,-7.07,-38,910,,Mae D'Agua,"AGUIAR, RIACHO",BR,2020/1/31,2018/5/18,3650730,-999
3650810,-5.629,-35.421,2420.321,-5.633,-35.417,2510,-89.679,-0.036,1.252,0.278,8675,5738,-5.633,-35.417,2510,,Ceara-Mirim,"CEARA-MIRIM, RIO",BR,2020/1/31,2018/5/18,-999,13
3650811,-5.629,-35.421,2420.321,-5.63,-35.421,2450,-29.679,-0.012,0.708,0.151,8675,5738,-5.63,-35.421,2450,,Ceara-Mirim Ii,"CEARA-MIRIM, RIO",BR,2020/1/31,2018/5/18,3650810,13
3650820,-5.871,-35.596,2439.535,-5.867,-35.594,2630,-189.427,-0.072,0.912,0.241,8665,5753,-5.867,-35.594,2630,,Telha,"POTENGI, RIO",BR,2020/1/31,2018/5/18,-999,70
3650840,-6.446,-35.221,3453.344,-6.445,-35.221,3590,-136.667,-0.038,0.553,0.14,8687,5787,-6.445,-35.221,3590,,Pedro Velho,"CURIMATAU, RIO",BR,2020/1/31,2018/5/18,-999,30
3650860,-6.854,-35.162,2805.347,-6.852,-35.163,2910,55.512,0.019,0.863,0.192,8691,5812,-6.852,-35.163,2910,,Ponte Do Leitao,"MAMANGUAPE, RIO",BR,2020/1/31,2018/5/18,-999,60
3650870,-7.204,-36.804,614.341,-7.2,-36.8,480,134.341,0.28,1.251,0.53,8592,5833,-7.2,-36.8,480,,Taperoa,"TAPEROA, RIO",BR,2020/1/31,2018/5/18,3650875,-999
3650875,-7.396,-36.438,3182.041,-7.398,-36.434,3140,42.219,0.013,1.105,0.234,8614,5844,-7.398,-36.434,3140,,Poco De Pedras,"TAPEROA, RIO",BR,2020/1/31,2018/5/18,3650880,430
3650880,-7.488,-36.129,12389.394,-7.483,-36.133,12130,267.863,0.022,1.33,0.288,8633,5850,-7.483,-36.133,12130,,Boqueirao De Cabaceiras,"PARAIBA, RIO",BR,2020/1/31,2018/5/18,3650885,370
3650881,-7.721,-36.504,5032.002,-7.728,-36.502,5120,-87.853,-0.017,0.741,0.161,8610,5864,-7.728,-36.502,5120,,Caraubas,"PARAIBA, RIO",BR,2020/1/31,2018/5/18,3650880,493
3650885,-7.129,-35.046,19043.932,-7.13,-35.048,19244,-199.057,-0.01,0.864,0.181,8698,5828,-7.13,-35.048,19244,,Ponte Da Batalha,"PARAIBA, RIO",BR,2020/1/31,2018/5/18,-999,18
3650890,-7.704,-36.962,138.39,-7.7,-36.97,137,1.331,0.01,1.592,0.328,8583,5863,-7.7,-36.97,137,,Gangorra,"SUCURU, RIO",BR,2020/1/31,2018/5/18,3650881,-999
3650910,-7.754,-35.229,692.553,-7.754,-35.233,650,43.655,0.067,0.987,0.265,8687,5866,-7.754,-35.233,650,,Nazare Da Mata,"TRACUNHAEM, RIO",BR,2020/1/31,2018/5/18,3650912,75
3650912,-7.613,-35.062,1238.518,-7.613,-35.065,1250,-1.676,-0.001,0.95,0.191,8697,5857,-7.613,-35.065,1250,,Engenho Itapissirica,"TRACUNHAEM, RIO",BR,2020/1/31,2018/5/18,-999,21
3650920,-8.013,-36.054,2452.848,-8.013,-36.058,2750,-290.633,-0.106,0.553,0.199,8637,5881,-8.013,-36.058,2750,,Toritama,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,3650924,376
3650924,-7.938,-35.637,4913.826,-7.943,-35.634,5110,-196.172,-0.038,0.889,0.208,8662,5877,-7.943,-35.634,5110,,Salgadinho,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,3650925,245
3650925,-7.879,-35.454,5586.006,-7.879,-35.452,5360,225.983,0.042,0.796,0.201,8673,5873,-7.879,-35.452,5360,,Limoeiro,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,3650928,138
3650928,-8.004,-35.046,7286.239,-8.017,-35.05,7040,248.696,0.035,1.33,0.301,8698,5881,-8.017,-35.05,7040,,Sao Lourenco Da Mata,"CAPIBARIBE, RIO",BR,2020/1/31,2018/5/18,-999,55
3650930,-8.296,-35.996,2002.558,-8.299,-35.995,2009,67.951,0.034,0.842,0.202,8641,5898,-8.299,-35.995,2009,,Caruaru,"IPOJUCA, RIO",BR,2020/1/31,2018/5/18,-999,545
3650940,-8.679,-35.579,4914.199,-8.679,-35.577,4740,186.629,0.039,0.494,0.138,8666,5921,-8.679,-35.577,4740,,Palmares,"UNA, RIO",BR,2020/1/31,2018/5/18,-999,109
3650941,-8.496,-35.912,2612.927,-8.498,-35.915,2610,2.925,0.001,1.017,0.205,8646,5910,-8.498,-35.915,2610,,Capivara,"UNA, RIO",BR,2020/1/31,2018/5/18,3650940,390
3650970,-9.471,-35.862,3559.361,-9.467,-35.86,3900,-299.322,-0.077,0.912,0.245,8649,5969,-9.467,-35.86,3900,,Fazenda Boa Fortuna,"MUNDAU, RIO",BR,2020/1/31,2018/5/18,-999,42
3650990,-10.029,-36.304,1445.438,-10.031,-36.304,1380,65.437,0.047,0.795,0.207,8622,6002,-10.031,-36.304,1380,,Camacari,"CORURIPE, RIO",BR,2020/1/31,2018/5/18,-999,50
3651300,-20.029,-43.821,1546.208,-20.024,-43.823,1550,129.783,0.084,0.236,0.131,8171,6602,-20.024,-43.823,1550,,Honorio Bicalho-Montante,"VELHAS, RIO DAS",BR,2020/1/31,2018/5/18,3651309,721
3651309,-17.596,-44.712,26505.639,-17.595,-44.714,26500,8.637,0,0.718,0.144,8118,6456,-17.595,-44.714,26500,,Varzea Da Palma,"VELHAS, RIO DAS",BR,2020/1/31,2018/5/18,3651805,464
3651400,-17.504,-46.571,7777.476,-17.503,-46.571,7760,17.436,0.002,0.698,0.142,8006,6451,-17.503,-46.571,7760,,Ponte Da Paracatu - Br-040,"PARACATU, RIO",BR,2020/1/31,2018/5/18,3651408,520
3651408,-16.904,-45.387,41273.828,-16.907,-45.382,41300,72.781,0.002,0.754,0.153,8078,6415,-16.907,-45.382,41300,,Porto Alegre,"PARACATU, RIO",BR,2020/1/31,2018/5/18,3651805,472
3651410,-16.346,-46.879,5357.495,-16.349,-46.88,5360,-1.651,0,0.941,0.188,7988,6381,-16.349,-46.88,5360,,Unai,"PRETO, RIO",BR,2020/1/31,2018/5/18,3651408,560
3651520,-14.421,-44.479,2392.968,-14.424,-44.483,2380,18.254,0.008,0.87,0.182,8132,6266,-14.424,-44.483,2380,,Capitanea,"COXA, RIO",BR,2020/1/31,2018/5/18,3651535,499
3651530,-14.313,-44.462,5991.731,-14.314,-44.459,6030,-32.86,-0.005,0.673,0.139,8133,6259,-14.314,-44.459,6030,,Sao Goncalo,"CARINHANHA, RIO",BR,2020/1/31,2018/5/18,3651535,449
3651535,-14.263,-44.154,16273.882,-14.26,-44.152,16300,-26.119,-0.002,0.685,0.138,8151,6256,-14.26,-44.152,16300,,Juvenilia,"CARINHANHA, RIO",BR,2020/1/31,2018/5/18,3651806,504
3651550,-13.563,-44.287,9436.088,-13.56,-44.286,9550,-95.053,-0.01,0.686,0.145,8143,6214,-13.56,-44.286,9550,,Colonia Do Formoso,"FORMOSO, RIO",BR,2020/1/31,2018/5/18,3651807,441
3651650,-12.413,-45.121,6326.409,-12.411,-45.122,6350,-17.804,-0.003,0.465,0.095,8093,6145,-12.411,-45.122,6350,,Derocal,"FEMEAS, RIO DAS",BR,2020/1/31,2018/5/18,3651678,510
3651660,-12.138,-45.104,5381.61,-12.136,-45.103,5410,-28.392,-0.005,0.859,0.176,8094,6129,-12.136,-45.103,5410,,Fazenda Redencao,"ONDAS, RIO DAS",BR,2020/1/31,2018/5/18,3651678,474
