        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
      1564    35.409   133.898       74.76       74.43       -0.00       -0.33       0     655   636    -999  -999        74.4      -999.0
      1565    35.380   133.638        4.68        5.02        0.07        0.34       0     638   638    -999  -999         5.0      -999.0
      1566    35.378   133.655       16.84       16.35       -0.03       -0.49       1     639   638    -999  -999        16.3      -999.0
      1567    35.366   133.683       28.11       27.97       -0.00       -0.13       0     641   638    -999  -999        28.0      -999.0
      1568    35.381   133.776       97.62       99.24        0.02        1.62       0     647   638    -999  -999        99.2      -999.0
      1569    35.431   133.809      136.46      136.63        0.00        0.17       0     649   635    -999  -999       136.6      -999.0
      1570    35.428   133.745       28.04       28.30        0.01        0.26       0     645   635    -999  -999        28.3      -999.0
      1571    35.423   133.791       62.90       64.98        0.03        2.09       0     648   635    -999  -999        65.0      -999.0
      1572    35.191   133.331      341.49      342.90        0.00        1.41       0     620   649    -999  -999       342.9      -999.0
      1573    35.244   133.445      469.11      472.39        0.01        3.28       0     627   646    -999  -999       472.4      -999.0
      1574    35.344   133.434      671.57      671.80        0.00        0.24       0     627   640    -999  -999       671.8      -999.0
      1575    35.387   133.402      729.13      730.98        0.00        1.85       0     624   637    -999  -999       731.0      -999.0
      1576    35.434   133.367      857.52      858.27        0.00        0.74       0     623   634    -999  -999       858.3      -999.0
      1577    35.455   133.374      862.96      870.49        0.01        7.53       0     623   633    -999  -999       870.5      -999.0
      1578    35.238   133.272       42.90       42.55       -0.01       -0.35       0     616   646    -999  -999        42.5      -999.0
      1579    35.297   133.569       10.39       11.46        0.10        1.07       0     635   643    -999  -999        11.5      -999.0
      1580    35.291   133.492       14.70       13.59       -0.08       -1.11       2     631   642     631   641        10.0         3.6
      1581    35.322   133.458       12.37       11.57       -0.07       -0.81       1     629   641    -999  -999        11.6      -999.0
      1582    35.356   133.435       23.99       24.12        0.01        0.13       0     627   639    -999  -999        24.1      -999.0
      1583    35.338   133.324       58.83       58.84        0.00        0.01       0     621   640    -999  -999        58.8      -999.0
      1584    35.408   133.363      120.16      121.01        0.01        0.85       0     622   636    -999  -999       121.0      -999.0
      1586    35.248   132.897      441.91      442.39        0.00        0.48       0     594   646    -999  -999       442.4      -999.0
      1587    35.291   132.897      454.74      454.13       -0.00       -0.61       1     594   644    -999  -999       454.1      -999.0
      1588    35.324   132.883      727.29      727.53        0.00        0.24       0     594   641    -999  -999       727.5      -999.0
      1589    35.341   132.830      895.18      895.06       -0.00       -0.12       0     591   640    -999  -999       895.1      -999.0
      1590    35.369   132.784      913.68      914.09        0.00        0.41       0     588   639    -999  -999       914.1      -999.0
      1591    35.426   132.834      916.97      917.30        0.00        0.33       0     590   635    -999  -999       917.3      -999.0
      1592    35.440   132.883      918.72      917.30       -0.00       -1.42       1     590   635    -999  -999       917.3      -999.0
      1593    35.447   132.941     1146.19     1157.60        0.01       11.41       0     597   634    -999  -999      1157.6      -999.0
      1594    35.449   132.951     1157.80     1157.60       -0.00       -0.20       0     597   634    -999  -999      1157.6      -999.0
      1595    35.455   133.020     1266.65     1271.31        0.00        4.66       0     602   634    -999  -999      1271.3      -999.0
      1596    35.463   133.049     1307.64     1307.66        0.00        0.02       0     603   633    -999  -999      1307.7      -999.0
      1597    35.466   133.052     1307.91     1307.66       -0.00       -0.25       0     603   633    -999  -999      1307.7      -999.0
      1598    35.467   133.059     1308.20     1309.58        0.00        1.37       0     604   632    -999  -999      1309.6      -999.0
      1599    35.453   133.102     1364.22     1366.66        0.00        2.44       0     607   633    -999  -999      1366.7      -999.0
      1600    35.451   133.124     1367.22     1371.01        0.00        3.79       0     608   633    -999  -999      1371.0      -999.0
      1601    35.466   133.192     1499.94     1500.71        0.00        0.77       0     612   633    -999  -999      1500.7      -999.0
      1602    35.434   133.301       40.29       40.94        0.02        0.65       0     619   635    -999  -999        40.9      -999.0
      1603    35.512   133.203     1977.02     1977.90        0.00        0.88       0     613   630    -999  -999      1977.9      -999.0
      1605    35.294   132.880      195.75      195.70       -0.00       -0.05       0     593   644    -999  -999       195.7      -999.0
      1606    35.341   132.912      122.59      127.21        0.04        4.62       0     595   640    -999  -999       127.2      -999.0
      1608    35.526   132.976        4.53        4.53        0.00        0.00       0     600   629    -999  -999         4.5      -999.0
      1609    35.338   132.765      437.18      440.61        0.01        3.43       0     586   640    -999  -999       440.6      -999.0
      1610    35.351   132.741        1.27     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
      1611    35.347   132.688      492.55      494.50        0.00        1.95       0     582   639    -999  -999       494.5      -999.0
      1612    34.949   132.641     2886.74     2888.05        0.00        1.31       0     579   664    -999  -999      2888.0      -999.0
      1613    35.069   132.599     3048.73     3124.27        0.02       75.54       0     576   656    -999  -999      3124.3      -999.0
      1614    34.997   132.503     3223.06     3222.64       -0.00       -0.42       0     571   660    -999  -999      3222.6      -999.0
      1615    34.956   132.383     3451.03     3451.15        0.00        0.12       0     564   662    -999  -999      3451.2      -999.0
      1616    34.967   132.324     3781.36     3781.78        0.00        0.42       0     560   662    -999  -999      3781.8      -999.0
      1617    34.980   132.302     3792.76     3792.92        0.00        0.16       0     559   662    -999  -999      3792.9      -999.0
      1618    34.998   132.284     3808.40     3823.66        0.00       15.26       0     558   661    -999  -999      3823.7      -999.0
      1619    35.016   132.228     3886.52     3886.65        0.00        0.13       0     554   660    -999  -999      3886.6      -999.0
      1620    34.631   132.634      334.00      335.85        0.01        1.85       0     579   683    -999  -999       335.9      -999.0
      1621    34.665   132.715      407.62      407.70        0.00        0.08       0     583   681    -999  -999       407.7      -999.0
      1622    34.728   132.783      550.18      550.17       -0.00       -0.01       0     587   677    -999  -999       550.2      -999.0
      1623    34.791   132.833      659.60      659.62        0.00        0.03       0     590   673    -999  -999       659.6      -999.0
      1624    34.812   132.841     1989.02     1991.62        0.00        2.60       0     591   672    -999  -999      1991.6      -999.0
      1625    34.888   132.680     2630.91     2631.04        0.00        0.13       0     582   667    -999  -999      2631.0      -999.0
      1626    34.803   132.883      671.78      677.60        0.01        5.82       0     593   672    -999  -999       677.6      -999.0
      1627    34.863   133.012      256.39      256.92        0.00        0.54       0     601   669    -999  -999       256.9      -999.0
      1628    34.817   132.847      634.54      628.69       -0.01       -5.85       1     592   671    -999  -999       628.7      -999.0
      1629    34.830   132.805      320.64      324.97        0.01        4.33       0     589   671    -999  -999       325.0      -999.0
      1630    34.778   132.953      284.75      285.52        0.00        0.78       0     598   674    -999  -999       285.5      -999.0
      1631    34.742   133.035       94.73       94.90        0.00        0.17       0     603   676    -999  -999        94.9      -999.0
      1632    34.791   132.985      215.41      215.58        0.00        0.17       0     600   673    -999  -999       215.6      -999.0
      1633    34.784   133.047       85.40       87.25        0.02        1.85       0     603   673    -999  -999        87.3      -999.0
      1634    34.784   133.047       85.40       87.25        0.02        1.85       0     603   673    -999  -999        87.3      -999.0
      1635    34.785   132.980      276.69      278.05        0.00        1.36       0     599   673    -999  -999       278.0      -999.0
      1636    34.677   132.570      261.95      261.91       -0.00       -0.04       0     574   680    -999  -999       261.9      -999.0
      1637    34.641   132.622      304.28      306.85        0.01        2.57       0     578   682    -999  -999       306.9      -999.0
      1638    34.533   131.858      382.54      384.17        0.00        1.62       0     531   689    -999  -999       384.2      -999.0
      1639    34.547   131.834      537.25      537.47        0.00        0.22       0     531   688    -999  -999       537.5      -999.0
      1640    34.608   131.798      616.30      618.46        0.00        2.16       0     528   684    -999  -999       618.5      -999.0
      1641    34.677   131.824     1083.75     1084.03        0.00        0.28       0     530   680    -999  -999      1084.0      -999.0
      1642    34.613   131.823      355.06      355.40        0.00        0.34       0     530   684    -999  -999       355.4      -999.0
      1643    34.623   131.806      357.17      356.85       -0.00       -0.32       1     529   684    -999  -999       356.9      -999.0
      1644    34.665   131.801       59.52       56.26       -0.05       -3.26       1     528   681    -999  -999        56.3      -999.0
      1645    34.234   131.662      149.57      149.96        0.00        0.39       0     520   706    -999  -999       150.0      -999.0
      1646    34.190   131.653      201.17      201.60        0.00        0.43       0     520   709    -999  -999       201.6      -999.0
      1647    34.181   131.644      336.51      337.18        0.00        0.67       0     519   709    -999  -999       337.2      -999.0
      1648    34.105   131.595      400.40      400.47        0.00        0.06       0     517   714    -999  -999       400.5      -999.0
      1649    34.065   131.558      422.98      423.38        0.00        0.40       0     514   717    -999  -999       423.4      -999.0
      1650    34.037   131.501      444.41      444.44        0.00        0.03       0     511   718    -999  -999       444.4      -999.0
      1651    34.233   131.677       25.02       25.29        0.01        0.27       0     521   706    -999  -999        25.3      -999.0
      1652    34.198   131.777       22.37       27.59        0.23        5.23       0     527   709    -999  -999        27.6      -999.0
      1653    34.148   131.735       78.57       80.83        0.03        2.26       0     525   712    -999  -999        80.8      -999.0
      1654    34.188   131.658      127.84      130.55        0.02        2.70       0     520   710    -999  -999       130.5      -999.0
      1655    34.228   132.177      322.55      325.58        0.01        3.03       0     551   707    -999  -999       325.6      -999.0
      1656    34.210   132.195      330.02      330.04        0.00        0.02       0     553   707    -999  -999       330.0      -999.0
      1657    34.210   132.242      343.69      343.88        0.00        0.20       0     555   708    -999  -999       343.9      -999.0
      1658    34.274   132.134      257.88      264.55        0.03        6.66       0     549   704    -999  -999       264.5      -999.0
      1659    34.234   132.170      309.32      316.62        0.02        7.31       0     551   706    -999  -999       316.6      -999.0
      1660    34.226   132.199      327.65      327.79        0.00        0.13       0     552   707    -999  -999       327.8      -999.0
      1661    34.223   132.124       11.81       13.00        0.10        1.19       0     548   707    -999  -999        13.0      -999.0
      1662    34.580   132.210      150.37      151.30        0.01        0.94       0     553   686    -999  -999       151.3      -999.0
      1663    34.573   132.231      285.65      286.93        0.00        1.28       0     554   686    -999  -999       286.9      -999.0
      1664    34.609   132.319      627.69      679.82        0.08       52.13       0     560   684    -999  -999       679.8      -999.0
      1665    34.535   132.434     1085.81     1086.07        0.00        0.26       0     566   688    -999  -999      1086.1      -999.0
      1666    34.512   132.506     1135.77     1137.52        0.00        1.75       0     571   690    -999  -999      1137.5      -999.0
      1667    34.485   132.510     1505.99     1508.03        0.00        2.04       0     571   691    -999  -999      1508.0      -999.0
      1668    34.462   132.492     1517.03     1517.06        0.00        0.03       0     570   692    -999  -999      1517.1      -999.0
      1669    34.426   132.462     1598.13     1614.93        0.01       16.80       0     568   695    -999  -999      1614.9      -999.0
      1670    34.426   132.459     1598.21     1614.93        0.01       16.72       0     568   695    -999  -999      1614.9      -999.0
      1671    34.362   132.406     1636.44     1636.44       -0.00       -0.01       0     565   698    -999  -999      1636.4      -999.0
      1672    34.524   132.316      127.98      129.08        0.01        1.10       0     559   689    -999  -999       129.1      -999.0
      1673    34.572   132.372       98.22       99.82        0.02        1.59       0     563   686    -999  -999        99.8      -999.0
      1674    34.553   132.660      113.28      114.32        0.01        1.04       0     580   687    -999  -999       114.3      -999.0
      1675    34.484   132.534      268.40      268.48        0.00        0.08       0     573   692    -999  -999       268.5      -999.0
      1676    34.508   132.516       85.14       84.56       -0.01       -0.58       1     572   689    -999  -999        84.6      -999.0
      1677    34.451   132.473       59.06       59.34        0.00        0.28       0     569   693    -999  -999        59.3      -999.0
      1678    34.458   132.476       54.36       51.55       -0.05       -2.81       1     568   692    -999  -999        51.6      -999.0
      1679    34.415   132.465        3.93        3.83       -0.02       -0.10       1     569   696    -999  -999         3.8      -999.0
      1680    34.406   132.453        1.92        2.53        0.32        0.61       0     568   696    -999  -999         2.5      -999.0
      1681    34.363   132.438        6.13        5.82       -0.05       -0.31       1     567   698    -999  -999         5.8      -999.0
      1682    34.666   132.302      229.47      230.97        0.01        1.50       0     559   681    -999  -999       231.0      -999.0
      1683    34.626   132.301      245.14      245.96        0.00        0.82       0     558   683    -999  -999       246.0      -999.0
      1684    34.616   132.317      249.60      250.02        0.00        0.41       0     560   683    -999  -999       250.0      -999.0
      1685    34.599   133.187      293.29      295.76        0.01        2.47       0     612   684    -999  -999       295.8      -999.0
      1686    34.565   133.235      479.72      480.70        0.00        0.97       0     614   687    -999  -999       480.7      -999.0
      1687    34.542   133.285      577.69      579.60        0.00        1.90       0     618   688    -999  -999       579.6      -999.0
      1688    34.523   133.353      648.56      649.21        0.00        0.65       0     621   690    -999  -999       649.2      -999.0
      1689    34.494   133.341      790.54      852.69        0.08       62.15       0     622   692    -999  -999       852.7      -999.0
      1690    34.555   133.277       72.48       70.01       -0.03       -2.47       1     617   686    -999  -999        70.0      -999.0
      1691    34.574   133.419       28.94       32.11        0.11        3.17       0     626   686    -999  -999        32.1      -999.0
      1692    34.544   133.381       68.93       68.88       -0.00       -0.05       0     624   688    -999  -999        68.9      -999.0
      1693    34.520   133.358      139.83      140.67        0.01        0.84       0     622   689    -999  -999       140.7      -999.0
      1694    34.484   133.341       57.25       57.52        0.00        0.27       0     621   692    -999  -999        57.5      -999.0
      1695    34.628   133.109      195.12      196.55        0.01        1.43       0     607   683    -999  -999       196.6      -999.0
      1696    34.591   133.152      238.68      238.46       -0.00       -0.22       0     609   685    -999  -999       238.5      -999.0
      1697    34.531   133.333      646.47      646.46       -0.00       -0.01       0     620   689    -999  -999       646.5      -999.0
      1698    34.635   133.110       59.40       59.89        0.01        0.49       0     607   682    -999  -999        59.9      -999.0
      1699    34.569   133.128       19.36       19.07       -0.01       -0.29       0     608   687    -999  -999        19.1      -999.0
      1700    34.805   133.616      964.01      964.56        0.00        0.55       0     637   672    -999  -999       964.6      -999.0
      1701    34.715   133.681     1980.95     1980.81       -0.00       -0.14       0     641   677    -999  -999      1980.8      -999.0
      1703    34.609   133.745     2633.53     2634.98        0.00        1.45       0     645   684    -999  -999      2635.0      -999.0
      1704    34.587   133.715     2639.90     2640.22        0.00        0.32       0     644   685    -999  -999      2640.2      -999.0
      1705    34.558   133.699     2642.19     2643.77        0.00        1.58       0     642   687    -999  -999      2643.8      -999.0
      1706    34.781   133.251       85.55       88.15        0.03        2.61       0     616   673    -999  -999        88.2      -999.0
      1707    34.651   133.394      130.11      130.11       -0.00       -0.00       0     624   681    -999  -999       130.1      -999.0
      1708    34.597   133.477      217.78      217.70       -0.00       -0.09       0     628   684    -999  -999       217.7      -999.0
      1709    34.623   133.592      407.39      407.41        0.00        0.02       0     635   683    -999  -999       407.4      -999.0
      1710    34.615   133.627      430.40      438.85        0.02        8.45       0     638   684    -999  -999       438.8      -999.0
      1711    34.630   133.715      491.14      491.22        0.00        0.08       0     643   683    -999  -999       491.2      -999.0
      1712    34.610   133.727        3.08        3.56        0.16        0.48       0     644   684    -999  -999         3.6      -999.0
      1713    34.742   133.962     1573.98     1575.99        0.00        2.01       0     658   676    -999  -999      1576.0      -999.0
      1714    34.731   133.960     1576.22     1577.80        0.00        1.58       0     658   677    -999  -999      1577.8      -999.0
      1715    34.694   133.945        2.09        1.70       -0.19       -0.39       1     658   679    -999  -999         1.7      -999.0
      1716    34.690   133.938     1599.04     1599.37        0.00        0.33       0     657   679    -999  -999      1599.4      -999.0
      1717    34.683   133.934     1599.42     1600.90        0.00        1.47       0     657   681    -999  -999      1600.9      -999.0
      1718    34.662   133.937     1600.67     1600.90        0.00        0.22       0     657   681    -999  -999      1600.9      -999.0
      1719    34.662   133.937     1600.67     1600.90        0.00        0.22       0     657   681    -999  -999      1600.9      -999.0
      1720    34.827   133.841      142.89      145.02        0.01        2.13       0     651   671    -999  -999       145.0      -999.0
      1721    34.799   133.927      174.37      175.08        0.00        0.71       0     656   672    -999  -999       175.1      -999.0
      1722    34.615   133.988      204.59      204.94        0.00        0.35       0     660   684    -999  -999       204.9      -999.0
      1723    34.609   133.985        5.46        5.46        0.00        0.00       0     659   683    -999  -999         5.5      -999.0
      1724    34.674   133.952        4.67        6.77        0.45        2.10       0     658   680    -999  -999         6.8      -999.0
      1725    34.735   134.034       95.43       95.45        0.00        0.01       0     662   676    -999  -999        95.4      -999.0
      1726    35.056   133.995      503.90      503.88       -0.00       -0.02       0     659   657    -999  -999       503.9      -999.0
      1727    34.953   134.062      982.94      987.62        0.00        4.69       0     664   663    -999  -999       987.6      -999.0
      1728    34.922   134.099     1605.77     1607.22        0.00        1.46       0     666   665    -999  -999      1607.2      -999.0
      1729    34.874   134.105     1670.42     1673.90        0.00        3.48       0     667   668    -999  -999      1673.9      -999.0
      1730    34.792   134.112     1922.79     1923.02        0.00        0.23       0     668   673    -999  -999      1923.0      -999.0
      1731    34.712   134.088     1990.05     1991.16        0.00        1.11       0     666   679    -999  -999      1991.2      -999.0
      1732    34.616   134.038     2096.81     2097.04        0.00        0.23       0     663   683    -999  -999      2097.0      -999.0
      1733    34.805   134.158      161.97      163.27        0.01        1.30       0     670   672    -999  -999       163.3      -999.0
      1734    35.047   134.260      155.04      156.82        0.01        1.78       0     676   658    -999  -999       156.8      -999.0
      1735    35.088   134.209       85.42       85.57        0.00        0.15       0     674   655    -999  -999        85.6      -999.0
      1736    35.203   134.092       62.25       61.39       -0.01       -0.85       1     667   648    -999  -999        61.4      -999.0
      1737    35.173   133.903      194.05      194.48        0.00        0.43       0     655   650    -999  -999       194.5      -999.0
      1738    35.090   133.910      253.21      253.06       -0.00       -0.15       0     655   654    -999  -999       253.1      -999.0
      1739    35.213   133.892       23.02       23.00       -0.00       -0.02       0     653   648    -999  -999        23.0      -999.0
      1740    33.806   132.724      445.81      445.97        0.00        0.15       0     584   732    -999  -999       446.0      -999.0
      1741    33.794   132.905       71.78       71.97        0.00        0.19       0     595   733    -999  -999        72.0      -999.0
      1742    33.826   132.902       55.29       56.24        0.02        0.95       0     595   731    -999  -999        56.2      -999.0
      1743    33.842   132.791      104.11      104.69        0.01        0.59       0     588   730    -999  -999       104.7      -999.0
      1744    33.860   132.815       91.95       97.52        0.06        5.57       0     590   730    -999  -999        97.5      -999.0
      1745    33.898   132.852       53.69       57.40        0.07        3.71       0     592   727    -999  -999        57.4      -999.0
      1746    33.778   132.791       52.61       50.79       -0.03       -1.82       1     588   735    -999  -999        50.8      -999.0
      1747    33.780   132.794       41.73       41.60       -0.00       -0.13       1     589   734    -999  -999        41.6      -999.0
      1748    33.784   132.874      156.79      156.82        0.00        0.03       0     593   733    -999  -999       156.8      -999.0
      1749    33.809   132.740      138.98      143.56        0.03        4.58       0     585   732    -999  -999       143.6      -999.0
      1750    33.816   132.755       33.78       33.76       -0.00       -0.01       0     586   731    -999  -999        33.8      -999.0
      1751    33.897   132.847       57.48       57.40       -0.00       -0.07       0     592   727    -999  -999        57.4      -999.0
      1752    33.898   132.833       11.10       11.88        0.07        0.78       0     590   727    -999  -999        11.9      -999.0
      1753    33.781   132.884       20.17       20.26        0.00        0.09       0     594   734    -999  -999        20.3      -999.0
      1754    33.803   132.765       25.75       24.53       -0.05       -1.22       1     587   732    -999  -999        24.5      -999.0
      1755    33.785   132.794      172.55      172.59        0.00        0.04       0     589   733    -999  -999       172.6      -999.0
      1756    33.744   132.830       21.22       23.35        0.10        2.13       0     590   736    -999  -999        23.3      -999.0
      1757    33.792   132.813       13.13       10.79       -0.18       -2.34       1     591   733    -999  -999        10.8      -999.0
      1758    33.815   132.845       10.47        9.90       -0.05       -0.57       1     592   731    -999  -999         9.9      -999.0
      1759    33.815   132.794       20.42       20.55        0.01        0.13       0     589   732    -999  -999        20.6      -999.0
      1760    33.483   132.647      919.62      919.44       -0.00       -0.18       0     580   751    -999  -999       919.4      -999.0
      1761    33.502   132.560      981.94     1008.83        0.03       26.90       0     574   750    -999  -999      1008.8      -999.0
      1762    33.509   132.545     1008.14     1008.83        0.00        0.69       0     574   750    -999  -999      1008.8      -999.0
      1763    33.547   132.566     1121.83     1126.13        0.00        4.30       0     574   748    -999  -999      1126.1      -999.0
      1764    33.608   132.483     1211.18     1211.08       -0.00       -0.10       0     570   744    -999  -999      1211.1      -999.0
      1765    33.551   132.656      322.63      322.71        0.00        0.09       0     580   747    -999  -999       322.7      -999.0
      1766    33.488   132.666      379.05      369.31       -0.03       -9.74       1     580   750    -999  -999       369.3      -999.0
      1767    33.535   132.599       56.72       56.70       -0.00       -0.02       0     577   748    -999  -999        56.7      -999.0
      1768    33.456   132.687       67.03       67.28        0.00        0.26       0     582   753    -999  -999        67.3      -999.0
      1769    33.491   132.744       44.58       48.78        0.09        4.20       0     585   751    -999  -999        48.8      -999.0
      1770    33.390   132.656      218.73      221.90        0.01        3.17       0     580   757    -999  -999       221.9      -999.0
      1771    33.402   132.737       99.91       99.77       -0.00       -0.15       1     585   757    -999  -999        99.8      -999.0
      1772    33.430   132.723       59.06       58.56       -0.01       -0.50       0     584   754    -999  -999        58.6      -999.0
      1773    33.456   132.687       67.03       67.28        0.00        0.26       0     582   753    -999  -999        67.3      -999.0
      1774    33.369   132.647      179.88      179.75       -0.00       -0.12       0     578   758    -999  -999       179.8      -999.0
      1775    33.342   132.578      105.34      109.30        0.04        3.96       0     575   760    -999  -999       109.3      -999.0
      1776    33.376   132.609       37.89       37.22       -0.02       -0.67       0     577   757    -999  -999        37.2      -999.0
      1777    32.947   132.977     2162.03     2162.47        0.00        0.43       0     599   784    -999  -999      2162.5      -999.0
      1778    32.952   132.974     2161.14     2161.25        0.00        0.11       0     599   783    -999  -999      2161.2      -999.0
      1779    32.965   132.972     2004.69     2004.28       -0.00       -0.40       1     598   782    -999  -999      2004.3      -999.0
      1780    32.976   132.960      200.51      191.98       -0.04       -8.53       1     597   781    -999  -999       192.0      -999.0
      1781    32.973   132.953     1802.08     1802.26        0.00        0.18       0     597   782    -999  -999      1802.3      -999.0
      1782    32.978   132.931      135.44      135.90        0.00        0.45       0     596   782    -999  -999       135.9      -999.0
      1783    32.990   132.926     1799.86     1800.50        0.00        0.64       0     596   781    -999  -999      1800.5      -999.0
      1784    33.006   132.903     1797.50     1797.16       -0.00       -0.34       0     594   780    -999  -999      1797.2      -999.0
      1785    33.145   132.798     1609.24     1609.38        0.00        0.14       0     588   772    -999  -999      1609.4      -999.0
      1786    33.194   132.967      912.06      912.09        0.00        0.03       0     599   769    -999  -999       912.1      -999.0
      1787    33.183   132.991      435.42      435.75        0.00        0.33       0     600   770    -999  -999       435.8      -999.0
      1788    33.302   133.102      163.76      163.59       -0.00       -0.17       0     606   762    -999  -999       163.6      -999.0
      1789    32.978   132.931      135.44      135.90        0.00        0.45       0     596   782    -999  -999       135.9      -999.0
      1790    32.977   132.883      113.22      113.37        0.00        0.16       0     593   782    -999  -999       113.4      -999.0
      1791    32.963   132.847       92.06       92.24        0.00        0.18       0     591   783    -999  -999        92.2      -999.0
      1792    32.959   132.828       65.05       67.68        0.04        2.64       0     590   783    -999  -999        67.7      -999.0
      1793    32.999   132.933      184.92      191.98        0.04        7.06       0     597   781    -999  -999       192.0      -999.0
      1794    33.027   132.931      133.16      133.32        0.00        0.16       0     597   779    -999  -999       133.3      -999.0
      1795    33.040   132.940       79.66       73.06       -0.08       -6.60       1     597   776    -999  -999        73.1      -999.0
      1796    33.222   132.727      318.37      320.08        0.01        1.70       0     584   767    -999  -999       320.1      -999.0
      1797    33.215   132.974      443.33      443.88        0.00        0.55       0     599   767    -999  -999       443.9      -999.0
      1798    33.208   133.128      281.00      279.53       -0.01       -1.47       1     608   767    -999  -999       279.5      -999.0
      1799    33.005   132.897     1796.92     1797.16        0.00        0.24       0     594   780    -999  -999      1797.2      -999.0
      1800    32.935   132.980       10.55        8.01       -0.24       -2.54       2     598   785     599   785         6.8         1.2
      1801    33.028   132.933      133.11      133.32        0.00        0.21       0     597   779    -999  -999       133.3      -999.0
      1802    33.010   132.912       35.85       36.57        0.02        0.72       0     595   779    -999  -999        36.6      -999.0
      1803    32.965   132.976        4.00        3.91       -0.02       -0.09       1     599   782    -999  -999         3.9      -999.0
      1804    32.933   132.809       22.48       22.82        0.02        0.34       0     589   785    -999  -999        22.8      -999.0
      1805    32.919   132.805       11.34       12.15        0.07        0.82       0     588   785    -999  -999        12.2      -999.0
      1806    33.001   132.828       13.53       12.80       -0.05       -0.73       1     589   780    -999  -999        12.8      -999.0
      1807    32.922   132.826        4.21        4.02       -0.05       -0.19       1     591   785    -999  -999         4.0      -999.0
      1808    33.574   133.173      943.72      946.25        0.00        2.52       0     611   746    -999  -999       946.2      -999.0
      1809    33.553   133.413     1448.23     1451.85        0.00        3.62       0     625   747    -999  -999      1451.9      -999.0
      1810    33.522   133.430     1477.26     1470.74       -0.00       -6.52       0     626   748    -999  -999      1470.7      -999.0
      1811    33.523   133.430     1477.03     1470.74       -0.00       -6.29       0     626   748    -999  -999      1470.7      -999.0
      1812    33.494   133.449     1487.63     1487.91        0.00        0.28       0     627   751    -999  -999      1487.9      -999.0
      1813    33.467   133.480     1492.15     1492.18        0.00        0.04       0     629   752    -999  -999      1492.2      -999.0
      1814    33.608   133.172      130.42      132.14        0.01        1.73       0     611   744    -999  -999       132.1      -999.0
      1815    33.606   133.298      158.46      160.75        0.01        2.29       0     618   744    -999  -999       160.7      -999.0
      1816    33.542   133.430       13.49       13.74        0.02        0.25       0     627   748    -999  -999        13.7      -999.0
      1817    33.541   133.430       13.51       13.74        0.02        0.23       0     627   748    -999  -999        13.7      -999.0
      1818    33.530   133.355       17.05       19.63        0.15        2.58       0     622   749    -999  -999        19.6      -999.0
      1819    33.545   133.428        4.30        4.31        0.00        0.01       0     626   747    -999  -999         4.3      -999.0
      1820    33.490   133.449       70.84       72.70        0.03        1.85       0     628   752    -999  -999        72.7      -999.0
      1821    33.623   132.980      238.83      243.73        0.02        4.90       0     599   743    -999  -999       243.7      -999.0
      1822    33.540   133.124      686.93      686.99        0.00        0.06       0     607   749    -999  -999       687.0      -999.0
      1823    33.535   133.249     1037.85     1038.38        0.00        0.53       0     615   748    -999  -999      1038.4      -999.0
      1824    33.569   133.326     1332.78     1340.24        0.01        7.46       0     620   746    -999  -999      1340.2      -999.0
      1825    33.548   133.394     1407.59     1407.48       -0.00       -0.11       0     624   747    -999  -999      1407.5      -999.0
      1826    33.591   133.694      459.01      459.44        0.00        0.43       0     642   745    -999  -999       459.4      -999.0
      1827    33.567   133.683      460.13      462.23        0.00        2.11       0     641   747    -999  -999       462.2      -999.0
      1828    33.537   133.687      462.90      465.09        0.00        2.18       0     642   748    -999  -999       465.1      -999.0
      1829    33.941   134.622      783.31      783.68        0.00        0.37       0     698   724    -999  -999       783.7      -999.0
      1830    33.853   134.481      701.50      699.92       -0.00       -1.58       0     690   730    -999  -999       699.9      -999.0
      1831    33.928   134.702       98.99       99.09        0.00        0.10       0     703   725    -999  -999        99.1      -999.0
      1832    33.906   134.619       64.74       67.76        0.05        3.02       0     697   726    -999  -999        67.8      -999.0
      1833    33.897   134.616       62.29       63.24        0.02        0.95       0     697   727    -999  -999        63.2      -999.0
      1834    33.928   134.574      778.16      778.56        0.00        0.40       0     695   725    -999  -999       778.6      -999.0
      1835    33.941   134.591      782.22      783.68        0.00        1.46       0     698   724    -999  -999       783.7      -999.0
      1836    33.860   134.501      706.60      706.62        0.00        0.02       0     690   729    -999  -999       706.6      -999.0
      1837    33.922   134.549      767.90      768.44        0.00        0.54       0     693   725    -999  -999       768.4      -999.0
      1838    33.853   134.285      126.44      127.01        0.00        0.57       0     678   729    -999  -999       127.0      -999.0
      1839    34.083   134.585     3325.30     3325.10       -0.00       -0.20       0     695   715    -999  -999      3325.1      -999.0
      1840    34.106   134.447     3028.44     3028.74        0.00        0.30       0     687   714    -999  -999      3028.7      -999.0
      1841    34.088   134.387     3014.79     3014.59       -0.00       -0.19       0     683   715    -999  -999      3014.6      -999.0
      1842    34.088   134.347     3001.74     3001.86        0.00        0.12       0     681   715    -999  -999      3001.9      -999.0
      1843    34.072   134.237     2859.88     2871.86        0.00       11.98       0     675   716    -999  -999      2871.9      -999.0
      1844    34.024   134.224        7.71        5.95       -0.23       -1.76       1     673   720    -999  -999         5.9      -999.0
