ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
6337514,51.971,9.513,15891.94,51.973,9.516,15924,,Bodenwerder,WESER,DE,2020/1/31,2018/5/24,6337100,69.38999939
6337515,52.854,9.213,22079.186,52.852,9.211,22110,,Doerverden,WESER,DE,2020/1/31,2018/5/24,6337200,7.989999771
6337516,51.646,9.438,14756.98,51.648,9.438,14794,,Karlshafen,WESER,DE,2020/1/31,2018/5/24,6337514,94.05000305
6337517,52.596,9.113,19871.523,52.594,9.113,19910,,Liebenau,WESER,DE,2020/1/31,2018/5/24,6337515,20
6337518,52.246,8.921,19100.639,52.249,8.922,19162,,Porta,WESER,DE,2020/1/31,2018/5/24,6337517,37.04000092
6337519,51.629,9.521,12967.867,51.625,9.52,12996,,Wahmbeck,WESER,DE,2020/1/31,2018/5/24,6337516,98
6337520,51.037,8.621,489.264,51.035,8.624,489.7,,Auhammer,EDER,DE,2020/1/31,2018/5/24,6337504,-999
6337521,0,0,0,51.031,8.386,-999,,Raumland,EDER,DE,2020/1/31,2018/5/24,6337520,-999
6337530,50.596,9.638,561.431,50.6,9.642,561,,Kaemmerzell,FULDA,DE,2020/1/31,2018/5/24,6337508,235.6900024
6337540,51.379,9.971,273.735,51.379,9.97,634,,Goettingen,LEINE,DE,2020/1/31,2018/5/24,6337500,142.0200043
6337541,51.404,9.929,318.895,51.407,9.937,319,,Reckershausen,LEINE,DE,2020/1/31,2018/5/24,6337540,184.1699982
6337542,51.379,9.971,273.735,51.379,9.97,275,,Arenshausen,LEINE,DE,2020/1/31,2018/5/24,6337541,-999
6337550,52.604,8.904,1030.894,52.601,8.903,1014,,Heide Op,AUE,DE,2020/1/31,2018/5/24,6337515,31.44000053
6337560,52.454,10.946,510.077,52.45,10.947,514,,Grafhorst,ALLER,DE,2020/1/31,2018/5/24,6337502,59.66999817
6337570,52.129,8.671,867.004,52.133,8.671,874,,Herford,WERRE,DE,2020/1/31,2018/5/24,6337518,59.65999985
6337580,51.946,9.613,65.394,51.944,9.612,65.6,,Oelkassen,LENNE,DE,2020/1/31,2018/5/24,6337514,127.6200027
6337590,51.654,10.254,130.234,51.651,10.255,127,,Hattorf,SIEBER,DE,2020/1/31,2018/5/24,6337500,184.1000061
6337600,50.854,9.288,251.114,50.854,9.283,250,,Roellshausen,SCHWALM,DE,2020/1/31,2018/5/24,6337601,221.0299988
6337601,51.079,9.346,1000.497,51.082,9.335,986.1,,Uttershausen,SCHWALM,DE,2020/1/31,2018/5/24,6337506,167.5899963
6337610,50.571,10.413,1163.685,50.57,10.417,1170,,Meiningen,WERRA,DE,2020/1/31,2018/5/24,6337512,281.6600037
6338100,52.737,7.238,8367.694,52.74,7.24,8369,,Versen - Gesamt,EMS RIVER,DE,2020/1/31,2018/5/24,6338150,6.710000038
6338110,52.596,7.246,4894.068,52.596,7.249,4981,,Dalum,EMS RIVER,DE,2020/1/31,2018/5/24,6338100,12.42000008
6338120,52.096,7.604,2755.133,52.094,7.603,2842,,Greven,EMS RIVER,DE,2020/1/31,2018/5/24,6338130,32.70999908
6338130,52.287,7.438,3732.826,52.288,7.434,3740,,Rheine Unterschleuse Up,EMS RIVER,DE,2020/1/31,2018/5/24,6338110,24.19000053
6338140,52.729,7.246,8365.387,52.733,7.242,8469,,Versen-Wehrdurchstich,EMS RIVER,DE,2020/1/31,2018/5/24,-999,9.970000267
6338150,51.971,7.896,1448.235,51.973,7.898,1499,,Einen,EMS RIVER,DE,2020/1/31,2018/5/24,6338120,48.77000046
6338160,52.696,7.346,2980.702,52.695,7.347,2968,,Bokeloh,HASE,DE,2020/1/31,2018/5/24,6338100,12.10999966
6338161,52.679,7.604,2249.959,52.683,7.602,2218,,Herzlake,HASE,DE,2020/1/31,2018/5/24,6338160,18.20000076
6338162,52.721,7.838,1804.183,52.72,7.84,1769,,Bunnen,HASE,DE,2020/1/31,2018/5/24,6338161,20.62000084
6338163,52.312,8.004,362.38,52.308,8,323,,Eversburg,HASE,DE,2020/1/31,2018/5/24,6338162,55.81999969
6338200,52.604,6.854,1751.094,52.602,6.857,1687,,Emlichheim,VECHTE,DE,2020/1/31,2018/5/24,-999,12.01000023
6338201,52.504,6.971,706.263,52.499,6.966,708,,Neuenhaus-Wehr,VECHTE,DE,2020/1/31,2018/5/24,6338200,15.43999958
6338210,52.079,6.779,333.039,52.081,6.774,351.1,,Ammeloe,BERKEL,DE,2020/1/31,2018/5/24,-999,28.78000069
6338250,53.337,9.171,607.897,53.339,9.17,604,,Rockstedt,OSTE,DE,2020/1/31,2018/5/24,-999,7.210000038
6338260,53.387,9.721,191.567,53.387,9.707,184,,Emmen,ESTE,DE,2020/1/31,2018/5/24,-999,14.31000042
6338270,54.704,9.021,342.276,54.7,9.023,352,,Soholm,SOHOLMER AU,DE,2020/1/31,2018/5/24,-999,1.700000048
6338280,54.771,8.979,139.447,54.771,8.976,134,,Leck-Karlsmark,LECKER AU,DE,2020/1/31,2018/5/24,-999,2.309999943
6338800,54.512,9.321,484.525,54.514,9.317,481,,Treia,TREENE,DE,2020/1/31,2018/5/24,-999,5
6340050,53.154,10.463,1459.271,53.15,10.464,1434,,Bienenbuettel,ILMENAU,DE,2020/1/31,2018/5/24,-999,14
6340070,53.421,10.846,598.93,53.419,10.845,608,,Kleinbengerstorf,SCHAALE,DE,2020/1/31,2018/5/24,-999,11.68000031
6340110,53.237,10.888,130842.531,53.232,10.889,131950,,Neu-Darchau,ELBE RIVER,DE,2020/1/31,2018/5/24,-999,5.679999828
6340120,51.062,13.738,52899.727,51.06,13.739,53096,,Dresden,ELBE RIVER,DE,2020/1/31,2018/5/24,6340190,102.7300034
6340130,51.862,12.654,60570.023,51.862,12.647,61879,,Wittenberg,ELBE RIVER,DE,2020/1/31,2018/5/24,6340170,62.47999954
6340140,51.987,11.888,92901.32,51.99,11.883,94060,,Barby,ELBE RIVER,DE,2020/1/31,2018/5/24,6340180,46
6340150,52.987,11.763,121236.062,52.991,11.76,123532,,Wittenberge,ELBE RIVER,DE,2020/1/31,2018/5/24,6340110,17
6340160,52.546,11.979,97507.125,52.547,11.978,97780,,Tangermuende,ELBE RIVER,DE,2020/1/31,2018/5/24,6340150,27.59000015
6340170,51.862,12.063,68838.102,51.863,12.059,70093,,Aken,ELBE RIVER,DE,2020/1/31,2018/5/24,6340140,50.24000168
6340180,52.129,11.654,93927.961,52.135,11.644,94942,,Magdeburg-Strombruecke,ELBE RIVER,DE,2020/1/31,2018/5/24,6340160,39.91999817
6340190,51.562,13.013,55307.746,51.559,13.011,55211,,Torgau,ELBE RIVER,DE,2020/1/31,2018/5/24,6340130,74.79000092
6340200,51.229,11.688,6210.531,51.227,11.685,6218,,Laucha,UNSTRUT,DE,2020/1/31,2018/5/24,6340301,104.5100021
6340210,53.654,10.088,312.27,53.656,10.087,320.5,,Baeckerbruecke (Hamburg),ALSTER,DE,2020/1/31,2018/5/24,-999,9.619999886
6340215,53.604,9.963,84.992,53.605,9.967,82.4,,Kellerbleek (Hamburg),TARPENBEK,DE,2020/1/31,2018/5/24,-999,5.360000134
6340216,53.579,10.079,82.252,53.576,10.07,81.7,,Wandsbeker Allee (Hamburg),WANDSE,DE,2020/1/31,2018/5/24,-999,8.409999847
6340218,53.396,10.013,407.761,53.393,10.014,416,,Jehrden,SEEVE,DE,2020/1/31,2018/5/24,-999,6.730000019
6340220,51.254,10.896,373.973,51.257,10.891,374.3,,Wasserthaleben,HELBE,DE,2020/1/31,2018/5/24,6340200,-999
6340225,50.871,11.646,253.487,50.871,11.643,254.5,,Zoellnitz,RODA,DE,2020/1/31,2018/5/24,6340301,159.6900024
6340300,51.921,11.813,23606.014,51.922,11.813,23719,,Calbe-Grizehne,SAALE,DE,2020/1/31,2018/5/24,6340140,49.38999939
6340301,51.529,11.929,17877.943,51.595,11.955,17979,,Trotha-Up (Halle Trotha),SAALE,DE,2020/1/31,2018/5/24,6340300,69.37000275
6340302,50.721,11.338,2681.526,50.717,11.334,2678,,Rudolstadt,SAALE,DE,2020/1/31,2018/5/24,6340301,190.1900024
6340303,50.321,11.913,521.521,50.324,11.915,521,,Hof,SAALE,DE,2020/1/31,2018/5/24,6340302,470.8200073
6340310,51.471,10.813,199.497,51.469,10.81,200.6,,Sundhausen,HELME,DE,2020/1/31,2018/5/24,6340300,169.9799957
6340315,51.504,10.788,301.772,51.507,10.784,303.6,,Nordhausen,ZORGE,DE,2020/1/31,2018/5/24,6340300,182.5599976
6340320,51.071,11.579,893.847,51.072,11.579,894.3,,Niedertrebra,ILM,DE,2020/1/31,2018/5/24,6340301,133.3999939
6340330,50.762,11.546,255.665,50.769,11.543,254.8,,Freienorla,ORLA,DE,2020/1/31,2018/5/24,6340301,170.6300049
6340335,50.604,11.438,362.558,50.619,11.432,362.7,,Kaulsdorf-Eichicht,LOQUITZ,DE,2020/1/31,2018/5/24,6340302,239.3399963
6340340,50.562,11.754,156.505,50.566,11.751,158.3,,Moeschlitz,WISENTA,DE,2020/1/31,2018/5/24,6340302,395.7399902
6340350,51.379,12.438,311.714,51.376,12.433,315,,Leipzig-Thekla,PARTHE,DE,2020/1/31,2018/5/24,6340301,109.8399963
6340360,50.771,12.063,300.759,50.774,12.06,296.7,,Weida,WEIDA,DE,2020/1/31,2018/5/24,6340301,-999
6340365,51.204,12.396,1260.974,51.201,12.386,1359,,Boehlen 1,PLEISSE,DE,2020/1/31,2018/5/24,6340301,121.1999969
6340366,50.887,12.429,292.278,50.889,12.433,293,,Goessnitz,PLEISSE,DE,2020/1/31,2018/5/24,6340365,202.1499939
6340400,51.312,13.254,207.405,51.311,13.253,211,,Merzdorf,DOLLNITZ,DE,2020/1/31,2018/5/24,6340190,-999
6340410,50.954,13.854,193.441,50.954,13.854,198,,Dohna,MUGLITZ,DE,2020/1/31,2018/5/24,6340120,136.3200073
6340415,50.846,13.763,106,50.843,13.766,43.5,,Kreischa,LOCKWITZ BACH,DE,2020/1/31,2018/5/24,6340410,200.8200073
6340420,51.021,13.996,226.685,51.022,13.994,227,,Elbersdorf,WESENITZ,DE,2020/1/31,2018/5/24,6340120,197.6399994
6340430,50.946,14.138,267.09,50.942,14.134,267,,Porschdorf 1,LACHSBACH,DE,2020/1/31,2018/5/24,6340120,126.9599991
6340440,51.196,13.771,294.659,51.198,13.773,300,,Grossdittmannsdorf,GROSSE RODER,DE,2020/1/31,2018/5/24,6340190,148.0200043
6340500,52.604,12.329,17963.57,52.6,12.33,19246,,Rathenow (Hauptschleuse),HAVEL,DE,2020/1/31,2018/5/24,6340501,24.53000069
6340501,52.612,12.329,17966.5,52.609,12.347,19288,,Rathenow Up,HAVEL,DE,2020/1/31,2018/5/24,6340150,24.53000069
6340510,52.479,12.838,14876.017,52.478,12.845,16173,,Ketzin,HAVEL,DE,2020/1/31,2018/5/24,6340500,28.39999962
6340515,52.379,12.513,64.462,52.372,12.505,153,,Brandenburg-Wilhelmsdorf,TEMNITZ,DE,2020/1/31,2018/5/24,6340510,28.34000015
6340600,51.587,12.579,6163.993,51.591,12.581,6171,,Bad Dueben,VEREINIGTE MULDE,DE,2020/1/31,2018/5/24,6340170,81.5
6340610,52.371,13.996,5957.24,52.368,13.997,6171,,"Grosse Traenke, Wehr Up",SPREE,DE,2020/1/31,2018/5/24,6340611,34.77999878
6340611,52.404,13.913,6066.633,52.463,13.856,9707,,Berlin Muehlendamm Op,SPREE,DE,2020/1/31,2018/5/24,6340501,28.01000023
6340612,51.162,14.404,274.612,51.164,14.406,275.9,,Bautzen-Weite Bleiche,SPREE,DE,2020/1/31,2018/5/24,6340800,187.3800049
6340613,51.212,14.479,310.724,51.215,14.472,278,,Bautzen 1,SPREE,DE,2020/1/31,2018/5/24,6340800,185.9799957
6340620,51.004,12.771,2081.7,51.007,12.773,2107,,Wechselburg 1,ZWICKAUER MULDE,DE,2020/1/31,2018/5/24,6340600,159.8899994
6340621,50.737,12.496,1033.635,50.741,12.494,1029.7,,Zwickau-Poelbitz,ZWICKAUER MULDE,DE,2020/1/31,2018/5/24,6340620,255.3600006
6340625,50.979,12.779,528.593,50.981,12.78,532.3,,Goeritzhain,CHEMNITZ,DE,2020/1/31,2018/5/24,6340620,-999
6340627,50.587,12.713,362.379,50.596,12.715,362,,Aue 1,SCHWARZWASSER,DE,2020/1/31,2018/5/24,6340621,349.2600098
6340628,50.704,13.246,385.147,50.704,13.237,385,,Pockau 1,FLOHA,DE,2020/1/31,2018/5/24,6340621,-999
6340630,50.887,13.021,1571.183,50.886,13.02,1575,,Lichtenwalde 1,ZSCHOPAU,DE,2020/1/31,2018/5/24,6340600,253.0700073
6340631,50.887,13.021,1571.183,50.886,13.02,1575,,Lichtenwalde,ZSCHOPAU,DE,2020/1/31,2018/5/24,6340600,253.0700073
6340635,50.629,13.079,207.494,50.631,13.079,206,,Streckewalde,PRESSNITZ,DE,2020/1/31,2018/5/24,6340630,409.9500122
6340670,50.329,12.263,170.668,50.325,12.259,171,,Adorf,WEISSE ELSTER,DE,2020/1/31,2018/5/24,6340301,437.769989
6340700,51.521,13.396,2290.287,51.519,13.395,3184,,Bad Liebenwerda,SCHWARZE ELSTER,DE,2020/1/31,2018/5/24,6340130,83.91000366
6340800,51.579,14.371,2144.247,51.577,14.37,2092,,Spremberg,SPREE,DE,2020/1/31,2018/5/24,6340610,91.51999664
6340810,51.404,14.579,652.83,51.406,14.575,639,,Boxberg,SCHWARZER SCHOPS,DE,2020/1/31,2018/5/24,6340800,118.9400024
6341300,54.121,12.663,360.42,54.12,12.665,455,,Bad Suelze 1,RECKNITZ,DE,2020/1/31,2018/5/24,-999,5.139999866
6341301,54.121,12.663,360.42,54.12,12.665,455,,Bad Suelze 2,RECKNITZ,DE,2020/1/31,2018/5/24,-999,5.139999866
6341400,53.846,11.988,1431.237,53.85,11.988,1381,,Buetzow,WARNOW,DE,2020/1/31,2018/5/24,-999,-5.150000095
6341500,53.796,13.313,1382.345,53.793,13.316,1403,,Klempenow,TOLLENSE,DE,2020/1/31,2018/5/24,6341510,1
6341510,53.862,13.713,5069.45,53.863,13.71,5012,,Anklam Bruecke,PEENE,DE,2020/1/31,2018/5/24,-999,5.179999828
6342050,47.787,8.829,136.955,47.785,8.877,134,,Fridingen,BARA,DE,2020/1/31,2018/5/24,6342970,642.0999756
6342060,47.846,8.321,236.276,47.797,8.307,258.2,,Ebnet,DREISAM,DE,2020/1/31,2018/5/24,6342980,-999
6342070,48.087,9.279,436.989,48.084,9.275,452.4,,Laucherthal,LAUCHERT,DE,2020/1/31,2018/5/24,6342970,587.9500122
6342081,48.012,9.154,219.544,48.01,9.16,199.6,,Menningen,ABLACH,DE,2020/1/31,2018/5/24,6342970,592.5999756
6342100,48.237,9.829,390.615,48.239,9.831,405.5,,Niederkirch,RISS,DE,2020/1/31,2018/5/24,6342501,498.269989
6342105,48.262,9.904,274.33,48.261,9.899,264,,Achstetten,BAIERZER ROT,DE,2020/1/31,2018/5/24,6342501,490.9899902
6342110,48.479,10.371,953.089,48.483,10.362,951,,Offingen,MINDEL,DE,2020/1/31,2018/5/24,6342501,436.3999939
6342120,48.604,10.713,504.371,48.611,10.711,505,,Pfaffenhofen,ZUSAM,DE,2020/1/31,2018/5/24,6342500,409.3200073
6342125,48.287,10.654,130.743,48.289,10.657,133,,Fischach,SCHMUTTER,DE,2020/1/31,2018/5/24,6342120,487.4400024
6342130,48.779,10.696,1567.674,48.783,10.692,1578,,Harburg,WORNITZ,DE,2020/1/31,2018/5/24,6342500,403.0899963
6342200,47.729,10.321,954.246,47.73,10.317,954.6,,Kempten,ILLER,DE,2020/1/31,2018/5/24,6342201,656
6342201,48.371,9.988,2182.427,48.371,9.988,2115,,Wiblingen,ILLER,DE,2020/1/31,2018/5/24,6342500,472.8699951
6342210,47.504,10.329,126.514,47.51,10.33,126,,Reckenberg,OSTERACH,DE,2020/1/31,2018/5/24,6342200,768
6342220,47.362,10.271,61.985,47.35,10.31,82.8,,Spielmannsau,TRAUF-BACH,DE,2020/1/31,2018/5/24,6342200,1000
6342230,47.879,10.038,307.831,47.877,10.038,308.1,,Lauben,AITRACH,DE,2020/1/31,2018/5/24,6342201,-999
6342500,48.754,11.421,20179.393,48.754,11.422,20001,,Ingolstadt,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342910,360
6342501,48.571,10.504,11324.859,48.568,10.501,11315,,Dillingen,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342500,420.5599976
6342502,48.262,9.729,4085.469,48.266,9.731,4036,,Berg,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342501,492.1199951
6342510,48.404,10.888,3967.51,48.407,10.888,3800,,Augsburg Below Wertach,LECH,DE,2020/1/31,2018/5/24,6342500,456.7799988
6342512,47.696,10.796,1712.33,47.697,10.799,1713.9,,Lechbruck,LECH,DE,2020/1/31,2018/5/24,6342513,721
6342513,48.046,10.879,2290.722,48.042,10.875,2295,,Landsberg,LECH,DE,2020/1/31,2018/5/24,6342510,584.4099731
6342520,48.887,11.196,1393.694,48.889,11.197,1400,,Eichstaett,ALTMUHL,DE,2020/1/31,2018/5/24,6342521,384
6342521,49.029,11.479,2454.356,49.028,11.478,2475,,Beilngries,ALTMUHL,DE,2020/1/31,2018/5/24,6342910,364.6799927
6342522,48.954,10.913,1013.536,48.953,10.913,982,,Treuchlingen,ALTMUHL,DE,2020/1/31,2018/5/24,6342520,407
6342525,49.104,11.446,153.936,49.107,11.441,152.3,,Berching,SULZ,DE,2020/1/31,2018/5/24,6342521,383.5899963
6342530,47.587,10.413,35.66,47.59,10.41,34.5,,Wertach,WERTACH,DE,2020/1/31,2018/5/24,6342510,909
6342531,47.829,10.646,443.394,47.83,10.641,450,,Biessenhofen,WERTACH,DE,2020/1/31,2018/5/24,6342510,697.2800293
6342540,47.646,10.829,27.51,47.65,10.83,26.9,,Trauchgau,TRAUCHGAUER ACH,DE,2020/1/31,2018/5/24,6342512,786
6342570,47.596,11.063,114.976,47.6,11.06,113.6,,Oberammergau,AMMER,DE,2020/1/31,2018/5/24,6342571,830
6342571,48.529,8.963,132.621,48.526,8.962,133,,Pfaeffingen,AMMER,DE,2020/1/31,2018/5/24,6342510,348.6000061
6342600,49.021,12.138,35381.098,49.024,12.139,35399,,Schwabelweis,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342920,324.4899902
6342610,49.121,11.938,5423.501,49.118,11.936,5426,,Heitzenhofen,NAAB,DE,2020/1/31,2018/5/24,6342600,338.4599915
6342611,49.537,12.154,2003.622,49.536,12.154,2004,,Unterkoeblitz,NAAB,DE,2020/1/31,2018/5/24,6342610,372.1600037
6342620,49.129,12.129,2659.465,49.128,12.129,2658,,Regenstauf,REGEN,DE,2020/1/31,2018/5/24,6342600,334.1300049
6342625,0,0,0,49.043,13,-999,,Teisnach,SCHWARZER REGEN,DE,2020/1/31,2018/5/24,6342620,-999
6342630,49.304,12.846,279.645,49.31,12.842,276,,Furth Im Wald,CHAMB,DE,2020/1/31,2018/5/24,6342920,-999
6342640,48.912,12.421,400.585,48.912,12.423,406,,Schoenach,GROSSE LABER,DE,2020/1/31,2018/5/24,6342920,326.2799988
6342650,48.462,11.863,3193.731,48.461,11.865,3043,,Inkofen,AMPER,DE,2020/1/31,2018/5/24,6342925,417.3399963
6342655,48.421,11.521,387.106,48.423,11.524,392,,Hohenkammer,GLONN,DE,2020/1/31,2018/5/24,6342650,450.0799866
6342660,48.412,11.979,135.605,48.414,11.979,141.8,,Appolding,STROGEN,DE,2020/1/31,2018/5/24,6342925,424.2399902
6342670,48.604,12.696,727.045,48.606,12.694,719.5,,Rottersdorf,VILS,DE,2020/1/31,2018/5/24,6342900,371.8900146
6342675,48.454,12.363,318.487,48.453,12.356,318,,Vilsbiburg,VILS,DE,2020/1/31,2018/5/24,6342670,433.0899963
6342800,48.679,13.113,47505.34,48.677,13.115,47496,,Hofkirchen,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342900,299.6000061
6342810,48.087,9.154,149.663,48.092,9.15,155,,Unterschmeien,SCHMIECHA,DE,2020/1/31,2018/5/24,6342970,581.9099731
6342820,48.629,13.371,211.966,48.63,13.369,212,,Hoermannsberg,GAISSA,DE,2020/1/31,2018/5/24,6342900,-999
6342830,48.687,13.454,770.656,48.689,13.452,762,,Kalteneck,ILZ,DE,2020/1/31,2018/5/24,6342900,327.9700012
6342840,48.937,13.413,19.628,48.938,13.412,19.1,,Taferlruck,GROSSE OHE,DE,2020/1/31,2018/5/24,6342900,-999
6342900,48.579,13.504,76483.844,48.582,13.504,76653,,Achleiten,DANUBE RIVER,DE,2020/1/31,2018/5/24,6242100,287.7000122
6342910,48.946,12.013,26424.529,48.947,12.015,26448,,Oberndorf,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342600,331.1499939
6342920,48.879,12.746,37677.082,48.88,12.747,37687,,Pfelling,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342800,308.1600037
6342925,48.679,12.696,8603.926,48.674,12.694,8467,,Landau,ISAR,DE,2020/1/31,2018/5/24,6342800,333.6499939
6342926,0,0,0,47.682,11.576,-999,,Lenggries,ISAR,DE,2020/1/31,2018/5/24,6342925,-999
6342927,47.779,11.538,1542.626,47.779,11.54,1558.8,,Bad Toelz Kraftwerk,ISAR,DE,2020/1/31,2018/5/24,6342925,631
6342928,47.446,11.271,392.22,47.443,11.271,401.7,,Mittenwald,ISAR,DE,2020/1/31,2018/5/24,6342926,902.9199829
6342930,47.662,11.363,679.813,47.666,11.363,684.9,,Kochel,LOISACH,DE,2020/1/31,2018/5/24,6342925,596
6342931,47.504,11.088,395.481,47.502,11.065,393.5,,Garmisch Udp,LOISACH,DE,2020/1/31,2018/5/24,6342930,686
6342935,47.479,11.113,96.006,47.48,11.12,95.4,,Partenkirchen,PARTNACH,DE,2020/1/31,2018/5/24,6342930,730
6342940,47.771,11.579,21.251,47.77,11.57,19.5,,Bad Toelz,ELLBACH,DE,2020/1/31,2018/5/24,6342927,678
6342945,47.737,11.579,36.762,47.74,11.58,36.8,,Gaissach,GAISSACH,DE,2020/1/31,2018/5/24,6342927,660
6342950,47.429,11.254,109.674,47.43,11.26,111.6,,Mittenwald,LEUTASCHER ACHE,DE,2020/1/31,2018/5/24,6342928,936.7000122
6342951,47.429,11.254,109.674,47.43,11.26,111.1,,Mittenwald Neu,LEUTASCHER ACHE,DE,2020/1/31,2018/5/24,6342928,936.7000122
6342960,48.821,13.354,113.351,48.816,13.359,113,,Eberhardsreuth,MITTERNACHER OHE,DE,2020/1/31,2018/5/24,6342900,434
6342970,48.071,9.396,2613.512,48.072,9.396,2647.01,,Hundersingen,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342502,542.5300293
6342980,47.929,8.679,762.681,47.93,8.68,759.88,,Kirchen-Hausen,DANUBE RIVER,DE,2020/1/31,2018/5/24,6342970,657.3400269
6343100,48.062,12.238,11959.356,48.059,12.234,11983,,Wasserburg,INN,DE,2020/1/31,2018/5/24,6243850,420.4500122
6343110,47.887,11.829,214.512,47.888,11.831,211.6,,Erb,LEITZACH,DE,2020/1/31,2018/5/24,6343100,540
6343111,47.712,11.938,113.253,47.71,11.935,111.7,,Stauden,LEITZACH,DE,2020/1/31,2018/5/24,6343110,748
6343120,47.687,11.779,31.596,47.69,11.78,30.7,,Rottach,ROTTACH,DE,2020/1/31,2018/5/24,6343110,727
6343500,48.162,12.838,6652.174,48.159,12.834,6649,,Burghausen,SALZACH,DE,2020/1/31,2018/5/24,6243850,352
6343520,47.746,12.179,33.311,47.75,12.18,28,,Nussdorf,STEIN BACH,DE,2020/1/31,2018/5/24,6343100,535
6343530,47.987,12.546,341.303,47.991,12.542,367.4,,Stein,TRAUN,DE,2020/1/31,2018/5/24,6243850,493
6343531,47.837,12.646,249.441,47.834,12.648,282.4,,Hochberg,TRAUN,DE,2020/1/31,2018/5/24,6343530,595
6343535,47.821,12.646,156.069,47.82,12.65,182,,Siegsdorf,WEISSE TRAUN,DE,2020/1/31,2018/5/24,6343530,598
6343537,47.829,12.654,91.169,47.83,12.65,91.2,,Wernleiten,ROTE TRAUN,DE,2020/1/31,2018/5/24,6343530,598
6343550,47.637,13.013,354.917,47.64,13.01,368.4,,Berchtesgaden Klaeranlage,BERCHTESGADENER ACHE,DE,2020/1/31,2018/5/24,6243240,515
6343555,47.612,12.946,120.554,47.62,12.95,122.5,,Ilsank,RAMSAUER ACHE,DE,2020/1/31,2018/5/24,6343550,576
6343560,47.679,12.821,941.945,47.681,12.823,927.3,,Unterjettenberg,SAALACH,DE,2020/1/31,2018/5/24,6343500,494
6343570,47.779,12.479,965.417,47.78,12.48,951.9,,Staudach,TIROLER ACHEN,DE,2020/1/31,2018/5/24,6343530,532
