ID,lat_mod,lon_mod,area_mod,rivname,locname,,
2259,36.207,139.376,84.768,福川,井殿橋,,
2260,36.206,139.288,41.274,福川,田谷大橋,,
2261,36.206,139.289,41.262,福川,弁天橋,,
2262,36.208,139.325,51.85,福川,増田前橋,,
2263,36.209,139.48,5.517,福川,新入合橋,,
2264,36.206,139.288,41.274,福川,福川調節池（内水位）,,
2265,36.213,139.189,47.284,小山川,栗崎,,
2266,36.182,139.137,32.244,小山川,十二天橋,,
2267,36.224,139.279,7.659,小山川,清水川排水機場（外水位）,,
2268,36.224,139.275,192.11,小山川,内ヶ島,,
2269,36.223,139.241,181.589,小山川,砂田橋,,
2270,36.322,139,550.088,烏川,高松,,
2271,36.291,139.076,1217.728,烏川,岩鼻,,
2272,35.887,139.742,124.55,綾瀬川,畷橋,,
2273,35.838,139.807,157.092,綾瀬川,谷古宇,,
2274,35.825,139.819,175.022,綾瀬川,綾瀬川,右岸,12.5ｋ
2275,35.818,139.822,175.759,綾瀬川,柳之宮,,
2276,35.792,139.828,203.31,綾瀬川,内匠橋,,
2277,35.916,139.702,106.409,綾瀬川,横根,,
2278,35.836,139.809,166.152,綾瀬川,神明排水機場（外水位）,,
2279,35.966,139.643,87.239,綾瀬川,瓦葺,,
2280,35.86,139.774,144.524,綾瀬川,一の橋,,
2281,35.835,139.81,8.014,綾瀬川,古綾瀬川排水機場（外水位）,,
2282,35.791,139.828,203.325,綾瀬川,花畑水門,,
2283,35.796,139.848,51.258,大場川,新大場川水門（内）,,
2284,35.819,139.884,30.452,大場川,大場川（1）,,
2285,35.817,139.884,43.452,大場川,大場川（2）,,
2286,35.828,139.883,30.093,大場川,市助,,
2287,35.897,139.857,8.452,大場川,吉川調節池（上流）,,
2288,35.896,139.859,8.452,大場川,吉川調節池（下流）,,
2289,35.898,139.787,176.281,元荒川,宮前,,
2290,36.017,139.65,141.91,元荒川,蓮田,,
2291,36.031,139.583,42.256,元荒川,栢間,,
2292,36.098,139.48,20.649,元荒川,川面水門（外水位）,,
2293,36.092,139.468,6.796,元荒川,三ツ木堰,,
2294,35.886,139.799,177.868,元荒川,西方,,
2295,35.926,139.752,171.704,元荒川,三野宮,,
2296,35.912,139.802,37.846,新方川,増林,,
2297,35.938,139.776,15.029,新方川,国道上,,
2298,35.912,139.801,37.846,新方川,増林,,
2299,35.916,139.8,36.556,新方川,大吉調節池（外水位）,,
2300,35.978,139.774,159.602,古利根川,春日部,,
2301,35.916,139.808,166.544,古利根川,前波,,
2302,36.027,139.58,12.365,赤堀川,赤堀,,
2303,36.214,139.661,184.022,谷田川,谷田川第一排水機場内水位,,
2304,35.86,139.764,6.54,伝右川,龍圦水門,,
2305,36.16,139.406,14.002,星川,上之調節池（外水位）,,
2306,36.052,139.617,1.412,星川,上大崎,,
2307,36.14,139.432,8.513,忍川,小敷田,,
2308,36.139,139.409,3.091,忍川,平戸,,
2309,36.126,139.472,2.436,忍川,佐間水門（内水位）,,
2310,36.126,139.472,2.436,忍川,佐間水門（外水位）,,
2311,35.981,139.782,215.145,中川,牛島,,
2312,36.035,139.775,149.875,中川,船渡,,
2313,36.093,139.725,123.676,中川,行幸給排水機場（外水位）,,
2314,36.089,139.729,123.833,中川,行幸,,
2315,35.951,139.82,248.069,中川,倉田,,
2316,36.13,139.651,73.744,中川,水門橋,,
2317,35.797,139.847,734.046,中川,垳川排水機場（外水位）,,
2318,36.192,139.286,16.045,唐沢川,新東橋,,
2319,36.222,139.163,7.515,女堀川,今井大橋,,
2320,36.193,139.196,23.932,志戸川,新大橋,,
2321,36.194,139.064,382.182,神流川,浄法寺,,
2322,36.272,139.129,411.818,神流川,勅使河原,,
2323,36.153,139.06,370.244,神流川,鬼石,,
2324,36.112,138.923,1.266,神流川,万場（万場第二）,,
2325,36.174,139.058,375.926,神流川,若泉,,
2326,36.153,139.026,21.914,三波川,三波川,,
2327,36.271,139.043,554.214,鏑川,山名,,
2328,36.321,138.888,121.789,碓氷川,安中,,
2329,36.111,139.616,33.163,青毛堀川,花崎遊水地（外水位）,,
2330,36.07,139.691,46.56,青毛堀川,野久喜,,
2331,36.094,139.659,44.515,青毛堀川,葛梅,,
2332,36.1,139.653,40.859,青毛堀川,鷲宮,,
2333,36.088,139.766,12.625,五霞落川,五霞,,
2334,36.235,139.267,1.885,清水川,清水川調節池（外水位）,,
2335,35.816,139.767,10.064,毛長川,毛長川舎人,,
2336,35.823,139.747,7.635,毛長川,毛長川排水機場（上流水位）,,
2337,35.821,139.748,7.798,毛長川,毛長川排水機場（下流水位）,,
2338,35.805,139.793,13.128,毛長川,毛長川谷塚,,
2339,35.807,139.78,12.475,毛長川,毛長橋,,
2340,35.806,139.793,5.325,辰井川,辰井水門（内水位）,,
2341,35.824,139.787,1.958,辰井川,辰井柳島,,
2342,35.815,139.791,4.701,辰井川,谷塚調節池（外水位）,,
2343,35.831,139.777,1.138,辰井川,新郷遊水地（外水位）,,
2344,36.034,139.715,78.643,大落古利根川,杉戸,,
2345,36.04,139.745,1.015,大島新田調節池,大島新田調節池（内水位）,,
2346,36.048,139.729,20.892,大島新田調節池,大島新田調節池（上流外水位）,,
2347,36.037,139.745,4.014,大島新田調節池,大島新田調節池（下流外水位）,,
2348,36.16,139.407,14.002,上之調節池,上之調節池（内水位）,,
2349,36.235,139.267,1.885,清水川調節池,清水川調節池（内水位）,,
2350,36.107,139.619,33.392,花崎遊水地,花崎遊水地（内水位１）,,
2351,36.114,139.522,91.196,野通川,北根,,
2352,36.043,139.679,13.019,備前堀川,六軒橋,,
2353,36.01,139.738,13.735,姫宮落川,姫宮,,
2354,36.014,139.69,36.613,隼人堀川,千駄野,,
2355,35.957,139.671,3.726,深作川調節池,深作川調節池（内水位）,,
2356,35.958,139.671,3.13,深作川,深作川調節池（外水位）,,
2357,35.916,139.801,36.593,大吉調節池,大吉調節池（内水位）,,
2358,35.896,139.858,8.452,吉川調節池,吉川調節池（右岸水位）,,
2359,35.896,139.859,8.452,吉川調節池,吉川調節池（左岸水位）,,
2360,35.815,139.808,1.073,谷塚調節池,谷塚調節池（内水位）,,
2361,35.832,139.777,1.138,新郷遊水地,新郷遊水地（内水位）,,
2362,35.824,139.788,1.958,柳島調節池,柳島調節池（内水位）,,
2363,35.97,139.641,12.271,原市沼調節池,原市沼調節池（下の池-1内水位）,,
2364,35.97,139.641,12.271,原市沼川,原市沼調節池（下の池-1外水位）,,
2365,35.989,139.779,213.617,その他,倉松川流入部,,
2366,35.988,139.784,213.632,その他,中川流入部,,
2367,35.987,139.817,13.207,その他,１８号流入部,,
2368,35.889,139.601,32.908,荒川管内,植田谷堰（上流）,,
2369,35.89,139.601,32.908,荒川管内,植田谷堰（下流）,,
2370,35.847,139.685,8.273,荒川管内,上谷沼調節池（内水位）,,
2371,36.011,139.456,120.798,荒川管内,山王樋門（内水位）,,
2372,35.937,138.85,93.804,荒川,川又,,
2373,35.949,138.932,173.669,荒川,落合,,
2374,36.081,139.109,826.301,荒川,親鼻,,
2375,36.112,139.197,901.33,荒川,寄居,,
2376,36.135,139.282,941.617,荒川,植松橋,,
2377,36.138,139.378,968.033,荒川,熊谷,,
2378,36.084,139.438,974.003,荒川,大芦橋,,
2379,35.985,139.519,1203.673,荒川,太郎右衛門橋,,
2380,35.891,139.56,4.035,荒川,治水橋,,
2381,35.801,139.648,2063.129,荒川,笹目,,
2382,35.788,139.727,2095.346,荒川,岩淵水門（上）,,
2383,36.018,139.086,454.435,荒川,秩父橋,,
2384,36.081,139.109,826.301,荒川,親鼻橋,,
2385,36.119,139.242,925.341,荒川,花園橋,,
2386,35.856,139.604,42.946,荒川,鴨川排水機場（外水位）,,
2387,35.801,139.654,2063.36,荒川,笹目川排水機場（外水位）,,
2388,35.8,139.702,12.985,荒川,三領排水機場（外水位）,,
2389,35.793,139.728,110.997,荒川,芝川排水機場（外水位）,,
2390,35.784,139.745,118.563,芝川,芝川水門（裏）,,
2391,35.862,139.714,66.777,芝川,八丁橋,,
2392,35.895,139.665,31.862,芝川,大道橋,,
2393,35.85,139.708,74.071,芝川,柳根排水機場（外水位）,,
2394,35.847,139.708,85.588,芝川,根岸水門（外水位）,,
2395,35.795,139.728,110.919,芝川,芝川排水機場（内水位）,,
2396,35.821,139.727,104.33,芝川,青木水門,,
2397,35.821,139.727,104.33,芝川,旧芝川,,
2398,35.786,139.746,118.505,芝川,領家水門（旧芝川）,,
2399,35.92,139.644,21.25,芝川,芝川第７調節池（外水位）,,
2400,35.869,139.714,66.231,芝川,芝川第１調節池（外水位）,,
2401,35.833,139.584,304.215,新河岸川,志木,,
2402,35.88,139.537,124.474,新河岸川,新河岸川放水路上流,,
2403,35.804,139.628,387.195,新河岸川,新倉,,
2404,35.879,139.539,13.118,新河岸川,新河岸川放水路下流,,
2405,35.861,139.557,192.081,新河岸川,南畑橋,,
2406,35.829,139.59,312.016,新河岸川,宮戸橋,,
2407,35.886,139.524,121.709,新河岸川,養老橋,,
2408,35.89,139.517,119.668,新河岸川,九十川排水機場（外水位）,,
2409,35.797,139.615,8.872,新河岸川,越戸川新倉,,
2410,35.798,139.641,416.784,新河岸川,笹目橋,,
2411,35.803,139.683,6.026,菖蒲川,曲尺手橋,,
2412,35.929,139.599,19.801,鴨川,日進上,,
2413,35.91,139.599,24.925,鴨川,鴨川第１調節池（外水位）,,
2414,35.902,139.597,25.735,鴨川,鴨川第２調節池（外水位）,,
2415,35.857,139.605,42.902,鴨川,鴨川排水機場,,
2416,35.922,139.454,215.323,入間川,小ヶ谷,,
2417,35.956,139.474,217.109,入間川,入間川落合橋,,
2418,35.953,139.511,714.755,入間川,菅間,,
2419,35.855,139.304,93.363,入間川,岩根橋,,
2420,35.862,139.227,61.257,入間川,水明橋,,
2421,35.86,139.404,199.133,入間川,新富士見橋,,
2422,35.858,139.208,56.717,入間川,下河原,,
2423,35.869,139.262,84.833,入間川,小瀬戸,,
2424,35.844,139.319,95.882,入間川,矢川橋,,
2425,36.018,139.481,139.779,市野川,小見野,,
2426,36.046,139.414,42.838,市野川,天神橋,,
2427,36.018,139.483,139.812,市野川,松永橋,,
2428,36.018,139.438,91.64,市野川,慈雲寺橋,,
2429,36.012,139.456,122.864,市野川,山王樋門（外水位）,,
2430,36.013,139.013,121.182,赤平川,小判沢,,
2431,36.067,139.085,250.188,赤平川,皆野,,
2432,36.03,139.105,72.919,横瀬川,原谷橋,,
2433,35.923,138.918,51.439,大洞川,市ノ沢,,
2434,35.95,139.352,6.273,葛川,放水路分流点,,
2435,35.949,139.354,6.342,葛川,葛川放水路,,
2436,35.816,139.594,56.847,黒目川,浜崎,,
2437,35.763,139.544,28.262,黒目川,黒目川取水上,,
2438,35.786,139.511,48.717,柳瀬川,新柳瀬橋,,
2439,35.805,139.538,77.444,柳瀬川,清柳橋,,
2440,35.786,139.514,49.017,柳瀬川,清瀬橋,,
2441,35.792,139.455,3.304,東川,東川鉄橋,,
2442,35.806,139.514,3.163,東川,日比田調節池（内水位）,,
2443,35.804,139.513,7.635,東川,日比田調節池（外水位）,,
2444,35.782,139.508,13.773,空堀川,中里,,
2445,35.754,139.476,9.033,空堀川,丸山橋,,
2446,35.749,139.436,3.617,空堀川,高木橋,,
2447,35.752,139.398,1.279,空堀川,中砂橋,,
2448,35.919,139.51,18.573,九十川,二枚橋,,
2449,35.837,139.427,27.149,不老川,入曽橋,,
2450,35.805,139.384,8.791,不老川,大森調節池（外水位）,,
2451,35.833,139.416,26.51,不老川,入曽調節池（外水位）,,
2452,35.899,139.494,59.703,不老川,砂,,
2453,35.83,139.706,10.483,緑川,前川,,
2454,35.966,139.345,65.311,越辺川,今宿,,
2455,35.979,139.378,90.999,越辺川,入西,,
2456,35.956,139.474,217.109,越辺川,越辺川落合橋,,
2457,35.984,139.402,202.477,越辺川,高坂橋,,
2458,35.973,139.275,23.162,越辺川,梅園橋,,
2459,35.966,139.296,34.642,越辺川,春日橋,,
2460,35.988,139.437,373.031,越辺川,天神橋,,
2461,35.956,139.474,217.109,小畔川,小畔川落合橋,,
2462,35.935,139.442,40.382,小畔川,八幡橋,,
2463,36.019,139.382,153.843,都幾川,唐子橋,,
2464,36.008,139.421,157.804,都幾川,野本,,
2465,36.029,139.336,142.461,都幾川,月田橋,,
2466,36.01,139.295,39.047,都幾川,玉川橋,,
2467,35.977,139.391,101.089,高麗川,坂戸,,
2468,35.896,139.324,70.642,高麗川,出世橋,,
2469,35.91,139.232,39.483,高麗川,吾野橋,,
2470,35.844,139.386,21.973,霞川,霞橋,,
2471,35.808,139.314,6.442,霞川,霞川,,
2472,35.838,139.322,53.563,成木川,落合,,
2473,35.837,139.281,21.862,成木川,成木川,,
2474,35.821,139.275,8.019,黒沢川,黒沢川,,
2475,36.053,139.262,54.784,槻川,馬橋,,
2476,36.047,139.42,39.906,滑川,不動橋,,
2477,36.042,139.032,67.814,吉田川,吉田上橋,,
2478,36.041,139.032,67.792,吉田川,吉田,,
2479,36.094,139.41,32.836,和田吉野川,岡排水機場（外水位）,,
2480,36.092,139.429,44.09,和田吉野川,玉作,,
2481,35.847,139.684,8.182,藤右衛門川,上谷沼調節池（外水位）,,
2482,35.857,139.673,7.152,藤右衛門川,競馬場調節池（外水位）,,
2483,35.749,139.436,6.255,奈良橋川,奈良橋川,,
2484,35.77,139.619,23.084,白子川,向山,,
2485,35.77,139.612,22.57,白子川,越後山橋,,
2486,35.762,139.545,11.443,落合川,落合川取水下,,
2487,35.879,139.54,13.097,びん沼川,新河岸川放水路水門下流,,
2488,35.884,139.551,12.415,びん沼川,びん沼船渡橋（上）,,
2489,35.883,139.552,2.319,びん沼川,びん沼船渡橋（下）,,
2490,35.873,139.563,1.215,びん沼川,びん沼砂塚橋,,
2491,35.805,139.385,8.951,大森調節池,大森調節池（内水位）,,
2492,35.832,139.414,26.484,入曽調節池,入曽調節池（内水位）,,
2493,35.909,139.598,24.967,鴨川第１調節池,鴨川第１調節池（内水位）,,
2494,35.901,139.597,25.713,鴨川第２調節池,鴨川第２調節池（内水位）,,
2495,35.918,139.612,5.051,鴻沼川,十五条橋,,
2496,35.883,139.626,12.269,鴻沼川,下落合,,
2497,35.91,139.611,5.866,鴻沼川,鴻沼川神明橋,,
2498,35.899,139.619,9.391,鴻沼川,鴻沼川４１条橋,,
2499,35.857,139.672,7.152,競馬場調節池,競馬場調節池（内水位）,,
2500,35.803,139.681,6.026,戸田漕艇場,戸田漕艇場,,
2501,35.823,139.724,1.726,竪川,堅川,,
2502,35.822,139.725,14.035,竪川,堅川排水路,,
2503,35.786,139.749,6.641,新芝川,領家水門（新芝川）,,
2504,35.815,139.744,1.656,新芝川,毛長川排水機場（新芝川）,,
2505,35.803,139.755,2.973,新芝川,芝川マリーナ（外水位）,,
2506,35.919,139.643,21.262,芝川第７調節池,芝川第７調節池（内水位）,,
2507,35.866,139.548,35.87,蛇島調節池（右岸側）,蛇島調節池（右岸内水位）,,
2508,35.866,139.548,35.805,蛇島調節池（左岸側）,蛇島調節池（左岸内水位）,,
2509,35.803,139.755,2.973,芝川マリーナ,芝川マリーナ（内水位）,,
2510,35.899,139.619,9.391,鴻沼川地下河川,鴻沼川地下河川,,
2511,35.899,139.619,9.391,桜木町調節池,鴻沼川桜木調節池,,
2512,35.871,139.714,57.389,芝川第１調節池,芝川第１調節池（内水位）,,
2513,36.263,139.197,5105.694,利根川,八斗島,,
2514,36.24,139.381,5894.536,利根川,古戸,,
2515,36.194,139.515,6013.871,利根川,川俣,,
2516,36.144,139.702,8672.362,利根川,栗橋,,
2517,36.122,139.766,29.261,利根川,利根関宿,,
2518,36.103,139.789,8832.593,利根川,北関宿,,
2519,36.056,139.818,3.617,利根川,利根川１１５０,,
2520,36.042,139.833,8850.563,利根川,利根川１１２５,,
2521,36.017,139.864,4.647,利根川,利根川１０９０,,
2522,35.982,139.891,8951.104,利根川,芽吹橋,,
2523,35.922,139.978,11033.573,利根川,高野,,
2524,35.891,140.057,11084.525,利根川,取手,,
2525,35.87,140.128,12099.037,利根川,押付,,
2526,35.853,140.139,12100.016,利根川,布川,,
2527,35.852,140.236,544.062,利根川,須賀,,
2528,35.862,140.318,150.975,利根川,新川,,
2529,35.884,140.347,12982.537,利根川,金江津,,
2530,35.913,140.446,13003.419,利根川,川尻,,
2531,35.911,140.496,13119.883,利根川,横利根,,
2532,35.888,140.583,13.982,利根川,一之分目,,
2533,35.822,140.722,2.809,利根川,太田新田,,
2534,35.764,140.785,15445.054,利根川,荒波,,
2535,35.737,140.84,1.361,利根川,銚子,,
2536,36.391,139.06,1.557,利根川,県庁裏,,
2537,36.497,139.017,3164.166,利根川,大正橋,,
2538,36.683,138.994,574.203,利根川,月夜野橋,,
2539,35.838,140.695,1.735,利根川,黒部（表）,,
2540,35.743,140.858,15502.01,利根川,河口端,,
2541,35.838,140.704,13245.48,利根川,河口堰上流,,
2542,35.838,140.704,13245.48,利根川,河口堰下流,,
2543,36.09,139.776,12.419,江戸川,西関宿,,
2544,36.066,139.788,1.086,江戸川,江戸川,左岸,55.5ｋ
2545,35.992,139.82,12.963,江戸川,東金野井,,
2546,35.981,139.827,14.867,江戸川,江戸川,左岸,44.5ｋ
2547,35.938,139.85,30.966,江戸川,野田,,
2548,35.874,139.897,36.158,江戸川,江戸川,左岸,30.5ｋ
2549,35.851,139.894,79.977,江戸川,流山,,
2550,35.782,139.894,132.221,江戸川,松戸,,
2551,35.738,139.902,137.38,江戸川,市川,,
2552,35.703,139.921,139.756,江戸川,可動堰上,,
2553,35.701,139.926,139.926,江戸川,可動堰下,,
2554,35.682,139.946,149.413,江戸川,妙典,,
2555,35.736,139.926,33.515,真間川,須和田,,
2556,35.72,139.935,63.47,真間川,鬼越,,
2557,35.915,139.902,22.533,利根運河,運河,,
2558,35.702,139.917,139.661,旧江戸川,江戸川水門上,,
2559,35.701,139.918,139.756,旧江戸川,江戸川水門下,,
2560,35.661,139.888,8.632,旧江戸川,堀江,,
2561,35.681,139.893,6.148,旧江戸川,旧江戸川,,
2562,35.681,139.887,6.289,旧江戸川,今井水門,,
2563,35.754,140.775,18.721,高田川,高田川,,
2564,35.789,140.253,17.078,北印旛沼,北印旛沼,,
2565,35.677,140.096,43.207,印旛放水路,天戸,,
2566,35.67,140.07,53.011,印旛放水路,長作,,
2567,35.657,140.064,56.971,印旛放水路,検見川,,
2568,35.831,140.594,27.628,黒部川,山田,,
2569,35.857,140.611,70.26,黒部川,新開橋,,
2570,35.836,140.693,1.735,黒部川,黒部（裏）,,
2571,35.958,140.514,1593.536,常陸利根川,牛堀,,
2572,35.842,140.708,2133.02,常陸利根川,波崎上,,
2573,35.841,140.709,2133.02,常陸利根川,波崎下,,
2574,35.937,140.497,2.035,横利根川,新横利根,,
2575,35.891,140.456,51.8,大須賀川,谷中,,
2576,35.811,140.315,67.185,根木名川,新妻,,
2577,35.839,140.235,528.705,長門川,安食内水,,
2578,35.868,139.988,31.516,手賀沼,北柏,,
2579,35.851,140.065,95.233,手賀沼,手賀沼,,
2580,35.896,140.037,11053.066,田中調節池,田中外水位,,
2581,35.896,140.037,11053.066,田中調節池,田中内水位,,
2582,35.887,140.05,26.584,田中調節池,青山水門外水位,,
2583,35.887,140.05,26.584,田中調節池,青山水門内水位,,
2584,35.959,139.929,9216.931,菅生調節池,菅生外水位,,
2585,35.959,139.929,9216.931,菅生調節池,菅生内水位,,
2586,35.953,139.935,9224.076,菅生調節池,大木水門内水位,,
2587,35.953,139.934,9224.076,菅生調節池,大木水門外水位,,
2588,35.848,139.921,17.924,坂川,幸田,,
2589,35.83,139.907,21.006,坂川,大谷口新田,,
2590,35.823,139.898,28.722,坂川,神明堀（外）,,
2591,35.823,139.898,28.722,坂川,神明堀（内）,,
2592,35.79,139.899,34.76,坂川,古ヶ崎,,
2593,35.813,139.902,3.084,坂川,馬橋,,
2594,35.761,139.894,1.08,坂川,中矢切,,
2595,35.748,139.899,136.906,坂川,柳原内水位,,
