ID,lat_mod,lon_mod,area_mod,rivname,locname
1793,33,132.932,-9999,後川,大用寺田
1794,33.027,132.931,146,後川,秋田
1795,33.039,132.939,-9999,後川,坂折
1796,33.222,132.728,-9999,広見川,吉野
1797,33.214,132.974,-9999,梼原川,小石
1798,33.208,133.129,-9999,四万十川,窪川
1799,33.004,132.897,-9999,四万十川,入田
1800,32.935,132.98,-9999,四万十川,初崎
1801,33.029,132.933,-9999,後川,麻生
1802,33.011,132.912,-9999,岩田川,岩田
1803,32.965,132.976,-9999,竹島川,竹島川
1804,32.933,132.809,21.7,中筋川,黒川
1805,32.919,132.805,11.35,中筋川,久礼広橋
1806,33.001,132.829,12.98,横瀬川,下向橋
1807,32.922,132.826,4.12,清水川,清水川橋
1808,33.574,133.173,945,仁淀川,川口
1809,33.553,133.414,1463,仁淀川,伊野（無堤）
1810,33.521,133.429,-9999,仁淀川,八田
1811,33.523,133.43,-9999,仁淀川,新八田
1812,33.494,133.448,-9999,仁淀川,中島
1813,33.467,133.481,-9999,仁淀川,仁西
1814,33.608,133.172,133.2,土居川,池川
1815,33.607,133.298,164.97,上八川川,下八川
1816,33.542,133.43,14.7,宇治川,砂ケ森
1817,33.54,133.43,14.7,宇治川,新砂ケ森
1818,33.529,133.355,-9999,日下川,本郷（旧：岩目地）
1819,33.544,133.43,5.28,早稲川,駅南
1820,33.489,133.449,5.28,波介川,小野橋
1821,33.623,132.979,-9999,面河川,仕出
1822,33.539,133.124,-9999,仁淀川,森
1823,33.534,133.25,-9999,仁淀川,越知
1824,33.57,133.326,-9999,仁淀川,不動
1825,33.548,133.394,-9999,仁淀川,加田
1826,33.591,133.693,468,物部川,戸板島
1827,33.568,133.682,468,物部川,深渕（無堤）
1828,33.537,133.689,508.2,物部川,吉川
1829,33.941,134.622,-9999,那賀川,古庄
1830,33.853,134.481,-9999,那賀川,和食
1831,33.927,134.702,-9999,派川那賀川,豊益
1832,33.906,134.619,-9999,桑野川,大原
1833,33.896,134.616,-9999,桑野川,明谷
1834,33.929,134.576,-9999,那賀川,久留米田
1835,33.942,134.591,-9999,那賀川,古毛
1836,33.86,134.501,-9999,那賀川,和食下流
1837,33.921,134.551,-9999,那賀川,加茂谷
1838,33.854,134.285,-9999,坂州木頭川,名古ノ瀬
1839,34.078,134.581,3423,吉野川,沖ノ洲
1840,34.108,134.446,-9999,吉野川,第十
1841,34.089,134.387,-9999,吉野川,西条大橋
1842,34.088,134.346,-9999,吉野川,中央橋
1843,34.072,134.237,-9999,吉野川,瀬詰
1844,34.024,134.224,8,奥野井谷川,大内
1845,34.065,134.194,-9999,吉野川,岩津（無堤）
1846,34.044,134.051,-9999,吉野川,中藪
1847,34.034,133.969,-9999,吉野川,江口
1848,34.033,133.842,-9999,吉野川,池田（無堤）
1849,33.89,133.816,225.6,祖谷川,祖谷
1850,33.862,133.78,1079,吉野川,大歩危
1851,33.789,133.737,-9999,吉野川,豊永
1852,34.138,134.473,-9999,旧吉野川,大寺橋（廃止）
1853,34.11,134.448,-9999,旧吉野川,旧吉野川
1854,34.124,134.438,-9999,宮川内谷川,矢武大橋
1855,34.093,134.386,0,吉野川,一条南橋（廃止）
1857,34.14,134.47,-9999,旧吉野川,大寺橋
1858,34.099,134.424,-9999,吉野川,高瀬橋
1859,34.037,134.158,181,穴吹川,天神橋
1860,34.023,134.065,130.3,貞光川,貞光
1861,34.03,134.031,51.9,半田川,田井
1862,33.911,133.505,-9999,銅山川,豊坂
1863,33.794,133.757,-9999,南小川,南小川
1864,33.783,133.698,-9999,穴内川,穴内川
1865,33.78,133.663,-9999,立川川,立川川
1866,34.287,133.813,136.5,土器川,丸亀橋
1867,34.198,133.842,106.7,土器川,祓川橋
1868,34.174,133.889,90,土器川,常包橋
1869,34.164,133.926,72.1,土器川,御用橋
1870,34.151,133.948,59.6,土器川,天川
1871,34.117,133.972,37.7,土器川,明神
1872,34.186,133.877,99,土器川,大川（取水口）
1873,34.184,133.88,98.3,土器川,大川（本川）
1874,34.131,134.004,9.4,前の川,前の川上流
1875,34.264,133.831,120.9,土器川,高柳橋
1876,33.554,130.733,42,遠賀川,大隈
1877,33.661,130.689,292,遠賀川,川島
1878,33.74,130.73,366,遠賀川,勘六橋
1879,33.75,130.732,695,遠賀川,日の出橋
1880,33.792,130.711,887,遠賀川,唐熊
1881,33.816,130.707,925,遠賀川,中間
1882,33.619,130.675,113,穂波川,秋松橋
1883,33.569,130.852,76,彦山川,添田
1884,33.649,130.812,127,彦山川,伊田
1885,33.699,130.772,309,彦山川,赤池
1886,33.733,130.733,326,彦山川,中島
1887,33.666,130.812,47,金辺川,夏吉
1888,33.631,130.793,72,中元寺川,春日橋
1889,33.724,130.673,123,犬鳴川,宮田橋
1890,33.723,130.664,46,八木山川,生見
1891,33.783,130.733,8,笹尾川,野面
1892,33.799,130.726,13,黒川,石園
1893,33.811,130.673,31,西川,木月
1894,33.891,130.674,59,西川,祇園橋
1895,33.268,129.963,91,松浦川,桃の川橋
1896,33.3,129.967,120,松浦川,川西橋
1897,33.348,129.993,150,松浦川,和田山橋
1898,33.366,130.004,275,松浦川,牟田部
1899,33.41,129.984,398.8,松浦川,養母田
1900,33.447,129.986,434,松浦川,松浦橋
1901,33.312,130.073,38.5,厳木川,中島橋
1902,33.351,130.013,93,厳木川,浦の川橋
1903,33.37,129.948,-9999,徳須恵川,上徳須恵
1904,33.376,129.953,71,徳須恵川,徳須恵橋
1905,33.34,130.111,-9999,厳木川,野々平
1906,33.325,130.096,-9999,厳木川,観音橋
1907,32.908,130.026,8.91,富川,富川
1908,32.895,130.025,17.5,本明川,琴川橋
1909,32.852,130.045,35.8,本明川,裏山
1910,32.835,130.065,87,半造川,埋津
1911,32.836,130.074,18.5,半造川,半造橋
1912,32.859,130.086,86,本明川,不知火
1913,32.851,130.055,3.7,福田川,福田
1914,33.172,130.039,28.1,六角川,溝ノ上
1915,33.175,130.048,32.3,六角川,潮見橋
1916,33.185,130.049,-9999,六角川,大日堰
1917,33.214,130.074,93.2,六角川,新橋
1918,33.196,130.141,146,六角川,六角橋
1919,33.203,130.188,146,六角川,河口堰
1920,33.201,130.197,333.5,六角川,住ノ江橋
1921,33.193,130.02,-9999,武雄川,武雄川
1922,33.262,130.085,26.7,牛津川,浦町橋
1923,33.276,130.148,95,牛津川,妙見橋
1924,33.246,130.195,121,牛津川,砥川大橋
1925,33.263,130.189,-9999,晴気川,晴気川
1926,33.331,130.268,225.5,嘉瀬川,川上
1927,33.278,130.254,230.9,嘉瀬川,池森
1928,33.246,130.244,253.8,嘉瀬川,徳万
1929,33.224,130.253,254.5,嘉瀬川,久保田
1930,33.304,130.204,18.1,祗園川,祇園
1931,33.271,130.235,20.5,祗園川,深町
1932,33.28,130.281,-9999,多布施川,植木
1933,33.369,130.207,-9999,嘉瀬川,宮ノ渕
1934,33.439,130.205,-9999,神水川,中原
1935,33.251,130.971,532.8,筑後川,小平
1936,33.306,130.943,1125,筑後川,小渕
1937,33.313,130.931,1176,筑後川,隈
1938,33.346,130.832,1443,筑後川,荒瀬
1939,33.364,130.753,1566,筑後川,恵蘇ノ宿
1940,33.353,130.632,1812,筑後川,片ノ瀬
1941,33.319,130.494,2295,筑後川,瀬ノ下
1942,33.216,130.365,2878,筑後川,若津
1943,33.298,130.964,540.5,玖珠川,小ヶ瀬
1944,33.33,130.934,130.2,花月川,花月
1945,33.342,130.789,68,隈上川,西隈ノ上
1946,33.381,130.661,98,佐田川,金丸橋
1947,33.381,130.634,78,小石原川,栄田橋
1948,33.343,130.691,50,巨瀬川,中央橋
1949,33.377,130.551,167,宝満川,端間
1950,33.313,130.367,50.8,城原川,日出来橋
1951,33.319,130.387,29.6,田手川,田手橋
1952,33.356,130.362,-9999,城原川,仁比山
1953,33.259,130.374,-9999,城原川,柴尾橋
1954,33.291,130.319,-9999,巨勢川,東渕
1955,33.295,130.314,-9999,巨勢川,東名
1956,33.298,130.303,-9999,黒川,廿橋
1957,33.184,131.033,286,筑後川,杖立
1958,33.23,130.983,512.5,筑後川,小五馬
1959,33.275,130.954,579,筑後川,千丈
1960,33.134,130.942,63,津江川,栃野
1961,33.11,130.961,39,川原川,川原
1962,33.118,130.969,39,上野田川,上野田
1963,33.277,131.118,-9999,玖珠川,竹中
1964,33.183,130.505,460,矢部川,船小屋
1965,33.121,130.439,499,矢部川,浦島橋
1966,33.12,130.473,43,飯江川,安手橋
1967,32.956,130.793,152,菊池川,広瀬
1968,32.98,130.735,331.7,菊池川,中富
1969,32.993,130.72,554,菊池川,分田
1970,33.011,130.687,586,菊池川,山鹿
1971,33.024,130.624,767.1,菊池川,菰田
1972,32.938,130.583,906,菊池川,玉名
1973,32.894,130.536,995,菊池川,滑石
1974,32.919,130.461,-9999,菊池川,長洲
1975,32.986,130.807,44,迫間川,隈府
1976,32.933,130.733,156,合志川,佐野
1977,32.971,130.727,203.8,合志川,芦原
1978,33.041,130.678,109.8,岩野川,城
1979,32.938,130.562,18.2,繁根木川,岩崎
1980,32.978,130.745,87.9,上内田川,袋田
1981,32.972,130.754,69.4,迫間川,高田（廃止）
1982,33.07,130.862,9.6,迫間川,穴川
1983,33.058,130.873,6.2,鳳来川,鳳来
1984,32.988,130.828,-9999,菊池川,築地堰NO１
1985,32.988,130.828,-9999,菊池川,築地堰NO２
1986,32.859,130.874,425,白川,陣内
1987,32.811,130.721,475,白川,子飼橋
1988,32.798,130.712,470.6,白川,銀座橋
1989,32.796,130.707,477,白川,代継橋
1990,32.775,130.636,480,白川,小島
1991,32.85,131.007,149,白川,妙見橋
1992,32.874,130.959,386,白川,立野
1993,32.642,130.834,581,緑川,上揚
1994,32.645,130.807,519,緑川,中甲橋
1995,32.735,130.739,681,緑川,城南
1996,32.718,130.608,1100,緑川,網津
1997,32.72,130.874,63.2,御船川,川鴫橋
1998,32.701,130.825,115.5,御船川,横野
1999,32.712,130.797,120,御船川,御船
2000,32.759,130.753,220,加勢川,大六橋
2001,32.721,130.677,62.4,浜戸川,富合
2002,32.638,130.983,302,緑川,津留
2003,32.269,130.941,250,球磨川,多良木
2004,32.243,130.873,435,球磨川,深田
2005,32.211,130.819,485,球磨川,一武
2006,32.213,130.767,1137,球磨川,人吉
2007,32.24,130.686,1464,球磨川,渡
2008,32.29,130.605,1601,球磨川,大野
2009,32.462,130.656,1856,球磨川,横石
2010,32.501,130.622,1873,球磨川,萩原
2011,32.495,130.601,1875.8,球磨川,柳橋
2012,32.477,130.571,1877,球磨川,金剛
2013,32.502,130.598,1876.45,前川,前川
2014,32.442,130.857,227,川辺川,五木宮園
2015,32.305,130.846,491,川辺川,四浦
2016,32.224,130.794,530,川辺川,柳瀬
2017,32.059,130.781,227,川内川,上真幸
2018,32.051,130.764,246,川内川,真幸
2019,32.012,130.742,284,川内川,吉松
2020,31.953,130.716,339,川内川,栗野橋
2021,31.986,130.665,390,川内川,湯之尾
2022,32.006,130.629,428,川内川,荒田
2023,31.937,130.467,883,川内川,湯田
2024,31.909,130.454,1032,川内川,宮之城
2025,31.856,130.389,1153,川内川,倉野橋
2026,31.863,130.336,1348,川内川,斧渕
2027,31.823,130.311,1425,川内川,川内
2028,32.032,130.615,245,羽月川,花北
2029,32.016,130.599,720,川内川,鈴之瀬
2030,31.398,130.856,46,肝属川,王子橋
2031,31.384,130.853,49,肝属川,朝日橋
2032,31.365,130.883,-9999,肝属川,大正橋
2033,31.356,130.902,-9999,肝属川,馬込橋
2034,31.362,130.947,244,肝属川,高良橋
2035,31.361,130.974,450,肝属川,俣瀬
2036,31.357,131.013,485,肝属川,波見
2037,31.378,130.85,10.2,下谷川,鉄道橋
2038,31.374,130.858,15.6,下谷川,田崎大橋
2039,31.344,130.902,62,姶良川,姶良橋
2040,31.298,130.958,34,高山川,川添下橋
2041,31.347,130.944,54,高山川,高山橋
2042,31.392,130.961,120,串良川,豊栄
2043,31.72,131.052,160,大淀川,岳下
2044,31.767,131.066,359,大淀川,乙房
2045,31.784,131.077,512,大淀川,広瀬
2046,31.808,131.117,598,大淀川,王子橋
2047,31.86,131.113,861,大淀川,樋渡
2048,31.955,131.301,1564,大淀川,高岡
2049,31.955,131.399,2126,大淀川,柏田
2050,31.907,131.421,2174.9,大淀川,宮崎
2051,31.891,131.45,2176,大淀川,姥ヶ島
2052,31.994,131.246,143.4,本庄川,綾南橋
2053,31.984,131.319,381,本庄川,嵐田
2054,31.96,131.373,505.3,本庄川,柳瀬
2055,32.003,131.269,216,綾北川,入野橋
2056,31.989,131.353,101,深年川,太田原
2057,32.163,131.474,396.3,小丸川,高城
2058,32.139,131.516,433,小丸川,小丸大橋
2059,32.13,131.525,437.8,小丸川,御屋敷
2060,32.121,131.509,20,宮田川,欄干橋
2061,32.604,131.47,878,五ヶ瀬川,巳
2062,32.563,131.619,1044,五ヶ瀬川,三輪
2063,32.582,131.639,1072,五ヶ瀬川,松山
2064,32.579,131.666,1053,大瀬川,三ツ瀬
2065,32.582,131.697,1088,大瀬川,鷺島
2066,32.61,131.631,124,祝子川,佐野
2067,32.6,131.677,137,祝子川,祝子
2068,32.684,131.696,519,北川,熊田
2069,32.671,131.704,519,北川,長井
2070,32.949,131.771,102,番匠川,小川橋
2071,32.961,131.816,207,番匠川,白山
2072,32.957,131.846,278,番匠川,番匠橋
2073,32.953,131.885,310,番匠川,長瀬橋
2074,32.963,131.929,464,番匠川,灘
2075,32.912,131.796,71,久留須川,間庭橋
2076,32.976,131.847,63,井崎川,蕨野橋
2077,32.928,131.876,87,堅田川,堅田橋
2078,33.074,131.636,1239,大野川,犬飼
2079,33.162,131.649,1381,大野川,白滝橋
2080,33.194,131.682,1421,大野川,大津留
2081,33.262,131.701,1434,大野川,家島
2082,33.238,131.7,1432,大野川,鶴崎橋
2083,33.255,131.674,25,乙津川,海原
2084,33.169,131.639,16.2,判田川,昆布刈橋
2085,33.195,131.512,412,大分川,同尻
2086,33.205,131.587,494,大分川,明磧橋
2087,33.202,131.605,601,大分川,府内大橋
2088,33.216,131.615,625,大分川,広瀬橋
2089,33.248,131.621,650,大分川,弁天島
2090,33.215,131.55,53,賀来川,宮苑
2091,33.178,131.554,93,七瀬川,胡麻鶴
2092,33.134,131.504,39,七瀬川,原村
2093,33.429,131.098,143,山国川,下郷
2094,33.449,131.117,294,山国川,柿坂
2095,33.493,131.171,437,山国川,上曽木
2096,33.516,131.168,464,山国川,新原井
2097,33.57,131.182,483,山国川,下唐原
2098,33.598,131.179,534,山国川,金谷
2099,33.616,131.186,535,山国川,小祝
2100,33.608,131.188,0,中津川,北門橋
2101,33.414,131.158,34,山移川,馬場
2102,33.864,135.855,778,北山川,久重
2103,26.581,128.113,7.1,有津川,有津（廃止）
2104,26.577,128.045,4,大浦川,大浦（廃止）
2105,38.124,139.924,-9999,置賜野川,合地沢
2106,38.095,139.981,-9999,置賜野川,平山
