GRDC Station Number,Latitude,Longitude,Catchment Area,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
6335550,48.559906005859375,9.266819,161,Riederich,ERMS,DE,2020/1/31,2018/5/24,6335602,320.57000732421875
6335551,48.51144027709961,9.151827812194824,161.30999755859375,Wannweil,ECHAZ,DE,2020/1/31,2018/5/24,6335602,-999
6335560,48.380714416503906,8.886824607849121,131.5,Rangendingen,STARZEL,DE,2020/1/31,2018/5/24,6335602,417.7799987792969
6335565,48.403621673583984,8.777782440185547,330.5,Bad Imnau,EYACH,DE,2020/1/31,2018/5/24,6335602,-999
6335570,48.58438491821289,8.125898361206055,53.400001525878906,Kappelrodeck,ACHER,DE,2020/1/31,2018/5/24,6335200,-999
6335580,48.34041976928711,7.868864059448242,1301.0999755859375,Lahr,SCHUTTER,DE,2020/1/31,2018/5/24,6335200,166.8000030517578
6335600,49.43824768066406,9.005031586,12710,Rockenau-Ska,NECKAR,DE,2020/1/31,2018/5/24,6335180,120.04000091552734
6335601,49.07339859008789,9.145666122436523,7916,Lauffen,NECKAR,DE,2020/1/31,2018/5/24,6335600,160
6335602,48.707000732421875,9.418999671936035,3995,Plochingen,NECKAR,DE,2020/1/31,2018/5/24,6335601,245.75999450683594
6335603,48.16822814941406,8.618247985839844,454,Rottweil,NECKAR,DE,2020/1/31,2018/5/24,6335602,549.4699707
6335604,48.53105545043945,9.150635719299316,-999,Kirchentellinsfurt,NECKAR,DE,2020/1/31,2018/5/24,6335603,-999
6335606,48.675445556640625,9.38210392,-999,Wendlingen (Kla),NECKAR,DE,2020/1/31,2018/5/24,6335600,-999
6335610,49.321956634521484,8.818846702575684,259.4700012207031,Meckesheim,ELSENZ,DE,2020/1/31,2018/5/24,6335180,143.39999389648438
6335620,49.34587478637695,9.128615379333496,155,Mosbach,ELZ,DE,2020/1/31,2018/5/24,6335621,155
6335621,48.11906814575195,7.990062236785889,303,Gutach / Elz,ELZ,DE,2020/1/31,2018/5/24,6335180,286.5
6335635,49.249141693115234,9.456836700439453,152,Ohrnberg,OHRN,DE,2020/1/31,2018/5/24,6335300,183.99000549316406
6335640,49.00809097290039,8.515945434570312,235,Berghausen,PFINZ,DE,2020/1/31,2018/5/24,6335170,122.2699966430664
6335650,48.884361267089844,8.698923110961914,417.0799865722656,Pforzheim / Wuerm,WURM,DE,2020/1/31,2018/5/24,6335601,265.07000732421875
6335651,48.724098205566406,8.897686004638672,238.2899932861328,Schafhausen,WURM,DE,2020/1/31,2018/5/24,6335650,-999
6335660,48.89706039428711,8.729502678,1476,Pforzheim / Enz,ENZ,DE,2020/1/31,2018/5/24,6335606,244.5500030517578
6335665,48.69567871,9.318532943725586,127.11000061035156,Denkendorf,KORSCH,DE,2020/1/31,2018/5/24,6335660,243.6999969482422
6335670,48.82379913330078,8.709660530090332,705,Unterreichenbach,NAGOLD,DE,2020/1/31,2018/5/24,6335606,293.7600098
6335671,48.58648681640625,8.603951454162598,134.39999389648438,Altensteig,NAGOLD,DE,2020/1/31,2018/5/24,6335670,439.57000732421875
6335675,48.95929718017578,9.261205673217773,506,Murr,MURR,DE,2020/1/31,2018/5/24,6335606,192.0399932861328
6335676,48.98411942,9.458716393,180,Opperweiler,MURR,DE,2020/1/31,2018/5/24,6335675,257.29998779296875
6335677,48.98537826538086,9.740555763244629,125.9000015258789,Mittelrot,FICHTENBERGER ROT,DE,2020/1/31,2018/5/24,6335676,334.8599853515625
6335680,48.93254852294922,10.13961410522461,178.58999633789062,Schwabsberg,JAGST,DE,2020/1/31,2018/5/24,6335681,434.29998779296875
6335681,49.268550872802734,9.219941139221191,1825,Untergriesheim,JAGST,DE,2020/1/31,2018/5/24,6335600,148.69000244140625
6335690,48.84735870361328,9.315815925598145,569,Neustadt,REMS,DE,2020/1/31,2018/5/24,6335601,218.14999389648438
6335695,48.712581634521484,9.418433189,704,Plochingen,FILS,DE,2020/1/31,2018/5/24,6335602,251.60000610351562
6335696,48.62276077270508,9.839280128479004,137.60000610351562,Geislingen (Bruecke),FILS,DE,2020/1/31,2018/5/24,6335695,-999
6335697,49.140838623046875,9.851501465,259.6700134277344,Unterscheffach,BUHLER,DE,2020/1/31,2018/5/24,6335695,-999
6335700,48.66999816894531,9.390000343322754,178.72999572753906,Oberensingen,AICH,DE,2020/1/31,2018/5/24,6335602,-999
6335710,48.81871414,8.297142982,468.79998779296875,Bad Rotenfels,MURG,DE,2020/1/31,2018/5/24,6335200,132.19000244140625
6335720,48.24000168,8.212932586669922,145,Gutach / Gutach,GUTACH,DE,2020/1/31,2018/5/24,6335125,309.79998779296875
6335725,48.31702423095703,8.217125893,127,Oberwolfach,WOLFACH,DE,2020/1/31,2018/5/24,6335125,276.9200134277344
6335730,47.699493408203125,7.845407962799072,209,Zell,WIESE,DE,2020/1/31,2018/5/24,6935051,423.6000061035156
6335735,48.49008560180664,8.145404815673828,107.69999694824219,Ramsbach-Birkhof,RENCH,DE,2020/1/31,2018/5/24,6335400,245.36000061035156
6335800,49.95116424560547,10.873488426208496,4251,Kemmern,MAIN,DE,2020/1/31,2018/5/24,6335303,230
6335810,49.94782257080078,11.578934669494629,333,Bayreuth,ROTER MAIN,DE,2020/1/31,2018/5/24,6335800,332.6000061035156
6335820,49.36697769165039,11.380000114440918,209,Rasch,SCHWARZACH,DE,2020/1/31,2018/5/24,6335810,373.9899902
6335830,49.156612396240234,8.633705139160156,161.10000610351562,Ubstadt,KRAICHBACH,DE,2020/1/31,2018/5/24,6335302,113.70999908447266
6336050,50.14335250854492,7.168275833129883,27088,Cochem,MOSELLE RIVER,DE,2020/1/31,2018/5/24,6335070,77
6336500,49.73218918,6.626852989196777,23857,Trier Up,MOSELLE RIVER,DE,2020/1/31,2018/5/24,6336050,121
6336510,49.888832092285156,6.465750217437744,266,Alsdorf-Oberecken,NIMS,DE,2020/1/31,2018/5/24,6336500,208.67999267578125
6336800,49.47257614135742,6.369034767150879,11522,Perl,MOSELLE RIVER,DE,2020/1/31,2018/5/24,6336500,138.5
6336900,49.40892791748047,6.648421764373779,6983,Fremersdorf,SAAR RIVER,DE,2020/1/31,2018/5/24,6336500,165.5
6336910,49.34230041503906,6.5927348136901855,1337.4000244140625,Niedaltdorf,NIED,DE,2020/1/31,2018/5/24,6336900,184.16000366210938
6336920,49.134788513183594,7.181268215179443,1798,Reinheim,BLIES,DE,2020/1/31,2018/5/24,6336900,206.6300048828125
6336930,49.37643814086914,6.787766933441162,715.7999877929688,Nalbach,PRIMS,DE,2020/1/31,2018/5/24,6336900,188.25
6337050,52.82849121,8.473614692687988,1313,Colnrade Op,HUNTE,DE,2020/1/31,2018/5/24,-999,22.959999084472656
6337060,53.07577133178711,9.205753326416016,955,Hellwege Schleuse,WUMME,DE,2020/1/31,2018/5/24,-999,11.899999618530273
6337100,52.17599868774414,8.862000465393066,17618,Vlotho,WESER,DE,2020/1/31,2018/5/24,6337518,41.65999984741211
6337200,52.9640007,9.125,37720,Intschede,WESER,DE,2020/1/31,2018/5/24,-999,4.789999961853027
6337250,52.78900146484375,9.383000373840332,14730,Rethem,ALLER,DE,2020/1/31,2018/5/24,6337200,14.31000042
6337300,51.36647415161133,9.757545471191406,14.300000190734863,Ziegenhagen 1,RAUTENBACH,DE,2020/1/31,2018/5/24,6337513,191.9499969482422
6337310,50.98070145,10.315220832824707,305.20001220703125,Eisenach-Petersberg,HORSEL,DE,2020/1/31,2018/5/24,6337512,216.30999755859375
6337320,50.837039947509766,10.08582592010498,214,Dorndorf 2,FELDA,DE,2020/1/31,2018/5/24,6337512,234.02000427246094
6337330,50.71820068359375,10.400272369384766,153,Mittelschmalkalden,SCHMALKALDE,DE,2020/1/31,2018/5/24,6337511,268.5799865722656
6337340,50.54556655883789,10.47564697265625,321,Ellingshausen,HASEL,DE,2020/1/31,2018/5/24,6337511,306.6000061035156
6337350,50.496463775634766,10.722448348999023,256,Rappelsdorf,SCHLEUSE,DE,2020/1/31,2018/5/24,6337511,355.1600036621094
6337400,51.42599868774414,9.640999794006348,12442,Hann.-Muenden,WESER,DE,2020/1/31,2018/5/24,6337519,114.94999694824219
6337410,50.805049896240234,9.731472015,421.79998779296875,Hermannspiegel,HAUNE,DE,2020/1/31,2018/5/24,6337508,212.35000610351562
6337500,51.85687255859375,9.939931869506836,2916,Greene,LEINE,DE,2020/1/31,2018/5/24,6337509,94.98000336
6337501,52.68199920654297,9.704000473022461,7209,Marklendorf,ALLER,DE,2020/1/31,2018/5/24,6337250,23.010000228881836
6337502,52.62200164794922,10.062999725341797,4374,Celle,ALLER,DE,2020/1/31,2018/5/24,6337501,31.799999237060547
6337503,51.38311004638672,8.728343963623047,103,Helminghausen,DIEMEL,DE,2020/1/31,2018/5/24,6337516,336.9700012207031
6337504,51.155677795410156,8.898181915283203,1202,Schmittlotheim,EDER,DE,2020/1/31,2018/5/24,6337505,245.8699951171875
6337505,51.16771697998047,9.087223052978516,1452,Affoldern,EDER,DE,2020/1/31,2018/5/24,6337400,193.19000244140625
6337506,51.19300079345703,9.498000144958496,2975,Grebenau,FULDA,DE,2020/1/31,2018/5/24,6337507,151.02999877929688
6337507,51.22700119018555,9.468999862670898,6366,Guntershausen,FULDA,DE,2020/1/31,2018/5/24,6337400,140.88999938964844
6337508,51.00400161743164,9.720000267028809,2523,Rotenburg,FULDA,DE,2020/1/31,2018/5/24,6337506,179.5399932861328
6337509,52.38800048828125,9.675999641418457,5304,Herrenhausen,LEINE,DE,2020/1/31,2018/5/24,6337510,43.810001373291016
6337510,52.68299865722656,9.604000091552734,6443,Schwarmstedt,LEINE,DE,2020/1/31,2018/5/24,6337250,21
6337511,51.27092361450195,9.974832534790039,5166,Allendorf (Bad Sooden),WERRA,DE,2020/1/31,2018/5/24,6337513,143.52000427246094
6337512,51.125,10.196999549865723,4302,Heldra,WERRA,DE,2020/1/31,2018/5/24,6337511,168.02000427246094
6337513,51.40800094604492,9.708999633789062,5487,Letzter Heller,WERRA,DE,2020/1/31,2018/5/24,6337400,117.4000015258789
6337514,51.972999572753906,9.515999794006348,15924,Bodenwerder,WESER,DE,2020/1/31,2018/5/24,6337100,69.38999938964844
6337515,52.85200119018555,9.211000442504883,22110,Doerverden,WESER,DE,2020/1/31,2018/5/24,6337200,7.989999771118164
6337516,51.64799880981445,9.437999725341797,14794,Karlshafen,WESER,DE,2020/1/31,2018/5/24,6337514,94.05000305175781
6337517,52.59400177001953,9.112999916,19910,Liebenau,WESER,DE,2020/1/31,2018/5/24,6337515,20
6337518,52.249000549316406,8.921999931,19162,Porta,WESER,DE,2020/1/31,2018/5/24,6337517,37.040000915527344
6337519,51.625,9.520000457763672,12996,Wahmbeck,WESER,DE,2020/1/31,2018/5/24,6337516,98
6337520,51.03529739379883,8.623724937438965,489.70001220703125,Auhammer,EDER,DE,2020/1/31,2018/5/24,6337504,-999
6337521,51.03144454956055,8.386279106140137,-999,Raumland,EDER,DE,2020/1/31,2018/5/24,6337520,-999
6337530,50.59995651245117,9.642059326171875,561,Kaemmerzell,FULDA,DE,2020/1/31,2018/5/24,6337508,235.69000244140625
6337540,51.37870407104492,9.970453262329102,634,Goettingen,LEINE,DE,2020/1/31,2018/5/24,6337500,142.02000427246094
6337541,51.40711212158203,9.936841011047363,319,Reckershausen,LEINE,DE,2020/1/31,2018/5/24,6337540,184.1699981689453
6337542,51.37870407104492,9.970453262329102,275,Arenshausen,LEINE,DE,2020/1/31,2018/5/24,6337541,-999
6337550,52.601322174072266,8.902825355529785,1014,Heide Op,AUE,DE,2020/1/31,2018/5/24,6337515,31.440000534057617
6337560,52.44987487792969,10.947233200073242,514,Grafhorst,ALLER,DE,2020/1/31,2018/5/24,6337502,59.66999816894531
6337570,52.133419036865234,8.670931816101074,874,Herford,WERRE,DE,2020/1/31,2018/5/24,6337518,59.65999984741211
6337580,51.94410705566406,9.612062454223633,65.59999847,Oelkassen,LENNE,DE,2020/1/31,2018/5/24,6337514,127.62000274658203
6337590,51.65100098,10.254582405090332,127,Hattorf,SIEBER,DE,2020/1/31,2018/5/24,6337500,184.10000610351562
6337600,50.85396957397461,9.283337593078613,250,Roellshausen,SCHWALM,DE,2020/1/31,2018/5/24,6337601,221.02999877929688
6337601,51.08244323730469,9.334957122802734,986.0999755859375,Uttershausen,SCHWALM,DE,2020/1/31,2018/5/24,6337506,167.58999633789062
6337610,50.57043457,10.417230606079102,1170,Meiningen,WERRA,DE,2020/1/31,2018/5/24,6337512,281.6600036621094
6338100,52.74000168,7.239999771118164,8369,Versen - Gesamt,EMS RIVER,DE,2020/1/31,2018/5/24,6338150,6.710000038146973
6338110,52.59559631347656,7.2485198974609375,4981,Dalum,EMS RIVER,DE,2020/1/31,2018/5/24,6338100,12.420000076293945
6338120,52.09400177001953,7.603000164031982,2842,Greven,EMS RIVER,DE,2020/1/31,2018/5/24,6338130,32.709999084472656
6338130,52.28799819946289,7.434000015258789,3740,Rheine Unterschleuse Up,EMS RIVER,DE,2020/1/31,2018/5/24,6338110,24.190000534057617
6338140,52.732975006103516,7.2419328689575195,8469,Versen-Wehrdurchstich,EMS RIVER,DE,2020/1/31,2018/5/24,-999,9.970000267028809
6338150,51.97262191772461,7.898373126983643,1499,Einen,EMS RIVER,DE,2020/1/31,2018/5/24,6338120,48.77000045776367
6338160,52.694618225097656,7.347166061401367,2968,Bokeloh,HASE,DE,2020/1/31,2018/5/24,6338100,12.109999656677246
6338161,52.68262481689453,7.602416992,2218,Herzlake,HASE,DE,2020/1/31,2018/5/24,6338160,18.200000762939453
6338162,52.720001220703125,7.840000152587891,1769,Bunnen,HASE,DE,2020/1/31,2018/5/24,6338161,20.62000084
6338163,52.30817794799805,8.000164985656738,323,Eversburg,HASE,DE,2020/1/31,2018/5/24,6338162,55.81999969482422
6338200,52.60222244262695,6.857059001922607,1687,Emlichheim,VECHTE,DE,2020/1/31,2018/5/24,-999,12.010000228881836
6338201,52.49911880493164,6.966261863708496,708,Neuenhaus-Wehr,VECHTE,DE,2020/1/31,2018/5/24,6338200,15.43999958
6338210,52.08099365234375,6.774417877197266,351.1000061035156,Ammeloe,BERKEL,DE,2020/1/31,2018/5/24,-999,28.780000686645508
6338250,53.33936691,9.170121192932129,604,Rockstedt,OSTE,DE,2020/1/31,2018/5/24,-999,7.210000038146973
6338260,53.38701248168945,9.706704139709473,184,Emmen,ESTE,DE,2020/1/31,2018/5/24,-999,14.31000042
6338270,54.699745178222656,9.022802352905273,352,Soholm,SOHOLMER AU,DE,2020/1/31,2018/5/24,-999,1.7000000476837158
6338280,54.77065658569336,8.976074219,134,Leck-Karlsmark,LECKER AU,DE,2020/1/31,2018/5/24,-999,2.309999942779541
6338800,54.51434326171875,9.317255020141602,481,Treia,TREENE,DE,2020/1/31,2018/5/24,-999,5
6340050,53.150001525878906,10.46399974822998,1434,Bienenbuettel,ILMENAU,DE,2020/1/31,2018/5/24,-999,14
6340070,53.41891098022461,10.845399856567383,608,Kleinbengerstorf,SCHAALE,DE,2020/1/31,2018/5/24,-999,11.680000305175781
6340110,53.23227310180664,10.888810157775879,131950,Neu-Darchau,ELBE RIVER,DE,2020/1/31,2018/5/24,-999,5.679999828338623
6340120,51.05973434448242,13.73853874206543,53096,Dresden,ELBE RIVER,DE,2020/1/31,2018/5/24,6340190,102.7300033569336
6340130,51.86181641,12.646718978881836,61879,Wittenberg,ELBE RIVER,DE,2020/1/31,2018/5/24,6340170,62.47999954223633
6340140,51.99012756347656,11.882562637329102,94060,Barby,ELBE RIVER,DE,2020/1/31,2018/5/24,6340180,46
6340150,52.99082946777344,11.759764671325684,123532,Wittenberge,ELBE RIVER,DE,2020/1/31,2018/5/24,6340110,17
6340160,52.54660415649414,11.97839641571045,97780,Tangermuende,ELBE RIVER,DE,2020/1/31,2018/5/24,6340150,27.59000015258789
6340170,51.86315918,12.059194564819336,70093,Aken,ELBE RIVER,DE,2020/1/31,2018/5/24,6340140,50.24000168
6340180,52.13499832,11.644000053405762,94942,Magdeburg-Strombruecke,ELBE RIVER,DE,2020/1/31,2018/5/24,6340160,39.91999816894531
6340190,51.55896759033203,13.010575294494629,55211,Torgau,ELBE RIVER,DE,2020/1/31,2018/5/24,6340130,74.79000091552734
6340200,51.226505279541016,11.684706687927246,6218,Laucha,UNSTRUT,DE,2020/1/31,2018/5/24,6340301,104.51000213623047
6340210,53.65583419799805,10.087194442749023,320.5,Baeckerbruecke (Hamburg),ALSTER,DE,2020/1/31,2018/5/24,-999,9.619999885559082
6340215,53.60511016845703,9.967144012451172,82.40000153,Kellerbleek (Hamburg),TARPENBEK,DE,2020/1/31,2018/5/24,-999,5.360000133514404
6340216,53.57602310180664,10.069745063781738,81.69999694824219,Wandsbeker Allee (Hamburg),WANDSE,DE,2020/1/31,2018/5/24,-999,8.409999847
6340218,53.39293670654297,10.01358413696289,416,Jehrden,SEEVE,DE,2020/1/31,2018/5/24,-999,6.730000019073486
6340220,51.25706481933594,10.891464233398438,374.29998779296875,Wasserthaleben,HELBE,DE,2020/1/31,2018/5/24,6340200,-999
6340225,50.87069320678711,11.642972946166992,254.5,Zoellnitz,RODA,DE,2020/1/31,2018/5/24,6340301,159.69000244140625
6340300,51.92170715332031,11.812520027160645,23719,Calbe-Grizehne,SAALE,DE,2020/1/31,2018/5/24,6340140,49.38999938964844
6340301,51.59543991088867,11.954869270324707,17979,Trotha-Up (Halle Trotha),SAALE,DE,2020/1/31,2018/5/24,6340300,69.37000274658203
6340302,50.71656799316406,11.333510398864746,2678,Rudolstadt,SAALE,DE,2020/1/31,2018/5/24,6340301,190.19000244140625
6340303,50.32392883300781,11.914542198181152,521,Hof,SAALE,DE,2020/1/31,2018/5/24,6340302,470.82000732421875
6340310,51.46870803833008,10.810197830200195,200.60000610351562,Sundhausen,HELME,DE,2020/1/31,2018/5/24,6340300,169.97999572753906
6340315,51.50674819946289,10.783829689025879,303.6000061035156,Nordhausen,ZORGE,DE,2020/1/31,2018/5/24,6340300,182.55999755859375
6340320,51.07183837890625,11.579320907592773,894.2999877929688,Niedertrebra,ILM,DE,2020/1/31,2018/5/24,6340301,133.39999389648438
6340330,50.76925277709961,11.542917251586914,254.8000030517578,Freienorla,ORLA,DE,2020/1/31,2018/5/24,6340301,170.6300048828125
6340335,50.619022369384766,11.432151794433594,362.70001220703125,Kaulsdorf-Eichicht,LOQUITZ,DE,2020/1/31,2018/5/24,6340302,239.33999633789062
6340340,50.56553649902344,11.751462936401367,158.3000030517578,Moeschlitz,WISENTA,DE,2020/1/31,2018/5/24,6340302,395.7399902
6340350,51.37627410888672,12.43265438079834,315,Leipzig-Thekla,PARTHE,DE,2020/1/31,2018/5/24,6340301,109.83999633789062
6340360,50.77449035644531,12.060281753540039,296.70001220703125,Weida,WEIDA,DE,2020/1/31,2018/5/24,6340301,-999
6340365,51.20061492919922,12.38621997833252,1359,Boehlen 1,PLEISSE,DE,2020/1/31,2018/5/24,6340301,121.19999694824219
6340366,50.889015197753906,12.432924270629883,293,Goessnitz,PLEISSE,DE,2020/1/31,2018/5/24,6340365,202.14999389648438
6340400,51.310550689697266,13.253120422363281,211,Merzdorf,DOLLNITZ,DE,2020/1/31,2018/5/24,6340190,-999
6340410,50.95383071899414,13.853697776794434,198,Dohna,MUGLITZ,DE,2020/1/31,2018/5/24,6340120,136.32000732421875
6340415,50.84305191040039,13.766030311584473,43.5,Kreischa,LOCKWITZ BACH,DE,2020/1/31,2018/5/24,6340410,200.82000732421875
6340420,51.022090911865234,13.993831634521484,227,Elbersdorf,WESENITZ,DE,2020/1/31,2018/5/24,6340120,197.63999938964844
6340430,50.94186019897461,14.133859634399414,267,Porschdorf 1,LACHSBACH,DE,2020/1/31,2018/5/24,6340120,126.95999908447266
6340440,51.198326110839844,13.77295970916748,300,Grossdittmannsdorf,GROSSE RODER,DE,2020/1/31,2018/5/24,6340190,148.02000427246094
6340500,52.599998474121094,12.329999923706055,19246,Rathenow (Hauptschleuse),HAVEL,DE,2020/1/31,2018/5/24,6340501,24.530000686645508
6340501,52.609012603759766,12.346824645996094,19288,Rathenow Up,HAVEL,DE,2020/1/31,2018/5/24,6340150,24.530000686645508
6340510,52.478084564208984,12.845305442810059,16173,Ketzin,HAVEL,DE,2020/1/31,2018/5/24,6340500,28.399999618530273
6340515,52.37217330932617,12.505328178405762,153,Brandenburg-Wilhelmsdorf,TEMNITZ,DE,2020/1/31,2018/5/24,6340510,28.34000015258789
6340600,51.590999603271484,12.581000328063965,6171,Bad Dueben,VEREINIGTE MULDE,DE,2020/1/31,2018/5/24,6340170,81.5
6340610,52.36800003051758,13.996999740600586,6171,"Grosse Traenke, Wehr Up",SPREE,DE,2020/1/31,2018/5/24,6340611,34.779998779296875
6340611,52.46300125,13.855999946594238,9707,Berlin Muehlendamm Op,SPREE,DE,2020/1/31,2018/5/24,6340501,28.010000228881836
6340612,51.164241790771484,14.40633773803711,275.8999938964844,Bautzen-Weite Bleiche,SPREE,DE,2020/1/31,2018/5/24,6340800,187.3800048828125
6340613,51.215179443359375,14.471888542175293,278,Bautzen 1,SPREE,DE,2020/1/31,2018/5/24,6340800,185.97999572753906
6340620,51.00682449,12.772549629211426,2107,Wechselburg 1,ZWICKAUER MULDE,DE,2020/1/31,2018/5/24,6340600,159.88999938964844
6340621,50.740901947021484,12.493608474731445,1029.699951171875,Zwickau-Poelbitz,ZWICKAUER MULDE,DE,2020/1/31,2018/5/24,6340620,255.36000061035156
6340625,50.98088836669922,12.780035972595215,532.2999877929688,Goeritzhain,CHEMNITZ,DE,2020/1/31,2018/5/24,6340620,-999
6340627,50.596351623535156,12.71535587310791,362,Aue 1,SCHWARZWASSER,DE,2020/1/31,2018/5/24,6340621,349.2600098
6340628,50.70366287231445,13.237260818481445,385,Pockau 1,FLOHA,DE,2020/1/31,2018/5/24,6340621,-999
6340630,50.88616943359375,13.020026206970215,1575,Lichtenwalde 1,ZSCHOPAU,DE,2020/1/31,2018/5/24,6340600,253.07000732421875
6340631,50.88616943359375,13.020026206970215,1575,Lichtenwalde,ZSCHOPAU,DE,2020/1/31,2018/5/24,6340600,253.07000732421875
6340635,50.63109207,13.078519821166992,206,Streckewalde,PRESSNITZ,DE,2020/1/31,2018/5/24,6340630,409.95001220703125
6340670,50.32501983642578,12.259008407592773,171,Adorf,WEISSE ELSTER,DE,2020/1/31,2018/5/24,6340301,437.7699890136719
6340700,51.51874542236328,13.395112037658691,3184,Bad Liebenwerda,SCHWARZE ELSTER,DE,2020/1/31,2018/5/24,6340130,83.91000366210938
6340800,51.57699966430664,14.369999885559082,2092,Spremberg,SPREE,DE,2020/1/31,2018/5/24,6340610,91.51999664
6340810,51.40550613,14.574670791625977,639,Boxberg,SCHWARZER SCHOPS,DE,2020/1/31,2018/5/24,6340800,118.94000244140625
