ID,lat_mod,lon_mod,area_mod,lat_ori,lon_ori,area_ori,Memo,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
1160605,-32.752,27.098,100,-32.752,27.098,100, ,Zanyokwe Loc. 3 (27672406),RABULA,ZA,2020/1/31,2018/5/22,1160601,526
1160607,-32.638,27.192,33,-32.638,27.192,33, ,Mtwaku Loc. 13 (27672407),MTWAKU,ZA,2020/1/31,2018/5/22,1160601,691
1160610,-32.858,27.371,121,-32.858,27.371,121, ,Msenge Ridge (27672206),MGQAKWEBE,ZA,2020/1/31,2019/2/12,1160540,397
1160611,-32.915,27.386,103,-32.915,27.386,103, ,Sheshegu (27672209),MGQAKWEBE,ZA,2020/1/31,2019/2/12,1160610,372
1160612,-32.787,27.263,15,-32.787,27.263,15, ,Jeftas Loc 29 (27672212),MGQAKWEBE,ZA,2020/1/31,2018/5/22,1160611,551
1160615,-32.768,27.373,62,-32.768,27.373,62, ,Braunschweig (27672208),CWENGCWE,ZA,2020/1/31,2019/2/12,1160640,454
1160620,-32.759,26.855,238,-32.759,26.855,238, ,Goumahashe Loc. (27672401),TYUME,ZA,2020/1/31,2018/5/22,1160600,521
1160621,-32.64,26.936,71,-32.64,26.936,71, ,Kwa Khayaletu (27672414),TYUME,ZA,2020/1/31,2019/2/12,1160620,702
1160625,-32.702,26.576,228,-32.702,26.576,228, ,Blinkwater (27673117),BLINKWATERRIVIER,ZA,2020/1/31,2019/2/12,1160620,477
1160630,-32.713,26.296,1245,-32.713,26.296,1245, ,Adelaide (27673102),KOONAPRIVIER,ZA,2020/1/31,2019/2/12,1160580,572
1160631,-32.499,26.365,496,-32.499,26.365,496, ,Schurftekop (27673116),KOONAPRIVIER,ZA,2020/1/31,2018/5/22,1160630,852
1160635,-32.554,26.671,77,-32.554,26.671,77, ,Grey Kirk (27673119),BALFOURRIVIER,ZA,2020/1/31,2019/2/12,1160625,604
1160640,-32.875,27.383,407,-32.875,27.383,407, ,King Williams Town (27672205),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,-999,521
1160641,-32.732,27.293,29,-32.732,27.293,29, ,Pirie Main For. Res. (27672201),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160640,535
1160650,-30.734,29.829,728,-30.734,29.829,728, ,Gundrift (27663201),MTAMVUNA,ZA,2020/1/31,2019/2/12,-999,617
1160660,-32.802,27.855,509,-32.802,27.855,509, ,Outspan (27672101),GQUNUBE,ZA,2020/1/31,2019/2/12,-999,197
1160670,-32.576,27.622,490,-32.576,27.622,490, ,Hammerhead (27711202),KUBUSI,ZA,2020/1/31,2018/5/22,-999,656
1160671,-32.579,27.366,91,-32.579,27.366,91, ,Stutterheim (27711201),KUBUSI,ZA,2020/1/31,2019/2/12,1160670,796
1160675,-32.516,27.524,216,-32.516,27.524,216, ,Forkroad (27711203),TOISE RIVER,ZA,2020/1/31,2019/2/12,1160670,756
1160680,-29.777,29.471,545,-29.777,29.471,545, ,Fp 1609030 The Banks (27663104),MZIMKULU,ZA,2020/1/31,2019/2/12,-999,1476
1160684,-32.516,28.018,484,-32.516,28.018,484, ,Area 8 Springs B,GREAT KEI,ZA,2020/1/31,2019/2/12,-999,-999
1160685,-29.747,29.539,143,-29.747,29.539,143, ,Coxhill (27663103),PHOLELA,ZA,2020/1/31,2019/2/12,1160680,1498
1160687,-29.988,29.852,97,-29.988,29.852,97, ,Dronkvlei (27663105),NKONZO,ZA,2020/1/31,2019/2/12,-999,997
1160688,-30.404,29.894,873,-30.404,29.894,873, ,Nooitgedacht (27663102),IBISI,ZA,2020/1/31,2019/2/12,-999,600
1160690,-32.05,26.79,1414,-32.05,26.79,1414, ,Cathcarts Gift (27711504),SWART-KEIRIVIER,ZA,2020/1/31,2019/2/12,-999,1034
1160700,-29.744,29.905,1744,-29.744,29.905,1744, ,Lot93.1821 Camden (27662505),MKOMAZI,ZA,2020/1/31,2019/2/12,1160701,921
1160701,-30.169,30.697,4358,-30.169,30.697,4358, ,Delos Estate (27662506),MKOMAZI,ZA,2020/1/31,2018/5/22,-999,30
1160705,-29.862,30.244,115,-29.862,30.244,115, ,Beaulieu Estate (27661907),LOVU,ZA,2020/1/31,2019/2/12,1160701,869
1160708,-29.847,30.235,16,-29.847,30.235,16, ,Highlands (27661901),ZWATENIRIVIER,ZA,2020/1/31,2019/2/12,1160705,912
1160709,-29.749,30.317,104,-29.749,30.317,104, ,Nooitgedacht (27662002),MLAZI,ZA,2020/1/31,2019/2/12,1160701,851
1160710,-29.442,30.148,353,-29.442,30.148,353, ,Weltevreden (27662407),IMPOFANA,ZA,2020/1/31,2019/2/12,1160721,1060
1160715,-29.382,30.278,341,-29.382,30.278,341, ,Shafton (27662406),KARKLOOFRIVIER,ZA,2020/1/31,2019/2/12,-999,30
1160717,-29.423,30.488,435,-29.423,30.488,435, ,Groothoek (27662412),STERKSPRUIT,ZA,2020/1/31,2019/2/12,-999,637
1160720,-29.513,30.094,294,-29.513,30.094,294, ,Petrus Stroom 27662413),UMGENI,ZA,2020/1/31,2019/2/12,1160721,1071
1160721,-29.487,30.237,950,-29.487,30.237,950, ,Howick (27662401),UMGENI,ZA,2020/1/31,2018/5/22,-999,990
1160730,-31.923,26.786,2193,-31.923,26.786,2193, ,Weltevrede (27711506),KLAAS SMITSRIVIER,ZA,2020/1/31,2019/2/12,-999,1054
1160731,-31.744,26.584,812,-31.744,26.584,812, ,Doornhoek (27711502),KLAAS SMITSRIVIER,ZA,2020/1/31,2018/5/22,1160730,1219
1160740,-31.92,28.448,4942,-31.92,28.448,4942, ,Bashee Bridge (27663804),MBASHE,ZA,2020/1/31,2018/5/22,-999,460
1160750,-29.071,30.246,1546,-29.071,30.246,1546, ,Doornkloof,MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160751,1098
1160751,-29.033,30.36,1956,-29.033,30.36,1956, ,Scheepersdaal (27661501),MOOIRIVIER,ZA,2020/1/31,2018/5/22,1160880,857
1160752,-29.36,29.881,267,-29.36,29.881,267, ,The Bend (27661505),MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160750,1444
1160755,-29.266,29.868,191,-29.266,29.868,191, ,Dartington (27661506),KLEIN-MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160750,1388
1160756,-29.238,29.788,111,-29.238,29.788,111, ,Broadmoor (27661507),HLATIKULA,ZA,2020/1/31,2019/2/12,1160755,1517
1160760,-31.584,28.784,1213,-31.584,28.784,1213, ,Norwood (27663602),MTATA,ZA,2020/1/31,2018/5/22,-999,659
1160765,-31.072,28.353,307,-31.072,28.353,307, ,Maclear (27663509),MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160760,1253
1160770,-31.032,28.884,2573,-31.032,28.884,2573, ,Mahlungulu (27663505),TINA,ZA,2020/1/31,2019/2/12,-999,819
1160775,-30.571,29.15,2483,-30.571,29.15,2483, ,Kromdraai (27663508),MZIMVUBU,ZA,2020/1/31,2019/2/12,-999,1354
1160780,-31.496,29.529,108,-31.496,29.529,108, ,Ntafufu Loc. 35 (27663301),MTAFUFU,ZA,2020/1/31,2019/2/12,-999,177
1160785,-30.568,29.422,1034,-30.568,29.422,1034, ,Slang Fontein (27663504),MZINTLAVA,ZA,2020/1/31,2019/2/12,-999,1254
1160788,-29.715,30.869,4084,-29.715,30.869,4084, ,Inanda Mission Res,UMGENI,ZA,2020/1/31,2019/2/12,-999,-999
1160790,-29.162,30.63,316,-29.162,30.63,316, ,Mistley (27662202),UMVOTI,ZA,2020/1/31,2019/2/12,-999,958
1160793,-29.009,30.789,51,-29.009,30.789,51, ,Boschfontein (27662203),HLIMBITWA,ZA,2020/1/31,2018/5/22,-999,1118
1160795,-29.534,31.089,243,-29.534,31.089,243, ,Riet Kuil (27662301),TONGATI,ZA,2020/1/31,2019/2/12,-999,75
1160798,-29.603,31.016,358,-29.603,31.016,358, ,Roodekrans (27662302),MDLOTI,ZA,2020/1/31,2018/5/22,-999,97
1160800,-27.436,29.976,683,-27.436,29.976,683, ,Vlakdrift (27661405),SLANGRIVIER,ZA,2020/1/31,2018/5/22,1160851,1609
1160810,-28.31,30.148,312,-28.31,30.148,312, ,Kuikvlei (27661303),WASBANKRIVIER,ZA,2020/1/31,2019/2/12,1160880,1040
1160815,-28.405,30.013,658,-28.405,30.013,658, ,Kleinfontein (27661304),SUNDAYS RIVER,ZA,2020/1/31,2019/2/12,1160880,1078
1160820,-27.85,29.841,129,-27.85,29.841,129, ,Rust (27661407),NCANDU,ZA,2020/1/31,2019/2/12,1160850,1328
1160825,-27.897,29.953,150,-27.897,29.953,150, ,Ballengeich (27661409),HORN RIVER,ZA,2020/1/31,2019/2/12,1160850,1196
1160830,-27.923,29.949,857,-27.923,29.949,857, ,Ballengeich (27661403),NGAGANE,ZA,2020/1/31,2018/5/22,1160850,1245
1160840,-29.067,29.748,119,-29.067,29.748,119, ,Loch Sloy (27661618),KLEIN-BOESMANSRIVIER,ZA,2020/1/31,2018/5/22,1160750,1260
1160850,-28.059,30.373,5887,-28.059,30.373,5887, ,Tayside,BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160880,1136
1160851,-27.603,29.942,1533,-27.603,29.942,1533, ,Schurvepoort (27661402),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160850,1218
1160880,-29.14,31.392,28920,-29.14,31.392,28920, ,Mandini (27661102),TUGELA RIVER,ZA,2020/1/31,2019/2/12,-999,38
1160881,-28.736,29.821,4154,-28.736,29.821,4154, ,Tugela Drift (27661701),TUGELA RIVER,ZA,2020/1/31,2019/2/12,1160880,960
1160882,-28.722,29.376,1869,-28.722,29.376,1869, ,Kleine Waterval (27661726),TUGELA RIVER,ZA,2020/1/31,2019/2/12,1160881,1117
1160884,-28.738,29.352,1666,-28.738,29.352,1666, ,Bergville (27661702),TUGELA RIVER,ZA,2020/1/31,2018/5/22,1160882,851
1160885,-28.818,29.545,779,-28.818,29.545,779, ,Winterton (27661710),LITTLE TUGELA,ZA,2020/1/31,2019/2/12,1160881,1018
1160890,-28.724,29.351,161,-28.724,29.351,161, ,Kleine Waterval (27661731),SANDSPRUIT,ZA,2020/1/31,2019/2/12,1160881,1120
1160891,-28.508,29.348,21,-28.508,29.348,21, ,Schoon Spruit (27661729),GELUKSBURGSPRUIT,ZA,2020/1/31,2018/5/22,1160881,1197
1160892,-28.892,29.77,196,-28.892,29.77,196, ,Frere (27661709),BLOUKRANSRIVIER,ZA,2020/1/31,2019/2/12,1160881,1040
1160893,-28.673,29.086,52,-28.673,29.086,52, ,Groot Geluk (27661734),KHOMBE,ZA,2020/1/31,2018/5/22,1160884,1220
1160894,-28.812,29.311,434,-28.812,29.311,434, ,Kleinerivier (27661741),MLAMBONJA,ZA,2020/1/31,2019/2/12,1160895,1139
1160895,-28.796,29.303,441,-28.796,29.303,441, ,The Delta (27661704),MLAMBONJA,ZA,2020/1/31,2018/5/22,1160884,1128
1160900,-27.897,30.884,440,-27.897,30.884,440, ,Doornhoek (27650209),WIT-MFOLOZI,ZA,2020/1/31,2019/2/12,-999,1009
1160910,-28.309,31.902,3484,-28.309,31.902,3484, ,Umfolozi Game Res. (27650202),SWART-MFOLOZI,ZA,2020/1/31,2018/5/22,-999,59
1160911,-28.069,31.549,1659,-28.069,31.549,1659, ,Native Res. 12 (27650206),SWART-MFOLOZI,ZA,2020/1/31,2019/2/12,1160910,236
1160920,-28.331,32.361,47,-28.331,32.361,47, ,Mpate Forest Res. (27650114),MPATE,ZA,2020/1/31,2019/2/12,-999,17
1160930,-27.66,32.423,5068,-27.66,32.423,5068, ,Morrisvale (27650111),MKUZE,ZA,2020/1/31,2018/5/22,-999,20
1160950,-34.003,20.656,440,-34.003,20.656,440, ,Suurbraak (27694303),BUFFELJAGSRIVIER,ZA,2020/1/31,2018/5/22,-999,107
1160955,-33.911,20.713,10,-33.911,20.713,10, ,Barrydale (27694304),HUISRIVIER,ZA,2020/1/31,2019/2/12,1160950,355
1160957,-34.02,20.536,25,-34.02,20.536,25, ,Sparkenbosch (27694307),GROOTKLOOF,ZA,2020/1/31,2019/2/12,-999,90
1160960,-34.092,21.294,229,-34.092,21.294,229, ,Farm 216 (27694105),KAFFERKUILSRIVIER,ZA,2020/1/31,2019/2/12,-999,93
1160965,-34.015,21.289,50,-34.015,21.289,50, ,Kruis River (27694104),KRUISMANSRIVIER,ZA,2020/1/31,2019/2/12,-999,211
1160970,-28.873,31.457,20,-28.873,31.457,20, ,Eshowe (27650304),MLALAZI,ZA,2020/1/31,2019/2/12,-999,481
1160971,-29.01,31.459,448,-29.01,31.459,448, ,Native Reserve 21 (27650310),MATIGULU,ZA,2020/1/31,2019/2/12,-999,94
1160974,-28.873,31.457,20,-28.873,31.457,20, ,Eshowe (27650325),MLALAZI TRIBUTARY,ZA,2020/1/31,2018/5/22,-999,480
1160975,-28.748,31.746,2428,-28.748,31.746,2428, ,Riverview (27650309),MHLATUZE,ZA,2020/1/31,2019/2/12,-999,54
1196100,-24.331,30.741,42714,-24.331,30.741,42714, ,Finale (27521009),"ELEFANTES, RIO DOS",ZA,2020/1/31,2019/2/12,1896510,437
1196101,-24.268,29.801,31627,-24.268,29.801,31627, ,Zeekoegat (27526002),"ELEFANTES, RIO DOS",ZA,2020/1/31,2018/5/22,1196100,725
1196102,-24.926,29.389,16622,-24.926,29.389,16622, ,Loskop Noord (27527001),"ELEFANTES, RIO DOS",ZA,2020/1/31,2018/5/22,1196101,832
1196103,-25.809,29.319,3957,-25.809,29.319,3957, ,Mooifontein (27529001),"ELEFANTES, RIO DOS",ZA,2020/1/31,2018/5/22,1196102,1420
1196110,-25.819,29.337,247,-25.819,29.337,247, ,Elandspruit (27529002),HARTBEESLOOP,ZA,2020/1/31,2019/2/12,1196103,1434
1196120,-25.792,28.755,1599,-25.792,28.755,1599, ,Roodepoort (27528001),BRONKHORSTSPRUIT,ZA,2020/1/31,2018/5/22,1196101,1379
1196130,-25.647,28.39,126,-25.647,28.39,126, ,Leeuwfontein (27547029),EDENDALSPRUIT,ZA,2020/1/31,2019/2/12,1196101,1220
1196140,-24.009,30.672,841,-24.009,30.672,841, ,Masunga River (27521008),GA-SELATI,ZA,2020/1/31,2019/2/12,1196100,491
1196141,-24.123,30.358,85,-24.123,30.358,85, ,Calais (27521003),GA-SELATI,ZA,2020/1/31,2018/5/22,1196140,667
1196142,-24.124,30.355,84,-24.124,30.355,84, ,Calais (27521014),GA-SELATI,ZA,2020/1/31,2019/2/12,1196141,678
1196150,-24.035,30.433,323,-24.035,30.433,323, ,Harmony (27521010),NGWABITSI,ZA,2020/1/31,2019/2/12,1196140,560
1196160,-24.556,31.032,136,-24.556,31.032,136, ,Fleur De Lys (27521004),KLASERIERIVIER,ZA,2020/1/31,2019/2/12,1896510,568
1196170,-24.912,30.103,445,-24.912,30.103,445, ,Dwars River (27525009),DWARSRIVIER,ZA,2020/1/31,2019/2/12,1196101,894
1196180,-25.036,30.219,189,-25.036,30.219,189, ,Modderspruit (27525005),WATERVALRIVIER,ZA,2020/1/31,2019/2/12,1196170,1478
1196190,-24.687,30.814,94,-24.687,30.814,94, ,Willemsoord (27524003),TREURRIVIER,ZA,2020/1/31,2019/2/12,1196700,1153
1196200,-23.527,31.403,441,-23.527,31.403,441, ,Mooiplaas - Kruger Nat. Park (27523011),TSENDE,ZA,2020/1/31,2019/2/12,1896500,318
1196210,-22.838,31.237,696,-22.838,31.237,696, ,Vlakteplaas/Kruger Nat. Park (27522001),SHISHA,ZA,2020/1/31,2019/2/12,1896500,354
1196300,-24.159,27.479,1054,-24.159,27.479,1054, ,Haarlem East (27546004),MATLABASRIVIER,ZA,2020/1/31,2019/2/12,1196400,952
1196310,-22.908,30.528,104,-22.908,30.528,104, ,Chibase (27541002),MUTSHINDUDI,ZA,2020/1/31,2018/5/22,1896502,542
1196320,-22.771,30.539,326,-22.771,30.539,326, ,Tengwe (27541004),MUTALE,ZA,2020/1/31,2018/5/22,1896502,580
1196330,-23.112,30.389,918,-23.112,30.389,918, ,Weltevreden (27541001),LUVUVHU,ZA,2020/1/31,2018/5/22,1896502,578
1196350,-25.777,27.761,1171,-25.777,27.761,1171, ,Scheerpoort,MAGALIESRIVIER,ZA,2020/1/31,2019/2/12,1196400,1179
1196360,-24.283,28.09,1801,-24.283,28.09,1801, ,Zandrivier (27546002),MOKOLO,ZA,2020/1/31,2019/2/12,1196400,1142
1196370,-24.216,27.973,499,-24.216,27.973,499, ,Doornspruit (27546008),STERKSTROOM,ZA,2020/1/31,2019/2/12,1196400,1044
1196380,-23.764,27.908,399,-23.764,27.908,399, ,Blakeney (27546007),TAMBOTIERIVIER,ZA,2020/1/31,2019/2/12,1196400,867
1196400,-22.951,27.974,98160,-22.951,27.974,98160, ,Botswana Oxenham Ranch,LIMPOPO RIVER,ZA,2020/1/31,2018/5/22,1196550,770
1196410,-25.991,27.842,149,-25.991,27.842,149, ,Zwartkop (27547050),KROKODILRIVIER,ZA,2020/1/31,2019/2/12,1196400,1357
1196415,-25.809,27.476,88,-25.809,27.476,88, ,Grootfontein (27547053),STERKSTROOM,ZA,2020/1/31,2019/2/12,1196350,1276
1196425,-25.637,27.027,517,-25.637,27.027,517, ,Moedwil (27547032),SELONSRIVIER,ZA,2020/1/31,2019/2/12,1196400,1119
1196430,-25.538,26.104,1180,-25.538,26.104,1180, ,Little-Maricopooert (27548001),KLEIN-MARICORIVIER,ZA,2020/1/31,2018/5/22,1196400,1171
1196435,-25.814,26.049,138,-25.814,26.049,138, ,Naauwpoort (27548018),MALMANIELOOP,ZA,2020/1/31,2018/5/22,1196400,1460
1196500,-23.067,29.579,6731,-23.067,29.579,6731, ,Zamenkomst (27543003),SANDRIVIER,ZA,2020/1/31,2018/5/22,1896502,831
1196550,-22.224,29.987,201000,-22.224,29.987,201000, ,Beitbrug U/S,LIMPOPO RIVER,ZA,2020/1/31,2019/2/12,1196551,423
1196551,-22.226,29.99,201001,-22.226,29.99,201001, ,Beibrug D/S,LIMPOPO RIVER,ZA,2020/1/31,2019/2/12,1896502,428
1196560,-24.579,28.639,70,-24.579,28.639,70, ,Vischgat (27544010),BAD SE LOOP,ZA,2020/1/31,2019/2/12,1196550,1153
1196561,-24.665,28.475,120,-24.665,28.475,120, ,Olifantspoort (27544012),OLIFANTSPRUIT,ZA,2020/1/31,2019/2/12,1196550,1174
1196562,-24.771,28.348,12,-24.771,28.348,12, ,Sussensvale (27544018),RASLOOPRIVIER,ZA,2020/1/31,2019/2/12,1196550,1203
1196563,-24.663,28.455,17,-24.663,28.455,17, ,Rietspruit (27544019),RIETSPRUIT,ZA,2020/1/31,2019/2/12,1196550,1200
1196564,-24.671,28.56,43,-24.671,28.56,43, ,Middelfontein (27544020),MIDDELFONTEINSPRUIT,ZA,2020/1/31,2019/2/12,1196550,1138
1196565,-24.633,28.596,16,-24.633,28.596,16, ,Groenvaley (27544021),DE WETSPRUIT,ZA,2020/1/31,2019/2/12,1196550,1176
1196570,-23.982,28.399,638,-23.982,28.399,638, ,Muisvogelkraal (27545004),LEPHALALA,ZA,2020/1/31,2019/2/12,1196400,1163
1196600,-26.006,29.254,3256,-26.006,29.254,3256, ,Wolwekrans,"ELEFANTES, RIO DOS",ZA,2020/1/31,2019/2/12,1196103,1517
1196700,-24.68,30.802,514,-24.68,30.802,514, ,Willemsoord (27524001),BLYDERIVIER,ZA,2020/1/31,2019/2/12,1196100,832
1197001,-25.682,31.782,8864,-25.682,31.782,8864, ,Tonga (27613103),"INCOMATI, RIO",ZA,2020/1/31,2019/2/12,1897501,215
1197100,-25.839,30.684,48,-25.839,30.684,48, ,Vriesland (27613120),POPONYANE,ZA,2020/1/31,2019/2/12,1197300,1079
1197200,-24.449,31.977,928,-24.449,31.977,928, ,Wenela Drift (27611004),NWANEDZI,ZA,2020/1/31,2019/2/12,1897500,159
1197300,-26.036,30.997,5540,-26.036,30.997,5540, ,Hooggenoeg (27613101),"INCOMATI, RIO",ZA,2020/1/31,2019/2/12,1597002,746
1197310,-25.674,31.575,1122,-25.674,31.575,1122, ,Lomati (27613114),MLUMATI,ZA,2020/1/31,2019/2/12,1197001,274
1197500,-25.364,31.956,10379,-25.364,31.956,10379, ,Tenbosch (27613216),KROKODILRIVIER,ZA,2020/1/31,2019/2/12,1897501,140
1197501,-25.47,31.088,5131,-25.47,31.088,5131, ,Karino (27613206),KROKODILRIVIER,ZA,2020/1/31,2019/2/12,1197500,519
1197502,-25.449,30.712,1512,-25.449,30.712,1512, ,Montrose (27613213),KROKODILRIVIER,ZA,2020/1/31,2019/2/12,1197501,793
1197510,-25.278,31.622,623,-25.278,31.622,623, ,Kruger National Park (27613218),MBYAMITIRIVIER,ZA,2020/1/31,2018/5/22,1197500,259
1197520,-25.462,31.083,308,-25.462,31.083,308, ,Goede Hoop (27613223),WITRIVIER,ZA,2020/1/31,2018/5/22,1197501,537
1197530,-25.433,30.966,640,-25.433,30.966,640, ,Boschrand (27613205),NELSPRUIT,ZA,2020/1/31,2019/2/12,1197501,645
1197540,-25.382,30.701,252,-25.382,30.701,252, ,Sudwalaskraal (27613214),HOUTBOSLOOP,ZA,2020/1/31,2019/2/12,1197502,819
1197550,-25.49,30.698,1557,-25.49,30.698,1557, ,Lindenau (27613215),ELANDSRIVIER,ZA,2020/1/31,2019/2/12,1197501,833
1197551,-25.646,30.278,398,-25.646,30.278,398, ,Geluk (27613211),ELANDSRIVIER,ZA,2020/1/31,2018/5/22,1197550,1499
1197555,-25.658,30.26,93,-25.658,30.26,93, ,Geluk (27613212),DAWSONS SPRUIT,ZA,2020/1/31,2019/2/12,1197551,1521
1197560,-25.712,30.835,82,-25.712,30.835,82, ,Glenthorpe (27613224),SUIDKAAPRIVIER,ZA,2020/1/31,2019/2/12,1197502,859
1197561,-25.289,30.568,25,-25.289,30.568,25, ,Elandsdrift (27613225),HOUTBOSLOOP,ZA,2020/1/31,2018/5/22,1197502,1121
1197562,-25.288,30.571,14,-25.288,30.571,14, ,Elandsdrift (27613226),BEESTEKRALSPRUIT,ZA,2020/1/31,2018/5/22,1197502,1149
1197563,-25.298,30.596,77,-25.298,30.596,77, ,Elandsdrift (27613227),BLYSTAANSPRUIT,ZA,2020/1/31,2018/5/22,1197502,1019
1197570,-25.316,31.055,180,-25.316,31.055,180, ,The Ranch (27613202),WITRIVIER,ZA,2020/1/31,2018/5/22,1197501,821
1197580,-25.611,30.875,128,-25.611,30.875,128, ,Bellevue (27613210),NOORDKAAPRIVIER,ZA,2020/1/31,2019/2/12,1197501,844
1197590,-25.73,30.978,265,-25.73,30.978,265, ,Bornmans Drift (27613231),SUIDKAAPRIVIER,ZA,2020/1/31,2019/2/12,1197500,659
1197591,-25.716,30.788,59,-25.716,30.788,59, ,Inloop (27613230),SUIDKAAPRIVIER,ZA,2020/1/31,2018/5/22,1197590,1081
1197595,-25.786,30.924,182,-25.786,30.924,182, ,Sassenheim (27613208),QUEEN'S RIVER,ZA,2020/1/31,2019/2/12,1197590,730
1197700,-25.031,31.126,762,-25.031,31.126,762, ,Perrys Farm (27612006),"SABIE, RIO",ZA,2020/1/31,2018/5/22,1897550,473
1197701,-25.089,30.778,168,-25.089,30.778,168, ,Sabie (27612001),"SABIE, RIO",ZA,2020/1/31,2019/2/12,1197700,987
1197705,-25.092,30.778,54,-25.092,30.778,54, ,Sabie (27612002),KLEIN-SABIERIVIER,ZA,2020/1/31,2019/2/12,1197701,983
1197710,-25.076,31.13,216,-25.076,31.13,216, ,De Rust (27612004),NOORD-SANDRIVIER,ZA,2020/1/31,2019/2/12,1197700,530
1197720,-25.154,31.002,45,-25.154,31.002,45, ,Etna (27612007),WHITE WATERS RIVER,ZA,2020/1/31,2018/5/22,1197700,893
1197730,-24.993,30.814,52,-24.993,30.814,52, ,Geelhoutboom (27612003),MAC-MAC RIVER,ZA,2020/1/31,2019/2/12,1197700,1218
1197740,-24.753,31.388,1077,-24.753,31.388,1077, ,Exeter (27612008),SANDRIVIER,ZA,2020/1/31,2019/2/12,1897550,370
1199100,-26.28,30.594,906,-26.28,30.594,906, ,Busby (27632211),UMPULUZI,ZA,2020/1/31,2019/2/12,1599101,1517
1199110,-26.261,30.55,15,-26.261,30.55,15, ,Jessievale For. Res. (27632201),JESSIEVALE SPRUIT,ZA,2020/1/31,2018/5/22,1199100,1621
1199200,-27.528,30.854,953,-27.528,30.854,953, ,Welgelegen (27632104),BIVANE,ZA,2020/1/31,2019/2/12,1899100,969
1199400,-26.504,30.628,531,-26.504,30.628,531, ,Westoe (27632207),MAPUTO,ZA,2020/1/31,2018/5/22,1599102,1543
1199410,-26.483,30.634,108,-26.483,30.634,108, ,Broadholms (27632208),BONNIE BROOK,ZA,2020/1/31,2019/2/12,1199400,1531
1199450,-26.75,30.466,463,-26.75,30.466,463, ,Bushmans Spruit (27632204),NGWEMPISI,ZA,2020/1/31,2019/2/12,1599180,1399
1199460,-27.114,30.831,183,-27.114,30.831,183, ,Zwartwater (27632206),SWARTWATER,ZA,2020/1/31,2019/2/12,1599101,1139
1216300,8.667,-11.867,2407,8.667,-11.867,2407, ,Matotoka,PAMPANA,SL,2020/1/31,2018/8/13,-999,9
1216350,9.033,-11.75,3990,9.033,-11.75,3990, ,Bumbuna,ROKEL CREEK,SL,2020/1/31,2018/8/13,-999,12
1216400,9.317,-11.533,2525,9.317,-11.533,2525, ,Badala,ROKEL CREEK,SL,2020/1/31,2018/8/13,1216350,19
1216430,8.1,-11.317,361,8.1,-11.317,361, ,Palima,BUNDOYE,SL,2020/1/31,2018/8/13,-999,14
1216450,8.567,-11.267,6870,8.567,-11.267,6870, ,Jaiama Sawafe,SEWA,SL,2020/1/31,2018/8/13,-999,25
1216500,8.15,-11.15,57,8.15,-11.15,57, ,Dodo,MABOA,SL,2020/1/31,2018/8/13,-999,27
1219500,7.817,-11.167,17150,7.817,-11.167,17150, ,Moa Bridge,MOA,SL,2020/1/31,2018/8/13,-999,50
1234050,14.62,0.3,7500,14.62,0.3,7500, ,Dolbel,GOROUOL,NE,2020/1/31,2018/5/24,1234080,-999
1234080,14.75,0.6,44900,14.75,0.6,44900, ,Alcongui,GOROUOL,NE,2020/1/31,2018/5/24,1234090,227
1234090,14.617,0.983,-999,14.617,0.983,-999, ,Kandadji,"NIGER, RIVER",NE,2020/1/31,2018/5/24,1234150,-999
1234100,14.02,0.75,2750,14.02,0.75,2750, ,Tera,DARGOL,NE,2020/1/31,2018/5/24,1234100,-999
1234120,13.85,1.47,6940,13.85,1.47,6940, ,Kakassi,DARGOL,NE,2020/1/31,2018/5/24,1234150,198
1234130,13.733,1.617,38750,13.733,1.617,38750, ,Garbe-Kourou,SIRBA,NE,2020/1/31,2018/5/24,1234150,287
1234150,13.52,2.08,700000,13.52,2.08,700000, ,Niamey,"NIGER, RIVER",NE,2020/1/31,2018/5/24,1234250,176
1234180,12.96,2.32,15350,12.96,2.32,15350, ,Diongore Amont,GOROUBI,NE,2020/1/31,2018/5/24,1234250,-999
1234190,12.74,2.24,4030,12.74,2.24,4030, ,Tamou,DYAMONGOU,NE,2020/1/31,2018/5/24,1234180,-999
1234200,12.47,2.42,5330,12.47,2.42,5330, ,Campement Du Double Ve,TAPOA,NE,2020/1/31,2018/5/24,1234250,215
1234201,12.583,2.617,-999,12.583,2.617,-999, ,W,"NIGER, RIVER",NE,2020/1/31,2018/5/24,1734500,-999
1234500,13.88,5.33,2525,13.88,5.33,2525, ,Tsernaoua,MAJIA,NE,2020/1/31,2018/5/24,1834110,275
1234550,14.5,5.37,824,14.5,5.37,824, ,Badeguicheri,KORI DE BADEGUICHERI,NE,2020/1/31,2018/5/24,1234500,308
