ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,rivname,locname,flag,memo
743,36.494,140.569,1431.177,36.495,140.568,1442,-10.823,-0.008,0.154,0.037,久慈川,榊橋,1,
744,36.481,140.608,6.421,36.481,140.608,-9999,-999,-999,0.044,-999,久慈川,久慈大橋,1,
745,36.541,140.472,90.83,36.541,140.471,89,1.83,0.021,0.048,0.031,山田川,常井橋,1,
746,36.537,140.54,194.477,36.537,140.541,188,6.477,0.034,0.129,0.06,里川,機初,1,
747,36.341,140.581,2802.099,36.341,140.583,2814,-11.901,-0.004,0.156,0.034,那珂川,湊大橋,1,
748,36.377,140.481,2614.387,36.377,140.48,2552,62.387,0.024,0.113,0.047,那珂川,水府橋,1,
749,36.422,140.433,2575.945,36.421,140.435,2517,58.945,0.023,0.219,0.067,那珂川,下国井,1,
750,36.549,140.326,2244.966,36.55,140.326,2181,63.966,0.029,0.082,0.046,那珂川,野口,1,
751,36.595,140.178,2006.733,36.594,140.178,1941,65.733,0.034,0.133,0.06,那珂川,川堀,1,
752,36.756,140.142,1285.319,36.756,140.143,1255,30.319,0.024,0.064,0.037,那珂川,小口,1,
753,36.856,140.117,651.836,36.857,140.119,648,3.836,0.006,0.169,0.04,那珂川,黒羽,1,
754,36.37,140.498,77.514,36.369,140.498,52,25.514,0.491,0.127,0.526,桜川,搦手橋,1,
755,36.322,140.565,458.815,36.321,140.564,461,-2.185,-0.005,0.079,0.019,涸沼川,涸沼橋,1,
756,36.437,140.419,109.018,36.437,140.418,109,0.018,0,0.07,0.014,藤井川,上合橋,1,
757,35.922,139.977,11033.573,35.922,139.978,-9999,-999,-999,0.098,-999,利根川,高野,1,
758,35.983,139.892,8951.104,35.982,139.89,8849,102.104,0.012,0.226,0.057,利根川,芽吹橋,1,
759,36.145,139.702,8672.199,36.143,139.698,8588,84.199,0.01,0.437,0.097,利根川,栗橋,1,
760,36.192,139.515,6013.871,36.195,139.515,6018,-4.129,-0.001,0.295,0.06,利根川,川俣,1,
761,36.238,139.383,5894.721,36.241,139.383,5986,-91.279,-0.015,0.313,0.074,利根川,古戸,1,
762,36.262,139.198,5105.802,36.264,139.198,5150,-44.198,-0.009,0.244,0.055,利根川,八斗島,1,
763,36.313,139.12,3283.922,36.313,139.12,3661,-377.078,-0.103,0.025,0.091,利根川,上福島,1,
764,36.191,139.694,2610.373,36.193,139.696,2203,407.373,0.185,0.303,0.246,渡良瀬川,古河,1,
765,36.262,139.658,1230.73,36.254,139.654,1209.5,21.23,0.018,0.926,0.203,渡良瀬川,藤岡,1,
766,36.263,139.748,871.898,36.262,139.748,760,111.898,0.147,0.133,0.174,思川,乙女,1,
767,36.387,139.792,595.395,36.388,139.791,-9999,-999,-999,0.181,-999,思川,大光寺,1,
768,36.292,139.733,207.982,36.293,139.733,205,2.982,0.015,0.078,0.03,巴波川,中里,1,
769,36.344,139.72,164.654,36.343,139.72,-9999,-999,-999,0.084,-999,永野川,山下橋,1,
770,35.738,140.835,15499.358,35.736,140.838,15872,-372.642,-0.023,0.338,0.086,利根川,銚子,1,
771,35.823,140.719,15381.41,35.824,140.719,15789,-407.59,-0.026,0.122,0.044,利根川,太田新田,1,
772,35.89,140.585,13131.684,35.888,140.583,13521,-389.316,-0.029,0.28,0.078,利根川,一之分目,1,
773,35.908,140.497,13119.95,35.91,140.497,13487,-367.05,-0.027,0.265,0.074,利根川,横利根,1,
774,35.915,140.445,13003.343,35.913,140.445,13298,-294.657,-0.022,0.176,0.052,利根川,川尻,1,
775,35.885,140.349,12982.7,35.886,140.348,13286,-303.3,-0.023,0.135,0.045,利根川,金江津,1,
776,35.865,140.317,12816.673,35.863,140.317,13169,-352.327,-0.027,0.179,0.056,利根川,新川,1,
777,35.855,140.237,12810.812,35.853,140.237,13151,-340.188,-0.026,0.207,0.061,利根川,須賀,1,
778,35.853,140.14,12100.016,35.853,140.138,12458,-357.984,-0.029,0.151,0.052,利根川,布川,1,
779,35.87,140.127,12099.037,35.872,140.129,12458,-358.963,-0.029,0.269,0.076,利根川,押付,1,
780,35.891,140.056,11084.525,35.894,140.059,12168,-1083.475,-0.089,0.419,0.157,利根川,取手,1,
781,35.887,140.133,956.622,35.898,140.126,1043,-86.378,-0.083,1.379,0.343,小貝川,戸田井,1,well allocated
782,35.913,140.14,955.785,35.913,140.14,1003,-47.215,-0.047,0.043,0.046,小貝川,中郷,1,
783,35.84,140.119,43.332,35.839,140.119,-9999,-999,-999,0.069,-999,下手賀川,発作橋,1,
784,35.874,139.984,29.626,35.874,139.983,-9999,-999,-999,0.1,-999,大堀川,呼塚橋,1,
785,35.808,140.319,57.632,35.808,140.319,-9999,-999,-999,0.046,-999,根木名川,新妻橋,1,
786,35.845,140.344,24.192,35.843,140.342,-9999,-999,-999,0.285,-999,尾羽根川,水掛橋,1,
787,35.941,140.131,158.643,35.941,140.127,-9999,-999,-999,0.384,-999,牛久沼,牛久沼湖面,1,
788,36.028,140.294,1.867,36.028,140.295,-9999,-999,-999,0.123,-999,霞ヶ浦,木原,1,
789,36.016,140.38,1.23,36.009,140.374,-9999,-999,-999,0.938,-999,霞ヶ浦,大山,1,
790,36.065,140.37,1.18,36.07,140.375,-9999,-999,-999,0.743,-999,霞ヶ浦,出島,1,
791,36.035,140.401,1059.143,36.038,140.404,-9999,-999,-999,0.414,-999,霞ヶ浦,湖心,1,
792,36.135,140.394,1.322,36.128,140.39,-9999,-999,-999,0.89,-999,霞ヶ浦,八木蒔,1,
793,36.059,140.422,6.93,36.057,140.424,-9999,-999,-999,0.317,-999,霞ヶ浦,井上,1,
794,35.965,140.49,2.122,35.965,140.489,-9999,-999,-999,0.069,-999,霞ヶ浦,麻生沖,1,
795,36.028,140.566,320.858,36.028,140.56,-9999,-999,-999,0.542,-999,北浦,白浜,1,
796,35.963,140.609,3.201,35.963,140.609,-9999,-999,-999,0.022,-999,鰐川,神宮橋,1,
797,35.958,140.513,1593.536,35.958,140.514,1605,-11.464,-0.007,0.083,0.022,常陸利根川,牛堀,1,
798,35.934,140.549,1646.292,35.934,140.55,1655,-8.708,-0.005,0.064,0.017,常陸利根川,潮来,1,
799,35.923,140.577,1649.379,35.923,140.577,1664,-14.621,-0.009,0.013,0.009,常陸利根川,十番,1,
800,35.899,140.608,2092.223,35.901,140.61,2129.3,-37.077,-0.017,0.285,0.07,常陸利根川,賀,1,
801,35.841,140.708,2133.02,35.842,140.708,2157,-23.98,-0.011,0.118,0.032,常陸利根川,波崎上,1,
802,35.841,140.708,2133.02,35.841,140.709,2157,-23.98,-0.011,0.123,0.033,常陸利根川,波崎下,1,
803,35.947,140.455,188.873,35.937,140.498,177,11.873,0.067,4.034,0.874,横利根川,新横利根,1,"error in J-FlwDir, should not be used"
804,36.113,140.142,322.893,36.114,140.143,352.7,-29.807,-0.085,0.107,0.091,桜川,藤沢新田,1,
805,36.184,140.259,145.932,36.184,140.259,227.2,-81.268,-0.358,0.004,0.418,恋瀬川,恋瀬川,1,
806,35.944,140.251,122.809,35.944,140.251,158.3,-35.491,-0.224,0.04,0.225,小野川,小野川,1,
807,36.01,140.265,17.859,36.011,140.265,25.6,-7.741,-0.302,0.075,0.355,清明川,塙,1,
808,36.169,140.352,74.098,36.169,140.352,80.1,-6.002,-0.075,0.028,0.067,園部川,小川,1,
809,36.158,140.476,107.486,36.158,140.476,130.8,-23.314,-0.178,0.048,0.172,巴川,巴川,1,
810,36.158,140.512,44.702,36.157,140.512,53.8,-9.098,-0.169,0.073,0.172,鉾田川,鉾田川,1,
811,0,0,0,35.682,139.946,8793.6,-999,-999,-999,999,江戸川,妙典,1,manual correction
812,35.701,139.926,140,35.701,139.926,8793.6,-5538.81,-0.63,8.655,3.007,江戸川,可動堰下,1,"error in J-FlwDir, the reported upstream is modified"
813,35.703,139.921,139,35.703,139.921,8793.6,-5538.81,-0.63,8.414,2.959,江戸川,可動堰上,1,"error in J-FlwDir, the reported upstream is modified"
814,35.738,139.902,137,35.738,139.902,8793.6,-6331.482,-0.72,5.441,3.017,江戸川,市川,1,"error in J-FlwDir, the reported upstream is modified"
815,35.782,139.894,83,35.782,139.894,8751.29,-6291.409,-0.719,7.832,3.485,江戸川,松戸,1,"error in J-FlwDir, the reported upstream is modified"
816,35.817,139.888,81,35.817,139.888,8716.13,-6256.293,-0.718,10.017,3.911,江戸川,三郷（4）,1,"error in J-FlwDir, the reported upstream is modified"
817,35.822,139.89,81.407,35.823,139.891,-9999,-999,-999,0.208,-999,江戸川,松戸水門,1,
818,35.851,139.894,80,35.851,139.894,8705.26,2327.283,0.267,10.553,2.378,江戸川,流山,1,"error in J-FlwDir, the reported upstream is modified"
819,35.938,139.85,31,35.938,139.85,8687.87,263.45,0.03,6.147,1.26,江戸川,野田,1,"error in J-FlwDir, the reported upstream is modified"
820,35.992,139.82,13,35.992,139.82,8670.31,182.104,0.021,5.201,1.061,江戸川,東金野井,1,"error in J-FlwDir, the reported upstream is modified"
821,36.031,139.817,3,36.031,139.817,8664.25,186.537,0.022,2.084,0.438,江戸川,宝珠花,1,"error in J-FlwDir, the reported upstream is modified"
822,36.09,139.776,0.1,36.09,139.776,8664.25,168.577,0.019,1.796,0.379,江戸川,西関宿,1,"error in J-FlwDir, the reported upstream is modified"
823,36.103,139.788,8832.593,36.103,139.789,8771.15,61.442,0.007,0.089,0.025,利根川,北関宿,1,
824,36.122,139.765,8706.729,36.122,139.766,8564.25,142.479,0.017,0.139,0.044,利根川,利根関宿,1,
825,35.661,139.888,9,35.661,139.888,9780.9,-6526.11,-0.667,3.774,2.259,旧江戸川,堀江,1,"error in J-FlwDir, the reported upstream is modified"
826,35.701,139.918,0.2,35.701,139.918,8793.6,-5538.81,-0.63,8.063,2.889,旧江戸川,江戸川水門下,1,"error in J-FlwDir, the reported upstream is modified"
827,35.703,139.917,0.2,35.703,139.917,8793.6,-5538.81,-0.63,8.127,2.902,旧江戸川,江戸川水門上,1,"error in J-FlwDir, the reported upstream is modified"
828,35.916,139.903,22.496,35.915,139.903,23.26,-0.764,-0.033,0.116,0.073,利根運河,運河,1,
829,35.926,139.94,15.002,35.926,139.939,-9999,-999,-999,0.063,-999,利根運河,江川（外）,1,
830,35.924,139.952,1.036,35.929,139.951,-9999,-999,-999,0.531,-999,利根運河,船戸（導）,1,
831,35.933,139.956,11032.037,35.93,139.954,-9999,-999,-999,0.358,-999,利根運河,船戸（取）,1,
832,35.83,139.907,21,35.83,139.907,45.51,-16.788,-0.369,1.136,0.775,坂川,大谷口新田,1,The reported uparea seems to be wrong. Reported uparea was corrected.
833,35.799,139.895,33.97,35.799,139.895,-9999,-999,-999,0.036,-999,六間川,古ヶ崎（内）,1,
834,35.738,139.926,30.655,35.736,139.926,31,-0.345,-0.011,0.245,0.096,真間川,須和田,1,
835,35.749,139.862,743.319,35.749,139.861,789.97,-46.651,-0.059,0.081,0.063,中川,高砂,1,
836,35.778,139.851,737.925,35.779,139.85,730.4,7.525,0.01,0.085,0.027,中川,飯塚橋,1,
837,35.817,139.869,670.179,35.818,139.87,724.37,-54.191,-0.075,0.134,0.087,中川,三郷（1）,1,
838,35.847,139.842,661.279,35.847,139.842,705.58,-44.302,-0.063,0.062,0.063,中川,八条橋,1,
839,35.884,139.838,652.24,35.884,139.838,670.15,-17.91,-0.027,0.019,0.024,中川,吉川,1,
840,35.908,139.835,168.648,35.907,139.837,154.97,13.678,0.088,0.16,0.12,中川,川藤,1,
841,35.956,139.806,220.674,35.955,139.805,224.74,-4.066,-0.018,0.179,0.05,中川,倉田,1,
842,35.916,139.808,166.472,35.916,139.808,162.26,4.212,0.026,0.032,0.032,古利根川,前波,1,
843,35.978,139.774,159.554,35.978,139.774,155.76,3.794,0.024,0.059,0.036,古利根川,春日部,1,
844,35.913,139.802,37.846,35.913,139.802,48.77,-10.924,-0.224,0.023,0.223,新方川,増林,1,
845,35.898,139.787,176.281,35.898,139.787,209.71,-33.429,-0.159,0.021,0.146,元荒川,宮前,1,
846,35.817,139.884,43.452,35.817,139.884,38.33,5.122,0.134,0.04,0.146,大場川,大場川（2）,1,
847,35.817,139.884,43.452,35.818,139.886,38.33,5.122,0.134,0.192,0.196,大場川,大場川（3）,1,
848,35.817,139.884,43.452,35.819,139.884,38.33,5.122,0.134,0.182,0.192,大場川,大場川（1）,1,
849,35.792,139.828,203.31,35.793,139.828,-9999,-999,-999,0.083,-999,綾瀬川,内匠橋,1,
850,35.819,139.822,175.736,35.818,139.822,143.69,32.046,0.223,0.094,0.242,綾瀬川,柳ノ宮,1,
851,35.838,139.806,157.092,35.838,139.807,124.05,33.042,0.266,0.072,0.281,綾瀬川,谷古宇,1,
852,35.887,139.742,124.55,35.887,139.742,-9999,-999,-999,0.039,-999,綾瀬川,畷橋,1,
853,36.269,139.592,1136.729,36.268,139.593,1144,-7.271,-0.006,0.101,0.025,渡良瀬川,大島,1,
854,36.302,139.503,757.988,36.302,139.503,748,9.988,0.013,0.044,0.022,渡良瀬川,早川田上,1,
855,36.32,139.465,699.875,36.32,139.464,694,5.875,0.008,0.055,0.019,渡良瀬川,岩井分水路,1,
856,36.32,139.465,699.875,36.32,139.464,694,5.875,0.008,0.055,0.019,渡良瀬川,岩井,1,
857,36.334,139.445,696.331,36.334,139.445,692,4.331,0.006,0.013,0.009,渡良瀬川,足利,1,
858,36.356,139.387,646.766,36.355,139.387,582,64.766,0.111,0.14,0.139,渡良瀬川,葉鹿橋,1,
859,36.376,139.36,512.221,36.376,139.361,-9999,-999,-999,0.062,-999,渡良瀬川,松原橋,1,
860,36.434,139.281,470.306,36.434,139.28,472,-1.694,-0.004,0.111,0.025,渡良瀬川,高津戸,1,
861,36.281,139.577,100.594,36.281,139.577,109,-8.406,-0.077,0.029,0.069,秋山川,伊保内橋,1,
862,36.278,139.58,100.627,36.279,139.579,-9999,-999,-999,0.098,-999,秋山川,伊保内新橋,1,
863,36.278,139.502,42.16,36.279,139.502,38,4.16,0.109,0.059,0.129,矢場川,足森橋,1,
864,36.302,139.442,11.556,36.302,139.443,-9999,-999,-999,0.057,-999,矢場川,藤本,1,
865,36.306,139.534,145.405,36.306,139.534,146,-0.595,-0.004,0.028,0.009,旗川,高田橋,1,
866,36.409,139.352,88.395,36.407,139.35,75,13.395,0.179,0.292,0.246,桐生川,広見橋,1,
867,36.749,139.798,1065.825,36.75,139.798,-9999,-999,-999,0.078,-999,鬼怒川,佐貫（上）,1,
868,36.748,139.801,1065.968,36.748,139.801,1070.3,-4.332,-0.004,0.028,0.009,鬼怒川,佐貫（下）,1,
869,36.612,139.974,5.612,36.611,139.974,-9999,-999,-999,0.094,-999,鬼怒川,宝積寺（上）,1,
870,36.605,139.972,1200.214,36.605,139.978,1210.2,-9.986,-0.008,0.578,0.122,鬼怒川,宝積寺（廃止）,1,
871,36.603,139.972,1200.323,36.604,139.976,-9999,-999,-999,0.404,-999,鬼怒川,宝積寺（下）,1,
872,36.542,139.948,1208.452,36.542,139.947,1230,-21.548,-0.018,0.091,0.032,鬼怒川,石井（右）,1,
873,36.291,139.91,1564.734,36.291,139.911,1333.5,231.234,0.173,0.053,0.184,鬼怒川,川島,1,
874,36.226,139.91,1625.677,36.226,139.912,1626.4,-0.723,0,0.146,0.03,鬼怒川,平方,1,
875,36.152,139.948,1701.955,36.153,139.949,1696.1,5.855,0.003,0.141,0.032,鬼怒川,鎌庭,1,
876,36.022,139.984,1780.154,36.022,139.985,1740.1,40.054,0.023,0.102,0.043,鬼怒川,鬼怒川水海道,1,
877,36.431,140.066,162.194,36.433,140.065,-9999,-999,-999,0.213,-999,小貝川,田野橋,1,
878,36.392,140.031,206.261,36.392,140.031,222.7,-16.439,-0.074,0.045,0.069,小貝川,三谷,1,
879,36.291,139.998,246.544,36.291,139.998,259.7,-13.156,-0.051,0.007,0.041,小貝川,養蚕,1,
880,36.251,139.997,588.96,36.25,139.996,580,8.96,0.015,0.09,0.033,小貝川,黒子,1,
881,36.108,140.001,705.974,36.107,139.999,635.8,70.174,0.11,0.17,0.144,小貝川,上郷,1,
882,36.017,139.999,724.046,36.018,139.997,757.5,-33.454,-0.044,0.22,0.079,小貝川,小貝川水海道,1,
883,36.003,139.994,728.541,36.004,139.992,758.6,-30.059,-0.04,0.167,0.064,小貝川,川又,1,
884,35.926,140.128,794.675,35.925,140.129,831,-36.325,-0.044,0.09,0.052,小貝川,文巻,1,
885,36.409,139.988,243.329,36.409,139.988,-9999,-999,-999,0.016,-999,五行川,二宮,1,
886,36.549,138.784,747.261,36.55,138.784,747,0.261,0,0.077,0.016,吾妻川,岩島,1,
887,36.385,139.058,3261.35,36.385,139.057,3266.4,-5.05,-0.002,0.074,0.016,利根川,前橋,1,
888,36.597,139.051,1688.412,36.597,139.05,1692,-3.588,-0.002,0.081,0.018,利根川,岩本,1,
889,36.769,138.972,494.326,36.769,138.971,499.9,-5.574,-0.011,0.055,0.019,利根川,湯原,1,
890,36.381,138.876,155.534,36.381,138.876,156,-0.466,-0.003,0.039,0.01,烏川,上里見,1,
891,36.552,138.922,1256.26,36.552,138.921,1239,17.26,0.014,0.047,0.023,吾妻川,村上,1,
892,36.658,139.094,636.824,36.658,139.094,633,3.824,0.006,0.046,0.015,片品川,上久屋,1,
893,36.712,139.209,338.431,36.709,139.208,331.9,6.531,0.02,0.325,0.085,片品川,千鳥,1,
894,36.769,139.223,251.929,36.768,139.223,359,-107.071,-0.298,0.084,0.335,片品川,鎌田,1,
895,36.683,138.983,185.127,36.683,138.983,184,1.127,0.006,0.052,0.016,赤谷川,小袖橋,1,
896,36.751,138.888,56.366,36.75,138.888,56,0.366,0.007,0.079,0.028,赤谷川,川古,1,
897,36.727,138.869,37.278,36.728,138.869,35,2.278,0.065,0.105,0.1,西川,吹路,1,
898,36.965,139.619,75.257,36.963,139.618,-9999,-999,-999,0.188,-999,湯西川,清水バイパス取水口,1,
899,36.322,138.999,550.088,36.322,139,557.2,-7.112,-0.013,0.083,0.026,烏川,高松,1,
900,36.291,139.076,1217.728,36.291,139.076,1228.7,-10.972,-0.009,0.029,0.012,烏川,岩鼻,1,
901,36.28,139.124,1341.795,36.28,139.124,-9999,-999,-999,0.031,-999,烏川,新町,1,
902,36.322,138.888,121.789,36.321,138.888,122.4,-0.611,-0.005,0.061,0.016,碓氷川,安中,1,
903,36.26,139.026,549.262,36.261,139.026,552.2,-2.938,-0.005,0.071,0.018,鏑川,岩井,1,
904,36.27,139.042,554.214,36.271,139.043,556.3,-2.086,-0.004,0.112,0.025,鏑川,山名,1,
905,36.194,139.063,382.182,36.194,139.064,385.2,-3.018,-0.008,0.076,0.021,神流川,浄法寺,1,
906,36.273,139.128,411.818,36.272,139.129,414.9,-3.082,-0.007,0.112,0.028,神流川,勅使河原,1,
907,36.192,138.96,41.653,36.192,138.96,41.9,-0.247,-0.006,0.054,0.021,鏑川,上鹿島橋,1,
908,36.419,138.795,105.039,36.419,138.795,104.5,0.539,0.005,0.03,0.011,烏川,水沼橋,1,
909,36.277,139.153,1794.01,36.278,139.156,1808.8,-14.79,-0.008,0.249,0.056,烏川,玉村,1,
910,36.217,138.803,302.622,36.217,138.803,303.2,-0.578,-0.002,0.059,0.013,鏑川,石淵橋,1,
911,36.112,139.198,901.33,36.113,139.198,905,-3.67,-0.004,0.133,0.03,荒川,寄居,1,
912,36.135,139.283,941.617,36.135,139.282,-9999,-999,-999,0.074,-999,荒川,植松橋,1,
913,36.137,139.378,968.033,36.138,139.378,1000,-31.967,-0.032,0.139,0.053,荒川,熊谷,1,
914,36.084,139.438,974.003,36.084,139.438,1019,-44.997,-0.044,0.019,0.038,荒川,大芦橋,1,
915,35.984,139.517,1203.673,35.985,139.519,-9999,-999,-999,0.182,-999,荒川,太郎右衛門橋,1,
916,35.892,139.562,1975.292,35.891,139.56,2020,-44.708,-0.022,0.222,0.061,荒川,治水橋,1,
917,36.092,139.428,44.077,36.092,139.429,-9999,-999,-999,0.062,-999,和田吉野川,玉作,1,
918,36.019,139.481,139.779,36.018,139.481,140,-0.221,-0.002,0.085,0.018,市野川,小見野,1,
919,35.922,139.453,215.323,35.922,139.454,222,-6.677,-0.03,0.071,0.037,入間川,小ヶ谷,1,
920,35.958,139.474,217.109,35.956,139.474,227,-9.891,-0.044,0.183,0.071,入間川,入間川落合橋,1,
921,35.955,139.51,714.755,35.953,139.511,712.5,2.255,0.003,0.213,0.046,入間川,菅間,1,
922,35.967,139.345,65.311,35.966,139.345,85,-19.689,-0.232,0.152,0.259,越辺川,今宿,1,
923,35.98,139.377,90.999,35.979,139.378,100,-9.001,-0.09,0.125,0.099,越辺川,入西,1,
924,35.985,139.402,202.477,35.984,139.402,207,-4.523,-0.022,0.157,0.048,越辺川,高坂橋,1,
925,35.959,139.478,468.364,35.956,139.474,471,-2.636,-0.006,0.525,0.109,越辺川,越辺川落合橋,1,
926,35.977,139.39,101.089,35.977,139.391,87,14.089,0.162,0.128,0.189,高麗川,坂戸,1,
927,36.019,139.381,153.843,36.019,139.382,146,7.843,0.054,0.073,0.068,都幾川,唐子橋,1,
928,36.008,139.422,157.804,36.008,139.421,154,3.804,0.025,0.061,0.037,都幾川,野本,1,
929,35.935,139.442,40.382,35.935,139.442,54,-13.618,-0.252,0.057,0.268,小畔川,八幡橋,1,
930,35.958,139.472,47.15,35.956,139.474,66,-18.85,-0.286,0.288,0.371,小畔川,小畔川落合橋,1,
931,35.988,139.437,373.031,35.988,139.437,-9999,-999,-999,0.029,-999,越辺川,天神橋,1,
932,35.801,139.648,2063.129,35.802,139.648,2095,-31.871,-0.015,0.145,0.041,荒川,笹目,1,
933,35.788,139.728,2095.36,35.788,139.728,2137,-41.64,-0.019,0.048,0.025,荒川,岩淵水門（上）,1,
935,35.784,139.745,118.563,35.784,139.744,-9999,-999,-999,0.104,-999,荒川,芝川水門（表）,1,
936,35.784,139.745,118.563,35.784,139.744,117,1.563,0.013,0.104,0.034,芝川,芝川水門（裏）,1,
937,35.759,139.792,2217.573,35.76,139.793,2250,-32.427,-0.014,0.123,0.035,荒川,西新井,1,
938,35.751,139.82,237.728,35.75,139.82,-9999,-999,-999,0.078,-999,荒川,綾瀬水門（表）,1,
939,35.751,139.82,237.728,35.75,139.82,90.2,147.528,1.636,0.078,1.652,荒川,綾瀬水門（裏）,1,The reported uparea seems to be wrong. Reported uparea was corrected.
940,35.742,139.817,3.04,35.743,139.818,-9999,-999,-999,0.091,-999,荒川,隅田水門（表）,1,
941,35.742,139.817,3.04,35.743,139.818,-9999,-999,-999,0.091,-999,隅田川,隅田水門（裏）,1,
942,35.722,139.844,766.731,35.721,139.844,-9999,-999,-999,0.062,-999,荒川,中川水門（表）,1,
943,35.722,139.844,766.731,35.721,139.844,-9999,-999,-999,0.062,-999,中川,中川水門（裏）,1,
944,35.681,139.849,2463.789,35.683,139.847,2938,-474.211,-0.161,0.284,0.201,荒川,小名木川,1,
945,35.655,139.847,3254.944,35.654,139.842,2940,314.944,0.107,0.42,0.191,荒川,南砂町,1,
946,35.833,139.584,304.233,35.833,139.584,286.24,17.993,0.063,0.041,0.071,新河岸川,志木,1,
947,35.785,139.731,438.994,35.785,139.732,-9999,-999,-999,0.082,-999,隅田川,岩淵水門（下）,1,
948,35.672,139.787,675.008,35.672,139.783,666,9.008,0.014,0.348,0.083,隅田川,霊岸島,1,
949,35.937,138.851,93.804,35.937,138.85,100,-6.196,-0.062,0.064,0.062,荒川,川又,1,
950,35.949,138.933,173.669,35.949,138.932,173,0.669,0.004,0.067,0.017,荒川,落合,1,
951,36.081,139.109,826.301,36.081,139.109,820,6.301,0.008,0.028,0.013,荒川,親鼻,1,
952,35.923,138.916,51.439,35.923,138.918,49.2,2.239,0.046,0.184,0.098,大洞川,市ノ沢,1,
